canonical_id,compound_code,title,variant,pose_index,source_file,canonical_smiles,canonical_smiles_nonisomeric,scaffold,molecular_formula,formal_charge,heavy_atom_count,atom_count_with_h,conformer_count,smiles_sha256,glide_docking_score,glide_emodel,glide_ligand_efficiency,pose_count,variant_count,unique_variant_structures,structure_join_status,extraction_status
ATP-HTVS-95D1FAD4F080,71875,rxn502b____EMOL483931____EMOL7515103____EMOL2873214,71875-1,662,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)c3cccc(C#N)c3)c3ccccc23)c1,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)c3cccc(C#N)c3)c3ccccc23)c1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,C27H26N5O+,1.0,33.0,59.0,1.0,3253f776202dc36508533a45ef1f72459981d06dda5034f718c28c3dd4ff3da6,-3.36505156641546,-50.9708866269472,-0.101971259588347,2,2,2,matched,complete
ATP-HTVS-95D98DD03D76,71298,rxn502c____EMOL480962____EMOL49259969____EMOL50155899,71298-2,1194,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN(C)Cc1ccc(CNc2c(CN(C)C(=O)CCc3ccccc3)sc3ccccc23)cc1,CN(C)Cc1ccc(CNc2c(CN(C)C(=O)CCc3ccccc3)sc3ccccc23)cc1,O=C(CCc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1,C29H33N3OS,0.0,34.0,67.0,1.0,750e42556009ba0f54cbe6c6fc1a2a157698151448fd24b3f33997eb5b1a19e9,-1.84497504190729,-50.7033692552917,-0.0542639718208027,1,1,1,matched,complete
ATP-HTVS-95EE858F8EEC,89953,rxn502b____EMOL497269____EMOL13728749____EMOL44153840,89953-3,1365,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CCN(CC)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)c2ccccc2C(=O)OC)c1,CCN(CC)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)c2ccccc2C(=O)OC)c1,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,C30H32N4O3,0.0,37.0,69.0,1.0,8d178e7e7925ece0ab48d1c755dd4102ad78c92d46c6defb31b105f68cb48d42,-1.27996467838941,-49.5534499422651,-0.0345936399564704,1,1,1,matched,complete
ATP-HTVS-96035055C171,32801,m_270004bbb____12219716____12427640,32801-2,19,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CC(=O)Nc1cccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1,CC(=O)Nc1cccc(C[NH2+]CC2c3ccccc3C(=O)N2Cc2ccccc2)c1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,C25H26N3O2+,1.0,30.0,56.0,1.0,24560b199a02aae6559d60fae2ed19b3e085bf77d4eab4e409bf988fabeeb259,-5.8406342578885,-65.7822923424317,-0.194687808596283,4,4,4,matched,complete
ATP-HTVS-9640828E0D0B,57411,m_270004bca____24158016____24720860,57411-3,670,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[N@@H+](Cc1cccc(Cl)c1)Cc1nc2ccccc2n1Cc1ccccc1,C[NH+](Cc1cccc(Cl)c1)Cc1nc2ccccc2n1Cc1ccccc1,c1ccc(C[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1,C23H23ClN3+,1.0,27.0,50.0,1.0,bf1dc525ecfd9ca940f5e961750519190ce6de69d5fdb319965d6461ea3d10d4,-3.35213698024349,-50.114489438443,-0.1241532214905,1,1,1,matched,complete
ATP-HTVS-96C7A2856398,57953,m_270004bbb____18361122____7547806,57953-1,463,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,Clc1ccc([C@H](C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)N2CCCC2)cc1,Clc1ccc(C(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)N2CCCC2)cc1,c1ccc(C(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)N2CCCC2)cc1,C27H29ClN5+,1.0,33.0,62.0,1.0,6bcd6bf83b14b040657ad852019fdea9a19248563e1b3dc35979fcf527468d16,-3.90880903018788,-59.1311810070669,-0.118448758490542,3,3,3,matched,complete
ATP-HTVS-9702CFD2E9A2,81985,rxn512b____EMOL36822768____EMOL49851977____EMOL2873214,81985-1,93,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1cccc(CNc2cc(Cl)sc2C(=O)N(C#N)c2ccccc2)c1,C[NH+](C)Cc1cccc(CNc2cc(Cl)sc2C(=O)N(C#N)c2ccccc2)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,C22H22ClN4OS+,1.0,29.0,51.0,1.0,bab39790791036b232282100bd78c390e1b638a5d3172c5087ab3d70ad2a3b14,-5.06834388681742,-58.846638425403,-0.174770478855773,2,2,2,matched,complete
ATP-HTVS-970FBD5470AF,37921,m_270004bda____24170338____10641794,37921-2,1265,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H](CN1CC(=O)Nc2ccccc2[C@H]1c1ccccc1)c1cc(F)cc(F)c1,CC(CN1CC(=O)Nc2ccccc2C1c1ccccc1)c1cc(F)cc(F)c1,O=C1CN(CCc2ccccc2)C(c2ccccc2)c2ccccc2N1,C24H22F2N2O,0.0,29.0,51.0,1.0,74a1e1f2fb76433ed7acf79289a293fa907bc454c2ec145b5e90bac041e13737,-1.69707213270437,-28.6889692548751,-0.0585197287139439,5,5,5,matched,complete
ATP-HTVS-970FD2D7162F,57698,m_271304bba____16969956____21002128,57698-1,138,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[C@@H]([NH2+]Cc1c(OCc2ccccc2)ccc2ccccc12)c1ccc(C(=O)[O-])cc1,CC([NH2+]Cc1c(OCc2ccccc2)ccc2ccccc12)c1ccc(C(=O)[O-])cc1,c1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,C27H25NO3,0.0,31.0,56.0,1.0,206446091d89abc0ce19c942a724e85a400be976b374b868c24836988cbc9866,-4.93997564537262,-55.48367817601,-0.159354053076536,4,4,4,matched,complete
ATP-HTVS-971CA853FA9A,47075,m_270004bda____24171218____24594508,47075-1,1170,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cn1cccc1/C=C/CN1CC(=O)Nc2ccc(Cl)cc2[C@@H]1c1ccccc1F,Cn1cccc1C=CCN1CC(=O)Nc2ccc(Cl)cc2C1c1ccccc1F,O=C1CN(CC=Cc2ccc[nH]2)C(c2ccccc2)c2ccccc2N1,C23H21ClFN3O,0.0,29.0,50.0,1.0,dd28fc82fe8c29174d41793cefa60def9f36b9ffcb633a2a51d121935e863130,-1.95528776146002,-33.8337532647172,-0.0674237159124146,2,2,2,matched,complete
ATP-HTVS-976CFBCF515D,13249,a4____404852____300740,13249-2,225,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,Cc1ccccc1[C@@H](C[NH2+]Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)N(C)C,Cc1ccccc1C(C[NH2+]Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)N(C)C,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,C27H30N5O2+,1.0,34.0,64.0,1.0,cec7afd01f3179fd15760b7d930c4df832dfb096e26a65d0c52b2be03391ed95,-4.53790384148156,-61.3876081130803,-0.133467760043575,5,5,5,matched,complete
ATP-HTVS-9774402850E8,78433,rxn501c____EMOL5415347____EMOL36251210____EMOL506383,78433-2,1268,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,COc1ccc(-c2ccnc(NC(=O)c3ccccc3CN(C)C)c2C(=O)c2ccccc2)cc1,COc1ccc(-c2ccnc(NC(=O)c3ccccc3CN(C)C)c2C(=O)c2ccccc2)cc1,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1,C29H27N3O3,0.0,35.0,62.0,1.0,ca2f59050a8a82f79601046d61cd46a98d40dffa8fca0fde293988b27fa836fa,-1.68224263464737,-45.8845158127247,-0.0480640752756392,2,2,2,matched,complete
ATP-HTVS-980C1FC6FC1E,30689,m_282030aaa____21930822____22360182____21967972,30689-5,887,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(C)Cc1ccc(CCNc2nc(NC[C@@H](c3ccccc3)[NH+](C)C)[nH+]c3ccccc23)cc1,CN(C)Cc1ccc(CCNc2nc(NCC(c3ccccc3)[NH+](C)C)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCCc3ccccc3)c3ccccc3[nH+]2)cc1,C29H38N6+2,2.0,35.0,73.0,1.0,0cc13fc090de55f7358a34c9e1b0afd45c7109cd5e79817a11361fd674652216,-2.76518341494562,-55.7115201897683,-0.0790052404270177,1,1,1,matched,complete
ATP-HTVS-985FC5CCBDCC,91523,rxn513b____EMOL50155899____EMOL719673____EMOL38277732,91523-1,23,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccc(CNC(=O)c2[nH]c3ccccc3c2C#C[C@@H](O)c2ccccc2Cl)cc1,C[NH+](C)Cc1ccc(CNC(=O)c2[nH]c3ccccc3c2C#CC(O)c2ccccc2Cl)cc1,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCc1ccccc1,C28H27ClN3O2+,1.0,34.0,61.0,1.0,86e1a80830dc12fce6c429c88c3b27e7ca3499748a8f12ec234f0d90aaa87616,-5.71487107256953,-69.3941253525573,-0.168084443310869,4,4,4,matched,complete
ATP-HTVS-986AE7271DA8,70049,rxn502b____EMOL18624763____EMOL7515103____EMOL36790511,70049-2,319,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@@H](C#N)N(c1ccccc1)c1cnc(NC(=O)c2ccc(C[NH+](C)C)cc2)c2ccccc12,CC(C#N)N(c1ccccc1)c1cnc(NC(=O)c2ccc(C[NH+](C)C)cc2)c2ccccc12,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1,C28H28N5O+,1.0,34.0,62.0,1.0,a1a63403922d7a98a5979a87f3148a73c2feec6a3ce56539ce5d48239f880fe0,-4.27746207723396,-54.9053001407525,-0.12580770815394,4,4,4,matched,complete
ATP-HTVS-9898F3268698,61313,m_2230bbb____22404674____10176856,61313-6,805,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H]([NH2+]Cc1cccc(SCc2ccccc2)c1)c1ccc(CN(C)C)cc1,CC([NH2+]Cc1cccc(SCc2ccccc2)c1)c1ccc(CN(C)C)cc1,c1ccc(C[NH2+]Cc2cccc(SCc3ccccc3)c2)cc1,C25H31N2S+,1.0,28.0,59.0,1.0,bec4a6a9dba0660a55e26d2d2e38ca909fa0725f43aaf2520b8f356bf5ab568f,-2.98447795196858,-53.5920836300579,-0.106588498284592,1,1,1,matched,complete
ATP-HTVS-98A0502BF743,60257,m_269862bba____10120112____7201160,60257-1,66,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@@H]([NH2+]Cc1ccncc1OCc1ccccc1)c1ccc(OCC[NH+](C)C)cc1,CC([NH2+]Cc1ccncc1OCc1ccccc1)c1ccc(OCC[NH+](C)C)cc1,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1,C25H33N3O2+2,2.0,30.0,63.0,1.0,28081f911bdd852ee99a76160571fa605ae08bfa1f4eb620e503ac360e500d4b,-5.16291107795336,-63.6080672169194,-0.172097035931779,6,6,6,matched,complete
ATP-HTVS-98C6C787C9CA,97922,rxn503b____EMOL911925____EMOL30488121____EMOL317509042,97922-3,236,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[C@@H]([NH2+]CC#Cc1c(NC(=O)c2cc(C#N)ccc2F)cnc2ccccc12)c1cccc(F)c1,CC([NH2+]CC#Cc1c(NC(=O)c2cc(C#N)ccc2F)cnc2ccccc12)c1cccc(F)c1,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1,C28H21F2N4O+,1.0,35.0,56.0,1.0,409b017df9afdef45b276ea554b162d309aa86f17d7e9b311603383d48144d08,-4.54109621763806,-62.2347068148506,-0.12974560621823,4,4,4,matched,complete
ATP-HTVS-98E751432A52,90242,rxn502a____EMOL530803____EMOL44820718____EMOL2873214,90242-1,8,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)C#Cc3ccccc3)c(F)c2)c1,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)C#Cc3ccccc3)c(F)c2)c1,O=C(C#Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1,C24H24FN4O+,1.0,30.0,54.0,1.0,30424986ccd188d9a66fa37e578d93259dd8a037870a2067fef349f30555bd3c,-6.28735821177687,-74.9584661938304,-0.209578607059229,1,1,1,matched,complete
ATP-HTVS-98EFE7D538B2,77379,rxn512b____EMOL300138311____EMOL525138____EMOL2873214,77379-1,262,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(C(=O)c1sccc1NCc1cccc(C[NH+](C)C)c1)c1cccc(N)c1,CN(C(=O)c1sccc1NCc1cccc(C[NH+](C)C)c1)c1cccc(N)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,C22H27N4OS+,1.0,28.0,55.0,1.0,b220836716a15344a50f403a433599d3e9ef7eb48af60ee948d151ae890b9513,-4.46443026285238,-53.5200563038444,-0.159443937959014,2,2,2,matched,complete
ATP-HTVS-99217F2350A2,27618,m_270004bda____24170772____24720380,27618-1,1315,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)CCOc1cccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)c1,C[NH+](C)CCOc1cccc(CN2CC(=O)Nc3ccc(Br)cc3C2c2ccccc2)c1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,C26H29BrN3O2+,1.0,32.0,61.0,1.0,c5ac4ae89f40ae7362422154e81b89ef0aabe3a82ceef78af025bce0157cf85c,-1.4304558968226,-38.0274856923147,-0.0447017467757064,4,4,4,matched,complete
ATP-HTVS-99483DBEAA78,20963,Shen____49239300____93458992____40180766,20963-2,2,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[C@@](N)(C(=O)n1nc(-c2ccncc2)cc1CC[NH2+]Cc1ccccc1)c1ccccc1,CC(N)(C(=O)n1nc(-c2ccncc2)cc1CC[NH2+]Cc1ccccc1)c1ccccc1,O=C(Cc1ccccc1)n1nc(-c2ccncc2)cc1CC[NH2+]Cc1ccccc1,C26H28N5O+,1.0,32.0,60.0,1.0,d5ddbb6d31e4b64f5ff9fbf3d0118de1e4f33bfadcdd988f798b9f29db1e2ff0,-6.3660091336744,-69.8981356964555,-0.198937785427325,4,4,4,matched,complete
ATP-HTVS-9967BD998929,72578,rxn502b____EMOL535380____EMOL30488121____EMOL42769518,72578-1,128,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,Cc1ccc([C@@H](O)CNc2c(NC(=O)[C@H](Br)c3ccccc3)c[nH+]c3ccccc23)cc1,Cc1ccc(C(O)CNc2c(NC(=O)C(Br)c3ccccc3)c[nH+]c3ccccc23)cc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1,C26H25BrN3O2+,1.0,32.0,57.0,1.0,815d9ac0c601b511fa0a91abf125a3e8c48756965377622e801c310a21cc42db,-4.99163821619935,-59.3031441089647,-0.15598869425623,4,4,4,matched,complete
ATP-HTVS-99B36318F637,6081,a4____45926____276639,6081-2,137,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H](O)c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,CC(O)c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,C26H28N3O+,1.0,30.0,58.0,1.0,e9ddbdea65e7c2b1adb21f2b1b9eb7b73b728a509cf3368c2edb098832f7779f,-4.85891735735908,-62.9891645982317,-0.161963911911969,3,3,3,matched,complete
ATP-HTVS-99E4671812AC,87393,rxn502b____EMOL18624763____EMOL44466703____EMOL530647,87393-1,57,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2N(CC[NH3+])c2ccccc2)cc1,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2N(CC[NH3+])c2ccccc2)cc1,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1,C27H31N5O+2,2.0,33.0,64.0,1.0,3eace3b8457afcfc4b502656468aba7d5196cbb89e24845f84902c8cd04708ac,-5.21773634407887,-67.5052291260755,-0.158113222547844,2,2,2,matched,complete
ATP-HTVS-9A332D1A0286,27617,m_22bbc____21205742____16783554,27617-1,525,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,O=C(NCc1ccccc1NCCO)c1cc(NCc2ccccc2)nc2ccccc12,O=C(NCc1ccccc1NCCO)c1cc(NCc2ccccc2)nc2ccccc12,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)nc2ccccc12,C26H26N4O2,0.0,32.0,58.0,1.0,68cb1716d743a2d24178e02449856d0aeea11cb105014b46fd91956633b4a6b1,-3.77220722696342,-44.782731033644,-0.117881475842607,1,1,1,matched,complete
ATP-HTVS-9A3A5E055FE2,67235,m_282030aaa____21905842____22360182____21974936,67235-1,116,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc(F)c(CO)c2)c2ccccc2[nH+]1,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc(F)c(CO)c2)c2ccccc2[nH+]1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C26H29F2N5O+2,2.0,34.0,63.0,1.0,e41350d331a4ebc69c3eaa21d7aef34ccf3f21a91ba9c48868b3fd85dacd8caa,-5.01552846270557,-66.7299995425724,-0.147515543020752,3,3,3,matched,complete
ATP-HTVS-9A75570B0E27,83009,rxn512b____EMOL480996____EMOL720738____EMOL2873068,83009-1,216,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(Cc1ccccc1)C(=O)c1cc(Nc2ccc(C[NH+](C)C)cc2)cs1,CN(Cc1ccccc1)C(=O)c1cc(Nc2ccc(C[NH+](C)C)cc2)cs1,O=C(NCc1ccccc1)c1cc(Nc2ccccc2)cs1,C22H26N3OS+,1.0,27.0,53.0,1.0,78f9f2c1a733fb292a19a3023608a5db82a4b62f8b84a271e2125baec49701df,-4.5760706909973,-50.2558723656217,-0.169484099666567,2,2,2,matched,complete
ATP-HTVS-9A76BB66DB1D,70498,rxn102c____EMOL4851523____EMOL42769518,70498-1,232,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,Cc1ccc([C@@H](O)CNc2nc3ccccc3nc2Cc2ccccc2)cc1,Cc1ccc(C(O)CNc2nc3ccccc3nc2Cc2ccccc2)cc1,c1ccc(CCNc2nc3ccccc3nc2Cc2ccccc2)cc1,C24H23N3O,0.0,28.0,51.0,1.0,85ccffd108ec4cb79544e0c1448e0fc38c2e82d26ac4f1687054212700ad6979,-4.55268185778533,-48.8140226561306,-0.16259578063519,2,2,2,matched,complete
ATP-HTVS-9A86ECE1052E,19937,WXDL_15E____QS5063____LN00190257____BT1525,19937-1,369,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CSc1ccc(-c2cnc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)nc2)cc1,CSc1ccc(-c2cnc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)nc2)cc1,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1,C22H28N4S+2,2.0,27.0,55.0,1.0,da970c0f4172e245d4a42885768ac5bb37a4835d3b1cc9093d09252e30a1a0d1,-4.15115908446999,-54.7387377954025,-0.153746632758148,4,4,4,matched,complete
ATP-HTVS-9AD82B0B5D2D,80610,rxn503b____EMOL299973501____EMOL7515103____EMOL317509042,80610-3,273,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[C@H](NCC#Cc1cnc(NC(=O)[C@H](O)c2cccc(Cl)c2)c2ccccc12)c1cccc(F)c1,CC(NCC#Cc1cnc(NC(=O)C(O)c2cccc(Cl)c2)c2ccccc12)c1cccc(F)c1,O=C(Cc1ccccc1)Nc1ncc(C#CCNCc2ccccc2)c2ccccc12,C28H23ClFN3O2,0.0,35.0,58.0,1.0,bf02be9a3d85becce65bbf6c90e7caac6b4f4cd3ded258bc0c6cb0ede46b5d92,-4.44533651227417,-58.147056015217,-0.127009614636405,2,2,2,matched,complete
ATP-HTVS-9AEFC257B6AB,94850,rxn502b____EMOL11467954____EMOL7515103____EMOL324170366,94850-1,202,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cc1ccc(C)c(C(=O)Nc2ncc(NCc3ccc(NCCO)cc3)c3ccccc23)c1,Cc1ccc(C)c(C(=O)Nc2ncc(NCc3ccc(NCCO)cc3)c3ccccc23)c1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,C27H28N4O2,0.0,33.0,61.0,1.0,e211e0b292003cdeafe536f190c7e2b956971a614e0ca6c9c7adff2c0c3563fe,-4.66862510912702,-57.1870457790554,-0.141473488155364,2,2,2,matched,complete
ATP-HTVS-9AF19AD81321,95841,rxn514b____EMOL2726699____EMOL40480322____EMOL4279023,95841-1,315,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(C(=O)c1ccnc(Nc2cccc(C[NH+](C)C)c2)c1)c1ccccc1F,CN(C(=O)c1ccnc(Nc2cccc(C[NH+](C)C)c2)c1)c1ccccc1F,O=C(Nc1ccccc1)c1ccnc(Nc2ccccc2)c1,C22H24FN4O+,1.0,28.0,52.0,1.0,2e01078ba7c64b8590fa1b657059594b0ecd505f0bcd820b04f43e8fa738f7ad,-4.2878788677618,-52.7648686055336,-0.153138530991493,2,2,2,matched,complete
ATP-HTVS-9B930A3F277B,46658,m_270004bbb____8349702____8127862,46658-5,547,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN1CCN(Cc2ccccc2C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)CC1,CN1CCN(Cc2ccccc2C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)CC1,c1ccc(COc2cc(C[NH2+]Cc3ccccc3CN3CCNCC3)cc3ccccc23)cc1,C31H36N3O+,1.0,35.0,71.0,1.0,18f2eddf52d469d6bb3e59df243154db367bc9849eb829b156d1c320e47bf76d,-3.71626239896153,-77.3328627158956,-0.106178925684615,2,2,2,matched,complete
ATP-HTVS-9BFBB44B9744,92161,rxn112____EMOL42620905____EMOL45491381,92161-1,1187,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CNc1cccc(Cc2c(-c3ccc(C)cc3)c(=O)[nH]c3ccccc23)c1,CNc1cccc(Cc2c(-c3ccc(C)cc3)c(=O)[nH]c3ccccc23)c1,O=c1[nH]c2ccccc2c(Cc2ccccc2)c1-c1ccccc1,C24H22N2O,0.0,27.0,49.0,1.0,7f97e8e6609ccc6456c1ca6fd890b8d656d4b5213f0d4ab795acf27772dd18c9,-1.907532346584,-34.2814084254932,-0.0706493461697776,1,1,1,matched,complete
ATP-HTVS-9C0CB662701B,22849,m_270004bbb____15775648____24721296,22849-1,51,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)cn2)cc1,C[NH+](C)Cc1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)cn2)cc1,c1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)cn2)cc1,C24H31N3O+2,2.0,28.0,59.0,1.0,951b26a40b9e384b5802f109cead00a27c8944dabbd245521150e9c28480c7b2,-5.27526288431442,-64.9889446745129,-0.188402245868372,3,3,3,matched,complete
ATP-HTVS-9C2287A2D630,61441,m_207bba____13165696____121449,61441-4,131,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)CC[C@H]([NH2+]Cc1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1)c1cccnc1,C[NH+](C)CCC([NH2+]Cc1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1)c1cccnc1,c1ccc(Cn2cc(C[NH2+]Cc3cccnc3)c(-c3ccccc3)n2)cc1,C27H32ClN5+2,2.0,33.0,65.0,1.0,a7d7d9b236bb8960f36e991c3be6e0f3f2821c34ad0f2c850e1a27fec7acdb0c,-4.873583143251,-66.5852394770476,-0.147684337674273,1,1,1,matched,complete
