canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file
ATP-HTVS-27B53DA4C14D,50115,m_282030aaa____21912298____23157418____21940090,50115-2,722,-3.17883925089388,-4.73993925089388,-53.1891943964014,-42.0906357765198,-37.5515174865723,-4.53911828994751,3.41558742523193,1.5611,-0.0963284621482993,-0.30897684893626,-0.706957390250032,6.7,0,0.015567,0,0,1,-5.718,0,0.0141547,4.493,3,0.802,91.59,247.68,0.8219643,3,0,22,8.228,0.0200168328185543,5,445.538,6,0,33,100,389.846,70.506,-0.504,-6.998,0.662,-2.937,15.395,4.486,24.254,13.581,-4.411,334.387,205.865,48.224,22,10,0,0,0,0,16.353,745.469,0,1426.188,16.353,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27BC230C206A,95937,rxn503b____EMOL44385606____EMOL44466703____EMOL1197208,95937-1,232,-4.5255986912866,-4.6762986912866,-49.7468512356098,-40.9821920394897,-37.8461799621582,-3.13601207733154,7.3594536781311,0.1507,-0.137139354281412,-0.439879186338409,-1.00646971664619,6.5,0,0.0126855,0,0,1,-6.662,1,0.1112482,12.188,2,1.136,111.275,82.718,0.8092509,3,0,22,8.83,0.000698516955536793,3,434.472,5,0,33,93.561,491.356,84.103,-0.557,-7.688,0.596,-3.134,15.089,4.232,23.889,13.143,-5.66,217.561,172.763,46.838,22,8,0,0,0,0,39.288,724.637,1,1335.236,39.288,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-27BC230C206A,95937,rxn503b____EMOL44385606____EMOL44466703____EMOL1197208,95937-2,426,-3.98657369317552,-5.26547369317552,-61.4222818699383,-43.26233959198,-33.3836631774902,-9.87867641448975,6.21902704238892,1.2789,-0.120805263429561,-0.38748702924289,-0.886593347988355,6.5,0,0.0129778,0,0,1,-6.662,1,0.0339857,6.729,2,1.076,90.112,81.721,0.8266078,3,0,22,8.773,0.00516351619478135,3,434.472,5,0,33,100,519.797,83.646,-0.358,-7.543,0.6,-2.644,15.221,4.318,22.784,13.145,-5.281,345.354,214.073,46.985,22,8,0,0,0,0,16.687,708.317,1,1332.121,16.687,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-27BC230C206A,95937,rxn503b____EMOL44385606____EMOL44466703____EMOL1197208,95937-3,1294,-1.60436830032056,-3.19036830032056,-40.8132640875004,-33.9465148448944,-30.6125507354736,-3.33396410942078,2.28989458084106,1.586,-0.048617221221835,-0.155941405916287,-0.356803203016812,5.5,0,0.0077649,0,0,1,-7.124,1,0.0473807,7.943,1,1.254,101.431,87.434,0.8263471,3,0,22,8.776,0.00185858633765661,3,434.472,5,0,33,100,498.97,83.216,-0.52,-7.448,0.782,-2.83,14.897,4.781,20.677,10.412,-5.539,269.729,171.915,46.118,22,9,0,0,0,0,20.479,708.315,1,1331.483,20.479,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-27E43B44E6A8,92067,rxn502b____EMOL5759977____EMOL13728749____EMOL36822768,92067-3,754,-3.08375895148985,-3.66965895148985,-47.020560082907,-37.236421585083,-31.7840175628662,-5.4524040222168,3.84458947181702,0.5859,-0.0906987926908779,-0.293828878817606,-0.681288848892865,7.5,0,0.0106307,0,0,1,-5.615,1,0.0016181,1.49,1,1.444,84.108,192.767,0.8464433,3,0,22,8.762,0.181446532682594,5,449.554,6,0,34,100,428.629,71.225,-0.363,-6.787,0.489,-2.758,14.744,4.159,21.263,11.771,-3.636,393.736,199.846,47.074,22,9,0,0,0,0,0,705.504,0,1372.14,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27E43B44E6A8,92067,rxn502b____EMOL5759977____EMOL13728749____EMOL36822768,92067-4,957,-2.51633868143335,-3.10223868143335,-42.5476758503595,-34.3661389350891,-28.9076194763184,-5.45851945877075,2.34672713279724,0.5859,-0.0740099612186279,-0.239763543494125,-0.555929795637906,7.5,0,0.010714,0,0,1,-5.615,1,0.0015231,1.445,1,1.445,85.001,191.359,0.8524852,3,0,22,8.764,0.20910935204982,5,449.554,6,0,34,100,423.66,71.33,-0.36,-6.666,0.489,-2.792,14.697,4.141,21.246,11.73,-3.54,386.128,195.675,46.969,22,9,0,0,0,0,0,700.02,0,1370.719,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27E43B44E6A8,92067,rxn502b____EMOL5759977____EMOL13728749____EMOL36822768,92067-1,1226,-1.79099506224826,-2.06659506224826,-32.406601445607,-29.7737407684326,-28.7779674530029,-0.995773315429688,2.56430149078369,0.2756,-0.0526763253602429,-0.170650845084383,-0.39568104496054,7.5,0,0.0110134,0,0,1,-5.615,1,0.0025356,1.858,1,1.467,82.426,187.564,0.8725944,3,0,22,8.791,0.450721562612416,5,449.554,6,0,34,100,411,67.843,-0.302,-6.28,0.477,-2.789,14.51,4.101,21.138,11.581,-3.21,408.462,207.936,46.5,22,9,0,0,0,0,0,680.991,0,1362.019,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27E43B44E6A8,92067,rxn502b____EMOL5759977____EMOL13728749____EMOL36822768,92067-2,1390,-1.00000687005442,-1.27560687005442,-16.8707252743196,-17.7591406106949,-16.5074405670166,-1.25170004367828,4.34232044219971,0.2756,-0.0294119667663065,-0.0952833545229065,-0.220929566837635,7.5,0,0.0106568,0,0,1,-5.615,1,0.002299,1.774,1,1.476,88.97,190.934,0.847432,3,0,22,8.784,0.152225357290334,5,449.554,6,0,34,96.597,423.873,69.55,-0.406,-6.748,0.483,-2.865,14.72,4.104,21.239,11.768,-3.606,354.073,178.178,46.923,22,9,0,0,0,0,0,703.778,0,1369.503,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-27FE3E1C2A9E,72194,rxn502b____EMOL511643____EMOL30488121____EMOL2868412,72194-3,1099,-2.17959898057809,-4.41149898057809,-54.8161288042314,-43.1235156059265,-37.0104675292969,-6.11304807662964,8.37447452545166,2.2319,-0.0641058523699437,-0.207678075624506,-0.481534550490301,6.5,0,0.0132164,0,0,1,-6.106,1,0.0391829,7.313,2,1.064,53.382,212.693,0.855556,3,0,22,8.541,0.19368576383615,6,456.562,5,0,34,100,384.27,57.291,0.044,-6.428,0.663,-2.348,14.078,4.747,22.476,11.732,-4.024,770.158,729.706,46.36,22,9,0,0,0,0,45.183,695.529,0,1364.89,45.183,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2801EC41FD47,97569,rxn512b____EMOL43295714____EMOL486006____EMOL32179963,97569-2,607,-3.54789906091208,-3.54839906091208,-42.7944328930879,-34.7457420825958,-31.4967441558838,-3.24899792671204,0.791292905807495,0.0005,-0.110871845653502,-0.35199616844141,-0.794471311813978,6,0,0.0090437,0,0,0,-6.839,0,0.009533,3.489,1,0.703,75.047,167.365,0.8580261,3,0,22,8.298,0.0446565462603224,7,434.485,4,2,32,100,363.481,60.69,-0.216,-5.563,0.758,-1.238,13.011,4.932,20.442,10.811,-5.75,1924.099,2074.097,45.857,22,4,0,0,2,0,57.551,663.444,0,1277.056,57.551,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2818D10B14C2,35009,m_270004bbb____8156864____24721296,35009-2,220,-4.57000787430811,-5.08910787430811,-57.5081625132948,-41.0569190979004,-31.4066009521484,-9.65031814575195,5.13540840148926,0.5191,-0.1692595509003,-0.507778652143049,-1.06382249067079,4.75,0,0.0072647,0,0,1,-4.694,1,0.0046424,2.384,1,0.007,21.829,278.285,0.8464274,1,0,18,8.008,0.462038527544224,10,361.486,4,0,27,100,353.732,35.047,0.277,-6.43,0.692,-1.97,12.464,4.727,17.262,8.226,-3.923,1533.881,869.058,41.08,18,8,0,0,1,0,0,653.846,1,1224.195,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-286379397336,30625,m_282030aaa____21909402____22360182____21979096,30625-2,621,-3.50002117519494,-4.43452117519494,-59.6279345506507,-42.3965940475464,-31.4937324523926,-10.9028615951538,2.52028775215149,0.9345,-0.10000060500557,-0.327108609644534,-0.76833232674005,8.5,0,0.02131,0,0,0,-6.894,-2,0.0441456,8.132,4,0.765,138.398,269.831,0.7937312,3,0,22,8.141,0.014473413245716,4,490.622,8,0,35,100,387.916,103.194,-1.5,-6.72,0.454,-1.744,16.817,4.178,28.145,17.245,-5.787,482.472,229.609,51.086,22,10,0,0,1,0,0,797.746,0,1498.164,1.601,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-286379397336,30625,m_282030aaa____21909402____22360182____21979096,30625-1,898,-2.74563603474891,-2.88273603474891,-43.1721659916647,-36.2353940010071,-30.4588356018066,-5.77655839920044,4.44097518920898,0.1371,-0.0784467438499689,-0.256604500647521,-0.602728045736027,8.5,0,0.0215294,0,0,0,-6.894,-2,0.041748,7.865,4,0.616,130.83,255.706,0.7960859,3,0,22,8,0.0301953847659839,5,490.622,8,0,35,100,401.477,101.516,-1.412,-6.746,0.416,-1.556,16.7,4.15,27.919,17.266,-5.655,569.172,274.526,50.564,22,10,0,0,0,0,0,789.616,0,1481.892,1.604,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-28D90B8D287A,81475,rxn502b____EMOL20754534____EMOL13728749____EMOL2868412,81475-1,265,-4.45658966501272,-4.49138966501272,-61.1478994391247,-46.849317073822,-43.4747886657715,-3.37452840805054,2.69347381591797,0.0348,-0.120448369324668,-0.401360687775688,-0.966529821056172,8.5,0,0.0153367,0,0,1,-6.09,1,0.0040101,2.533,2,0.967,101.468,346.422,0.8440112,3,0,22,8.599,0.0138821840308726,7,494.635,6,0,37,100,335.906,86.435,-0.651,-6.384,0.817,-3.213,16.38,4.838,25.693,13.456,-4.339,269.513,132.664,54.017,22,11,0,0,1,0,0,783.796,0,1599.849,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-28D90B8D287A,81475,rxn502b____EMOL20754534____EMOL13728749____EMOL2868412,81475-2,665,-3.35774947031583,-5.42624947031583,-69.2375503607444,-49.4204630851746,-41.5725173950195,-7.84794569015503,6.46593141555786,2.0685,-0.0907499856842117,-0.302399084969508,-0.728217143295501,8.5,0,0.0154058,0,0,1,-6.09,1,0.0032575,2.268,2,0.937,98.704,355.57,0.8403997,3,0,22,8.552,0.0165295061459166,7,494.635,6,0,37,100,326.005,85.366,-0.633,-6.395,0.759,-3.197,16.128,4.712,25.298,13.361,-4.279,286.281,141.607,53.084,22,11,0,0,1,0,0,780.278,0,1578.904,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-28D90B8D287A,81475,rxn502b____EMOL20754534____EMOL13728749____EMOL2868412,81475-3,1354,-1.25909515096053,-3.42879515096053,-45.5924878910605,-40.2711472511292,-38.2392654418945,-2.03188180923462,7.05201435089111,2.1697,-0.034029598674609,-0.113394172169789,-0.273068220865047,8.5,0,0.0141926,0,0,1,-6.09,0,0.0322632,7.25,2,1.071,107.175,365.241,0.7905881,3,0,22,8.607,0.00123168218917584,7,494.635,6,0,37,100,374.563,86.638,-0.844,-7.433,0.853,-3.182,17.225,4.984,26.462,13.909,-5.422,237.937,115.947,55.562,22,11,0,0,1,0,0,846.979,0,1629.246,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-28F6129F8E3C,70305,rxn502b____EMOL31600582____EMOL7515103____EMOL2873214,70305-1,282,-4.409200336205,-4.453300336205,-52.3277746409302,-39.141303062439,-32.2469177246094,-6.89438533782959,4.59446382522583,0.0441,-0.133612131400152,-0.428565497870405,-0.980583325154466,6.5,0,0.0125569,0,0,1,-5.622,0,0.0411222,7.758,2.5,0.948,76.886,256.498,0.7616516,3,0,22,7.841,0.00115546013091118,7,434.54,5,0,33,100,485.084,61.708,-0.404,-8.428,0.871,-2.522,16.599,4.994,24.865,13.811,-6.053,460.989,236.984,51.911,22,8,0,0,2,0,0,818.468,2,1463.489,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-2912F4F66BA1,81186,rxn512b____EMOL24630243____EMOL719673____EMOL31232878,81186-2,574,-3.6441329314009,-3.6483329314009,-47.8551244322816,-39.2702522277832,-30.6078281402588,-8.66242408752441,8.48973274230957,0.0042,-0.10718038033532,-0.347222824591569,-0.805091179012949,6,0,0.0087162,0,0,1,-7.21,1,0.0495355,8.303,1,0.44,81.031,207.509,0.8756991,3,0,21,7.635,0.00884107227068341,6,451.57,6,0,34,100,399.837,71.706,-0.285,-6.176,0.864,-2.803,14.671,4.919,21.353,10.036,-4.905,421.096,214.897,47.579,21,9,0,0,0,0,0,688.377,1,1391.631,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-291AE177F52E,43107,m_282030aaa____21928180____22360182____21973156,43107-2,292,-4.36716167786867,-4.42456167786867,-56.9506711799767,-40.1386504173279,-34.1815528869629,-5.95709753036499,2.74358296394348,0.0574,-0.132338232662687,-0.424479423941812,-0.97123414520499,6.5,0,0.0130946,0,0,1,-6.704,1,0.0146521,4.493,2,0.624,90.237,199.188,0.8531016,3,0,22,8.014,0.00595176803178003,4,436.558,6,0,33,100,412.572,67.361,-0.407,-6.603,0.696,-2.928,14.945,4.432,22.42,12.175,-4.938,344.413,172.929,47.156,22,9,0,0,0,0,0,701.997,0,1378.022,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-291AE177F52E,43107,m_282030aaa____21928180____22360182____21973156,43107-1,667,-3.35704178317604,-3.41444178317604,-45.3867681395482,-36.7848629951477,-32.3827209472656,-4.40214204788208,7.7133584022522,0.0574,-0.101728538884122,-0.326297780430837,-0.746588710746254,6.5,0,0.0122063,0,0,1,-6.704,1,0.0182578,5.111,2,0.56,98.903,240.702,0.8154781,3,0,22,8.018,0.00054806293825697,4,436.558,6,0,33,100,413.479,67.281,-0.572,-7.216,0.811,-3.084,15.555,4.68,23.119,12.363,-5.817,285.041,140.945,49.284,22,9,0,0,1,0,0,753.084,0,1430.989,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-291AE177F52E,43107,m_282030aaa____21928180____22360182____21973156,43107-6,992,-2.40158230112742,-4.68988230112742,-49.7001525808448,-39.9958086013794,-32.7860870361328,-7.20972156524658,12.2615814208984,2.2883,-0.0727752212462854,-0.23342902024844,-0.534099469043075,6.5,0,0.0118464,0,0,1,-6.704,1,0.0528745,8.709,2,0.672,101.379,200.334,0.7926661,1,0,22,8.004,0.000323339396461066,4,436.558,6,0,33,100,474.252,66.595,-0.656,-7.875,0.805,-2.916,16.125,4.74,23.848,12.848,-6.215,270.036,132.943,49.998,22,9,0,0,1,0,0,775.965,1,1434.337,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-291AE177F52E,43107,m_282030aaa____21928180____22360182____21973156,43107-3,1235,-1.76397575280214,-3.42477575280214,-44.4691594290181,-33.9025160074234,-32.8886489868164,-1.01386702060699,2.71097540855408,1.6608,-0.0534538106909739,-0.171454932660566,-0.392299074045556,6.5,0,0.0121114,0,0,1,-6.704,0,0.0514191,8.531,2,0.785,114.166,219.873,0.8032783,3,0,22,8.243,0.000248642204482535,4,436.558,6,0,33,94.537,424.947,69.425,-0.76,-7.468,0.762,-3.325,15.649,4.482,23.427,12.559,-5.919,204.251,98.31,48.773,22,9,0,0,1,0,0,758.986,0,1415.474,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-291AE177F52E,43107,m_282030aaa____21928180____22360182____21973156,43107-4,1286,-1.58933669022291,-3.25013669022291,-42.2902039817748,-32.6122465133667,-30.2052879333496,-2.40695858001709,3.0923228263855,1.6608,-0.0481617178855428,-0.154480363329405,-0.353460250760608,6.5,0,0.0124529,0,0,1,-6.704,1,0.0203639,5.35,2,0.779,103.316,198.651,0.8221537,3,0,22,8.226,0.000989729322212176,4,436.558,6,0,33,96.613,436.204,68.291,-0.599,-7.216,0.749,-3.086,15.502,4.522,22.949,12.512,-5.559,258.856,127.003,48.492,22,9,0,0,0,0,0,738.17,0,1405.778,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-2A14F6A33EFE,2018,YAS_R004____OTV5753507____OTV2084332____OTV7020410266,2018-2,82,-5.24980933887412,-5.33640933887412,-56.7204997801902,-39.8866243362427,-27.4503231048584,-12.4363012313843,7.6674280166626,0.0866,-0.181027908237039,-0.556175087771098,-1.20207321492356,5.5,0,0.0084517,0,0,1,-5.062,1,0.0207642,5.071,1,0.917,48.718,237.759,0.8569976,3,0,22,8.358,0.111130374914148,7,382.507,4,0,29,100,364.276,39.189,0.158,-6.309,0.669,-2.621,12.862,4.333,18.835,9.653,-3.916,852.714,460.719,43.031,22,6,0,0,1,0,0,650.754,0,1238.36,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A14F6A33EFE,2018,YAS_R004____OTV5753507____OTV2084332____OTV7020410266,2018-1,261,-4.4885059593253,-4.5751059593253,-56.898920490316,-39.0361280441284,-27.2190437316895,-11.817084312439,0.629673361778259,0.0866,-0.154776067562941,-0.475521116053374,-1.02775404599491,5.5,0,0.0077415,0,0,1,-5.062,1,0.0314401,6.398,1,0.86,45.868,243.065,0.811695,3,0,22,8.249,0.0173648785046582,7,382.507,4,0,29,100,421.523,37.461,0.136,-7.315,0.823,-2.366,13.852,4.804,19.985,10.167,-4.976,907.473,492.78,46.129,22,6,0,0,1,0,0,710.456,0,1302.109,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A14F6A33EFE,2018,YAS_R004____OTV5753507____OTV2084332____OTV7020410266,2018-4,903,-2.73181364535022,-4.14771364535022,-47.3666976418963,-36.059389591217,-28.10471534729,-7.954674243927,0.961296856403351,1.4159,-0.0942004705293179,-0.2894136902699,-0.625516051968176,5.5,0,0.0085083,0,0,1,-5.062,1,0.01102,3.679,1,0.875,46.253,237.894,0.8581449,3,0,22,8.284,0.144733765157805,7,382.507,4,0,29,100,362.28,39.295,0.182,-6.281,0.643,-2.582,12.743,4.286,18.541,9.612,-3.84,899.879,488.324,42.618,22,6,0,0,1,0,0,646.428,0,1228.495,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A14F6A33EFE,2018,YAS_R004____OTV5753507____OTV2084332____OTV7020410266,2018-5,935,-2.61484411399263,-4.48744411399263,-59.2499870397921,-42.5387830734253,-31.0226345062256,-11.5161485671997,1.97485744953156,1.8726,-0.090167038413539,-0.27702170892924,-0.598732995378682,5.5,0,0.0082164,0,0,1,-5.062,1,0.0129186,4.031,1,0.951,52.456,230.016,0.841695,3,0,22,8.403,0.0533350384633666,7,382.507,4,0,29,100,386.922,38.885,0.107,-6.665,0.714,-2.61,13.214,4.448,19.075,9.877,-4.246,785.883,421.817,44.014,22,6,0,0,1,0,0,669.394,0,1257.498,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A14F6A33EFE,2018,YAS_R004____OTV5753507____OTV2084332____OTV7020410266,2018-3,1074,-2.24997340688969,-3.66587340688969,-45.8563474925516,-36.0256791114807,-31.5850410461426,-4.44063806533813,0.701905906200409,1.4159,-0.077585289892748,-0.238366591295654,-0.51518685577493,5.5,0,0.0077896,0,0,1,-5.062,1,0.0320493,6.448,1,0.849,46.439,239.556,0.8146739,3,0,22,8.238,0.0200608011641064,7,382.507,4,0,29,100,420.075,37.635,0.134,-7.26,0.811,-2.382,13.794,4.769,19.931,10.15,-4.898,896.22,486.178,45.918,22,6,0,0,1,0,0,706.07,0,1297.178,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A14F6A33EFE,2018,YAS_R004____OTV5753507____OTV2084332____OTV7020410266,2018-6,1092,-2.20429528040631,-4.07689528040631,-48.9734758477654,-36.8362646102905,-29.2514610290527,-7.58480358123779,4.06727313995361,1.8726,-0.0760101820829761,-0.233527361074854,-0.504727723107581,5.5,0,0.0082347,0,0,1,-5.062,1,0.0244132,5.537,1,0.952,52.732,229.692,0.8428441,3,0,22,8.405,0.0553694871509802,7,382.507,4,0,29,100,385.478,38.831,0.106,-6.639,0.71,-2.62,13.191,4.435,19.208,9.866,-4.219,781.156,419.075,43.934,22,6,0,0,1,0,0,667.902,0,1255.864,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A420AE0278C,57730,m_2430bbb____22525962____2308808,57730-1,566,-3.66995424935913,-3.72175424935913,-52.2841273363255,-41.4331648349762,-37.5793418884277,-3.85382294654846,4.50557851791382,0.0518,-0.111210734829065,-0.356712249412538,-0.816178823051333,6.5,0,0.0111851,1,0,1,-5.283,1,0.0421795,7.807,2,0.69,97.78,212.977,0.7521397,3,0,23,8.872,0.000189152533272752,5,444.51,7,0,33,93.293,469.005,79.649,-0.388,-7.131,0.656,-3.252,16.141,4.334,24.846,15.436,-6.119,194.608,246.08,52.946,23,5,0,0,1,22.16,42.082,821.844,1,1445.054,42.082,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A420AE0278C,57730,m_2430bbb____22525962____2308808,57730-2,933,-2.62707829020751,-4.15517829020751,-52.2491003851055,-40.8354608528316,-40.8472747802734,0.0118139274418354,2.02459907531738,1.5281,-0.0796084330365913,-0.255346781624433,-0.584248609458743,6.5,0,0.0112015,1,0,1,-5.283,1,0.035654,7.169,2,0.694,96.52,210.314,0.752003,3,0,23,8.873,0.000204990176659169,5,444.51,7,0,33,93.527,471.738,79.887,-0.374,-7.146,0.646,-3.219,16.119,4.323,24.712,15.4,-6.117,202.173,253.471,52.829,23,5,0,0,1,21.581,42.069,820.64,1,1441.487,42.069,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A473A7CBE48,82306,rxn512b____EMOL17281285____EMOL525138____EMOL2873214,82306-1,554,-3.69621438825461,-3.73931438825461,-50.570867793281,-40.3151710033417,-37.2280120849609,-3.08715891838074,2.7009642124176,0.0431,-0.127455668560504,-0.391584194607948,-0.846339367000486,6.5,0,0,0,0,2,-4.572,1,0.0024709,1.77,0,0.838,117.986,273.526,0.843634,3,0,17,8.604,0.000311229869137779,5,404.529,5,0,29,74.092,248.487,71.915,-0.149,-6.7,0.221,-6.176,12.792,2.945,17.458,8.477,-2.938,46.864,33.024,41.837,17,8,0,0,0,0,0,671.649,0,1268.228,31.651,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A473A7CBE48,82306,rxn512b____EMOL17281285____EMOL525138____EMOL2873214,82306-2,1126,-2.09068601722597,-3.66528601722597,-42.3359492342681,-36.5737903118134,-35.7572250366211,-0.816565275192261,5.70168304443359,1.5746,-0.0720926212836542,-0.22149137312896,-0.47871408272163,6.5,0,0,0,0,2,-4.572,1,0.0136279,4.277,0,0.763,110.384,282.312,0.7781465,3,0,17,8.276,0.0000210993234415143,5,404.529,5,0,29,79.095,332.148,70.839,-0.26,-8.158,0.437,-5.741,14.163,3.579,18.768,9.198,-4.542,55.325,39.423,45.606,17,8,0,0,0,0,0,756.314,0,1342.45,31.47,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-2A6980A94AB8,12579,a2____240755____31946,12579-2,112,-5.02705879123109,-5.02705879123109,-54.1413686472508,-43.2285437583923,-38.4300422668457,-4.79850149154663,6.37311935424805,0,-0.173346854870038,-0.532576458299159,-1.15106898797984,4.95,0,0.0126215,0,0,0,-6.289,-2,0.0026996,1.82,3,0.7,121.608,40.821,0.8158094,3,0,24,8.738,0.144363846937687,2,383.449,5,0,29,100,516.858,71.647,-1.137,-6.977,0.508,-1.172,14.803,4.311,21.47,13.202,-5.252,696.128,334.438,42.735,24,8,0,0,0,0,0,679.287,1,1226.636,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-2A6980A94AB8,12579,a2____240755____31946,12579-1,138,-4.92863003682001,-4.92863003682001,-50.2920992837395,-38.3944201469421,-33.4972381591797,-4.89718198776245,2.6141984462738,0,-0.169952759890345,-0.522148723196778,-1.12853129915756,4.95,0,0.0121444,0,0,0,-6.289,-2,0.0098808,3.517,3,0.566,103.963,44.518,0.7956531,3,0,24,8.694,0.147831099079269,2,383.449,5,0,29,100,557.494,69.601,-1.013,-7.497,0.56,-0.704,15.239,4.623,21.956,13.422,-5.71,1023.332,507.197,44.129,24,8,0,0,1,0,0,705.975,1,1251.763,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
