profile,compound_id,historical_alias,rank,central_rank,final_score,mean_rank,p_top3,p_top5
atp_mechanism_focused,ATP-HTVS-98E751432A52,90242,,,,,,
atp_mechanism_focused,ATP-HTVS-98EFE7D538B2,77379,,,,,,
atp_mechanism_focused,ATP-HTVS-99217F2350A2,27618,,,,,,
atp_mechanism_focused,ATP-HTVS-99483DBEAA78,20963,,,,,,
atp_mechanism_focused,ATP-HTVS-9967BD998929,72578,,,,,,
atp_mechanism_focused,ATP-HTVS-99B36318F637,6081,,,,,,
atp_mechanism_focused,ATP-HTVS-99E4671812AC,87393,,,,,,
atp_mechanism_focused,ATP-HTVS-9A332D1A0286,27617,,,,,,
atp_mechanism_focused,ATP-HTVS-9A3A5E055FE2,67235,,,,,,
atp_mechanism_focused,ATP-HTVS-9A75570B0E27,83009,,,,,,
atp_mechanism_focused,ATP-HTVS-9A76BB66DB1D,70498,,,,,,
atp_mechanism_focused,ATP-HTVS-9A86ECE1052E,19937,,,,,,
atp_mechanism_focused,ATP-HTVS-9AD82B0B5D2D,80610,,,,,,
atp_mechanism_focused,ATP-HTVS-9AEFC257B6AB,94850,,,,,,
atp_mechanism_focused,ATP-HTVS-9AF19AD81321,95841,,,,,,
atp_mechanism_focused,ATP-HTVS-9B930A3F277B,46658,,,,,,
atp_mechanism_focused,ATP-HTVS-9BFBB44B9744,92161,,,,,,
atp_mechanism_focused,ATP-HTVS-9C0CB662701B,22849,,,,,,
atp_mechanism_focused,ATP-HTVS-9C2287A2D630,61441,,,,,,
atp_mechanism_focused,ATP-HTVS-9C588CAB6516,96290,,,,,,
atp_mechanism_focused,ATP-HTVS-9C7CAB1133CD,78305,,,,,,
atp_mechanism_focused,ATP-HTVS-9C9650448F2C,83841,,,,,,
atp_mechanism_focused,ATP-HTVS-9CB3B225923C,39555,,,,,,
atp_mechanism_focused,ATP-HTVS-9CE7151F0CF5,20835,,,,,,
atp_mechanism_focused,ATP-HTVS-9D3CA67459E0,67746,,,,,,
atp_mechanism_focused,ATP-HTVS-9D856A339FA1,23650,,,,,,
atp_mechanism_focused,ATP-HTVS-9D863030CFC5,78209,,,,,,
atp_mechanism_focused,ATP-HTVS-9DA78F477298,97857,,,,,,
atp_mechanism_focused,ATP-HTVS-9DADF577E8AC,41122,,,,,,
atp_mechanism_focused,ATP-HTVS-9DBDBA397665,91489,,,,,,
atp_mechanism_focused,ATP-HTVS-9DFA3785F0DB,83778,,,,,,
atp_mechanism_focused,ATP-HTVS-9E45A7CB1B23,24003,,,,,,
atp_mechanism_focused,ATP-HTVS-9E60DE94BDF0,48290,,,,,,
atp_mechanism_focused,ATP-HTVS-9F0B8180A605,37283,,,,,,
atp_mechanism_focused,ATP-HTVS-9F37D3A44946,93826,,,,,,
atp_mechanism_focused,ATP-HTVS-9F5103B68EB9,61826,,,,,,
atp_mechanism_focused,ATP-HTVS-9F7EB006111C,2945,,,,,,
atp_mechanism_focused,ATP-HTVS-9F81472CEEC6,90627,,,,,,
atp_mechanism_focused,ATP-HTVS-9F81613398D9,73347,,,,,,
atp_mechanism_focused,ATP-HTVS-9F8F78EE592C,70659,,,,,,
atp_mechanism_focused,ATP-HTVS-9F9A426F6493,36611,,,,,,
atp_mechanism_focused,ATP-HTVS-A05CBA531631,30147,,,,,,
atp_mechanism_focused,ATP-HTVS-A0BE83379585,57251,,,,,,
atp_mechanism_focused,ATP-HTVS-A0DD4911ADFC,80834,,,,,,
atp_mechanism_focused,ATP-HTVS-A10345D75118,25475,,,,,,
atp_mechanism_focused,ATP-HTVS-A11F200701F2,51714,,,,,,
atp_mechanism_focused,ATP-HTVS-A12862845571,36162,,,,,,
atp_mechanism_focused,ATP-HTVS-A1381500D8FF,28897,,,,,,
atp_mechanism_focused,ATP-HTVS-A1F737581FBF,84547,,,,,,
atp_mechanism_focused,ATP-HTVS-A20FC30C18FA,37827,,,,,,
atp_mechanism_focused,ATP-HTVS-A257C47BE0F3,3587,,,,,,
atp_mechanism_focused,ATP-HTVS-A25C4EA68E32,90658,,,,,,
atp_mechanism_focused,ATP-HTVS-A27D1CDFC59C,12003,,,,,,
atp_mechanism_focused,ATP-HTVS-A286808FA942,81442,,,,,,
atp_mechanism_focused,ATP-HTVS-A28F95EF9540,45281,,,,,,
atp_mechanism_focused,ATP-HTVS-A2CFD20ABAD2,83203,,,,,,
atp_mechanism_focused,ATP-HTVS-A2EC0CC51325,66753,,,,,,
atp_mechanism_focused,ATP-HTVS-A2ECE24B89CB,24515,,,,,,
atp_mechanism_focused,ATP-HTVS-A2FDB4A8FB56,72417,,,,,,
atp_mechanism_focused,ATP-HTVS-A305C0BD9D10,76386,,,,,,
atp_mechanism_focused,ATP-HTVS-A343C43AF9EC,23169,,,,,,
atp_mechanism_focused,ATP-HTVS-A345DB3E7236,69795,,,,,,
atp_mechanism_focused,ATP-HTVS-A361D156A19C,49762,,,,,,
atp_mechanism_focused,ATP-HTVS-A38ED211E8B3,94083,,,,,,
atp_mechanism_focused,ATP-HTVS-A3A98DB30213,66146,,,,,,
atp_mechanism_focused,ATP-HTVS-A3FFA90B66AA,58403,,,,,,
atp_mechanism_focused,ATP-HTVS-A44EAAD38847,47618,,,,,,
atp_mechanism_focused,ATP-HTVS-A459F36766D8,51650,,,,,,
atp_mechanism_focused,ATP-HTVS-A4810EBC0F15,61601,,,,,,
atp_mechanism_focused,ATP-HTVS-A4BDF0A6C58A,61058,,,,,,
atp_mechanism_focused,ATP-HTVS-A4F2667C3349,72738,,,,,,
atp_mechanism_focused,ATP-HTVS-A521B3182CFE,21155,,,,,,
atp_mechanism_focused,ATP-HTVS-A5353E166184,71683,,,,,,
atp_mechanism_focused,ATP-HTVS-A53B334F5824,50977,,,,,,
atp_mechanism_focused,ATP-HTVS-A5A2B8D72F00,38882,,,,,,
atp_mechanism_focused,ATP-HTVS-A5C0EA33BE09,60675,,,,,,
atp_mechanism_focused,ATP-HTVS-A6599D500180,29250,,,,,,
atp_mechanism_focused,ATP-HTVS-A67C5EBB60CA,75841,,,,,,
atp_mechanism_focused,ATP-HTVS-A67DD6FB98A9,70562,,,,,,
atp_mechanism_focused,ATP-HTVS-A6800539A705,75618,,,,,,
atp_mechanism_focused,ATP-HTVS-A693217A85AE,38275,,,,,,
atp_mechanism_focused,ATP-HTVS-A6940AB4AD1D,24387,,,,,,
atp_mechanism_focused,ATP-HTVS-A6CB9DE84F6F,84034,,,,,,
atp_mechanism_focused,ATP-HTVS-A6D74CA540BA,89537,,,,,,
atp_mechanism_focused,ATP-HTVS-A7093622CBF0,20771,,,,,,
atp_mechanism_focused,ATP-HTVS-A719F0D3C4DA,74594,,,,,,
atp_mechanism_focused,ATP-HTVS-A7693842EDE7,83074,,,,,,
atp_mechanism_focused,ATP-HTVS-A7BD7D96AE57,4451,,,,,,
atp_mechanism_focused,ATP-HTVS-A7EE593102BF,33505,,,,,,
atp_mechanism_focused,ATP-HTVS-A8111C46748E,73794,,,,,,
atp_mechanism_focused,ATP-HTVS-A820F1D60548,63138,,,,,,
atp_mechanism_focused,ATP-HTVS-A844998385F9,77505,,,,,,
atp_mechanism_focused,ATP-HTVS-A845026C7E40,91522,,,,,,
atp_mechanism_focused,ATP-HTVS-A8555051B7A8,26369,,,,,,
atp_mechanism_focused,ATP-HTVS-A86A798575A4,98241,,,,,,
atp_mechanism_focused,ATP-HTVS-A89DA5D53108,97121,,,,,,
atp_mechanism_focused,ATP-HTVS-A8B79B8D9CE4,98466,,,,,,
atp_mechanism_focused,ATP-HTVS-A8F9662136B7,83170,,,,,,
atp_mechanism_focused,ATP-HTVS-A8FD4BE75532,89409,,,,,,
atp_mechanism_focused,ATP-HTVS-A9326BC55FC3,99138,,,,,,
atp_mechanism_focused,ATP-HTVS-A949B56C75C5,93891,,,,,,
atp_mechanism_focused,ATP-HTVS-A9572D0B6B20,80417,,,,,,
atp_mechanism_focused,ATP-HTVS-A95E57B9EC2C,50113,,,,,,
atp_mechanism_focused,ATP-HTVS-A9E2ECE51DBC,47937,,,,,,
atp_mechanism_focused,ATP-HTVS-AAAC0953A4ED,31555,,,,,,
atp_mechanism_focused,ATP-HTVS-AACA343AA4DE,52321,,,,,,
atp_mechanism_focused,ATP-HTVS-AAD4045BFE18,82595,,,,,,
atp_mechanism_focused,ATP-HTVS-AAEC409DC9E3,32515,,,,,,
atp_mechanism_focused,ATP-HTVS-AB4BD250F7B6,81346,,,,,,
atp_mechanism_focused,ATP-HTVS-AB5753B8B47E,40737,,,,,,
atp_mechanism_focused,ATP-HTVS-AB5D2E649063,94019,,,,,,
atp_mechanism_focused,ATP-HTVS-AB6A0F8FBF12,18977,,,,,,
atp_mechanism_focused,ATP-HTVS-ABB27A5BB422,32386,,,,,,
atp_mechanism_focused,ATP-HTVS-AC48CD61B4D9,74881,,,,,,
atp_mechanism_focused,ATP-HTVS-AC6C82062264,64258,,,,,,
atp_mechanism_focused,ATP-HTVS-AC71774ACC4B,91074,,,,,,
atp_mechanism_focused,ATP-HTVS-ACBE41267A18,4290,,,,,,
atp_mechanism_focused,ATP-HTVS-AD26772F5837,35617,,,,,,
atp_mechanism_focused,ATP-HTVS-AD556EC8B5E3,32131,,,,,,
atp_mechanism_focused,ATP-HTVS-AD7BC7F537E7,96482,,,,,,
atp_mechanism_focused,ATP-HTVS-AD7D334F30DB,88673,,,,,,
atp_mechanism_focused,ATP-HTVS-AD7FACE11FDD,91810,,,,,,
atp_mechanism_focused,ATP-HTVS-AD7FBCC01633,85217,,,,,,
atp_mechanism_focused,ATP-HTVS-ADC6A568E437,96738,,,,,,
atp_mechanism_focused,ATP-HTVS-ADEEA10F1B91,88065,,,,,,
atp_mechanism_focused,ATP-HTVS-ADF1B73D9E23,85507,,,,,,
atp_mechanism_focused,ATP-HTVS-ADFEB0A5CD8C,55939,,,,,,
atp_mechanism_focused,ATP-HTVS-AE2593E94038,97890,,,,,,
atp_mechanism_focused,ATP-HTVS-AE73BF67DB9D,5410,,,,,,
atp_mechanism_focused,ATP-HTVS-AE7F15E1977E,5761,,,,,,
atp_mechanism_focused,ATP-HTVS-AE8349DE7653,92993,,,,,,
atp_mechanism_focused,ATP-HTVS-AEA5EF37F369,76161,,,,,,
atp_mechanism_focused,ATP-HTVS-AEC4D9F1E0F4,72001,,,,,,
atp_mechanism_focused,ATP-HTVS-AEE242E516D8,90657,,,,,,
atp_mechanism_focused,ATP-HTVS-AF0D06B60C3E,79234,,,,,,
atp_mechanism_focused,ATP-HTVS-AF24076E5CF3,48513,,,,,,
atp_mechanism_focused,ATP-HTVS-AF546DDC8B5A,39811,,,,,,
atp_mechanism_focused,ATP-HTVS-AF6DFEAC4438,77891,,,,,,
atp_mechanism_focused,ATP-HTVS-AFAE325C96BD,30114,,,,,,
atp_mechanism_focused,ATP-HTVS-AFB94CABAED0,95970,,,,,,
atp_mechanism_focused,ATP-HTVS-AFD6D96F704F,43106,,,,,,
atp_mechanism_focused,ATP-HTVS-AFF6C4F7FD39,48355,,,,,,
atp_mechanism_focused,ATP-HTVS-B00F3517908E,71715,,,,,,
atp_mechanism_focused,ATP-HTVS-B0742D29E2ED,92481,,,,,,
atp_mechanism_focused,ATP-HTVS-B0A71AB87D72,74467,,,,,,
atp_mechanism_focused,ATP-HTVS-B0AB4541452E,78753,,,,,,
atp_mechanism_focused,ATP-HTVS-B0B19F009301,74529,,,,,,
atp_mechanism_focused,ATP-HTVS-B107F9A324A3,20065,,,,,,
atp_mechanism_focused,ATP-HTVS-B13A57A9D1F9,98178,,,,,,
atp_mechanism_focused,ATP-HTVS-B13D85D04AEE,97953,,,,,,
atp_mechanism_focused,ATP-HTVS-B16CEB425A58,94497,,,,,,
atp_mechanism_focused,ATP-HTVS-B1D0FF1C8AAB,46850,,,,,,
atp_mechanism_focused,ATP-HTVS-B1DCCC83FEFE,30595,,,,,,
atp_mechanism_focused,ATP-HTVS-B1E26FAB67D9,85443,,,,,,
atp_mechanism_focused,ATP-HTVS-B1FBA11D65B8,53251,,,,,,
atp_mechanism_focused,ATP-HTVS-B23516995CCF,60194,,,,,,
atp_mechanism_focused,ATP-HTVS-B262751D15E7,44706,,,,,,
atp_mechanism_focused,ATP-HTVS-B278BB2953A5,37281,,,,,,
atp_mechanism_focused,ATP-HTVS-B31ECD8B9A27,61603,,,,,,
atp_mechanism_focused,ATP-HTVS-B34C30ECDBCB,67107,,,,,,
atp_mechanism_focused,ATP-HTVS-B36D0C358EAD,4321,,,,,,
atp_mechanism_focused,ATP-HTVS-B383260168BF,80993,,,,,,
atp_mechanism_focused,ATP-HTVS-B3F47181DC5D,83746,,,,,,
atp_mechanism_focused,ATP-HTVS-B3FE097D1043,69827,,,,,,
atp_mechanism_focused,ATP-HTVS-B41566EF3893,35267,,,,,,
atp_mechanism_focused,ATP-HTVS-B46E603BFCD4,92482,,,,,,
atp_mechanism_focused,ATP-HTVS-B476F40F800C,74499,,,,,,
atp_mechanism_focused,ATP-HTVS-B47DAEDE372B,98082,,,,,,
atp_mechanism_focused,ATP-HTVS-B48F3FD049EC,23970,,,,,,
atp_mechanism_focused,ATP-HTVS-B4E8E29A2CD9,62147,,,,,,
atp_mechanism_focused,ATP-HTVS-B4F34B52DEEF,77313,,,,,,
atp_mechanism_focused,ATP-HTVS-B4FC20780B21,37219,,,,,,
atp_mechanism_focused,ATP-HTVS-B51F80196405,56163,,,,,,
atp_mechanism_focused,ATP-HTVS-B56D8AC3A406,90241,,,,,,
atp_mechanism_focused,ATP-HTVS-B586963EE7FB,61506,,,,,,
atp_mechanism_focused,ATP-HTVS-B5A4F958CC31,90915,,,,,,
atp_mechanism_focused,ATP-HTVS-B612A35BE18C,36227,,,,,,
atp_mechanism_focused,ATP-HTVS-B6233BB79AF7,58179,,,,,,
atp_mechanism_focused,ATP-HTVS-B64EA431F59B,47873,,,,,,
atp_mechanism_focused,ATP-HTVS-B64FB026F9D3,80449,,,,,,
atp_mechanism_focused,ATP-HTVS-B6843249DE88,60162,,,,,,
atp_mechanism_focused,ATP-HTVS-B685FDB22E51,6466,,,,,,
atp_mechanism_focused,ATP-HTVS-B699C037922C,89506,,,,,,
atp_mechanism_focused,ATP-HTVS-B6BB4D9D6C90,17793,,,,,,
atp_mechanism_focused,ATP-HTVS-B6C483C4EE45,81410,,,,,,
atp_mechanism_focused,ATP-HTVS-B7334B97F240,76226,,,,,,
atp_mechanism_focused,ATP-HTVS-B7368E70BBC8,27201,,,,,,
atp_mechanism_focused,ATP-HTVS-B7604789CEBF,58530,,,,,,
atp_mechanism_focused,ATP-HTVS-B77025854F9D,70979,,,,,,
atp_mechanism_focused,ATP-HTVS-B798CBAC6C44,96577,,,,,,
atp_mechanism_focused,ATP-HTVS-B7AB07A15A31,78435,,,,,,
atp_mechanism_focused,ATP-HTVS-B7C68EF5FFDC,82755,,,,,,
atp_mechanism_focused,ATP-HTVS-B7CF3B4EBACD,53986,,,,,,
atp_mechanism_focused,ATP-HTVS-B7FF2C0C64E6,74275,,,,,,
atp_mechanism_focused,ATP-HTVS-B8017292FA6C,98081,,,,,,
atp_mechanism_focused,ATP-HTVS-B8459B836830,67074,,,,,,
atp_mechanism_focused,ATP-HTVS-B847417F307C,85761,,,,,,
atp_mechanism_focused,ATP-HTVS-B860A68943EF,83874,,,,,,
atp_mechanism_focused,ATP-HTVS-B88C39A42AA7,71075,,,,,,
atp_mechanism_focused,ATP-HTVS-B8A979A70D7E,85859,,,,,,
atp_mechanism_focused,ATP-HTVS-B8D4F4CA2980,25249,,,,,,
atp_mechanism_focused,ATP-HTVS-B976229D01A0,68866,,,,,,
atp_mechanism_focused,ATP-HTVS-B989B97EF6F5,36002,,,,,,
atp_mechanism_focused,ATP-HTVS-B99F6A8D80C4,82786,,,,,,
atp_mechanism_focused,ATP-HTVS-B9C46F2E092C,80163,,,,,,
atp_mechanism_focused,ATP-HTVS-B9E16686FC4A,78977,,,,,,
atp_mechanism_focused,ATP-HTVS-BA05F8BAE026,80994,,,,,,
atp_mechanism_focused,ATP-HTVS-BA0E3BFA8388,95713,,,,,,
atp_mechanism_focused,ATP-HTVS-BAB35535B111,81859,,,,,,
atp_mechanism_focused,ATP-HTVS-BAD00D53E534,97889,,,,,,
atp_mechanism_focused,ATP-HTVS-BAE9605F8CCC,24769,,,,,,
atp_mechanism_focused,ATP-HTVS-BAF1AE5D2B14,74082,,,,,,
atp_mechanism_focused,ATP-HTVS-BAFA4202ACED,96321,,,,,,
atp_mechanism_focused,ATP-HTVS-BB0F51DCED8B,87587,,,,,,
atp_mechanism_focused,ATP-HTVS-BB2B7EB3D06A,85442,,,,,,
atp_mechanism_focused,ATP-HTVS-BB30DC3CF26F,67810,,,,,,
atp_mechanism_focused,ATP-HTVS-BB3EB03EB4C6,57699,,,,,,
atp_mechanism_focused,ATP-HTVS-BB81D0256EE3,80641,,,,,,
atp_mechanism_focused,ATP-HTVS-BBA3AD223423,28035,,,,,,
atp_mechanism_focused,ATP-HTVS-BBB01994AF2B,80578,,,,,,
atp_mechanism_focused,ATP-HTVS-BBE6E61B6745,84578,,,,,,
atp_mechanism_focused,ATP-HTVS-BBF7556FA5C3,44579,,,,,,
atp_mechanism_focused,ATP-HTVS-BC2B8699145A,70561,,,,,,
atp_mechanism_focused,ATP-HTVS-BCAE8AB499DF,82881,,,,,,
atp_mechanism_focused,ATP-HTVS-BCB25216F396,83875,,,,,,
atp_mechanism_focused,ATP-HTVS-BCB37E169801,66851,,,,,,
atp_mechanism_focused,ATP-HTVS-BCEA86BEEC0A,20258,,,,,,
atp_mechanism_focused,ATP-HTVS-BD03C735BC89,84035,,,,,,
atp_mechanism_focused,ATP-HTVS-BD0B30D0980B,63267,,,,,,
atp_mechanism_focused,ATP-HTVS-BD172DBF0B92,62243,,,,,,
atp_mechanism_focused,ATP-HTVS-BD1ED4B7B841,91779,,,,,,
atp_mechanism_focused,ATP-HTVS-BD741E539D0D,23235,,,,,,
atp_mechanism_focused,ATP-HTVS-BD9D807D92EC,94305,,,,,,
atp_mechanism_focused,ATP-HTVS-BDB37C4B0D07,53090,,,,,,
atp_mechanism_focused,ATP-HTVS-BDBBABCD42A1,50114,,,,,,
atp_mechanism_focused,ATP-HTVS-BDBFEED18423,61698,,,,,,
atp_mechanism_focused,ATP-HTVS-BDC9F9AD9B20,33281,,,,,,
atp_mechanism_focused,ATP-HTVS-BDD1C4453981,38147,,,,,,
atp_mechanism_focused,ATP-HTVS-BE0949FFEA46,84483,,,,,,
atp_mechanism_focused,ATP-HTVS-BE25F64FE980,42785,,,,,,
atp_mechanism_focused,ATP-HTVS-BE2C9D7D83B9,57441,,,,,,
atp_mechanism_focused,ATP-HTVS-BE963CFE3042,38017,,,,,,
atp_mechanism_focused,ATP-HTVS-BEC4D7C74EFC,70658,,,,,,
atp_mechanism_focused,ATP-HTVS-BECDF8C854B5,82305,,,,,,
atp_mechanism_focused,ATP-HTVS-BF2AFCF05426,93699,,,,,,
atp_mechanism_focused,ATP-HTVS-BF383207F30E,28642,,,,,,
atp_mechanism_focused,ATP-HTVS-BF68A4285DB1,42338,,,,,,
atp_mechanism_focused,ATP-HTVS-BF6C9643780C,85186,,,,,,
atp_mechanism_focused,ATP-HTVS-BF826A7B469A,89442,,,,,,
atp_mechanism_focused,ATP-HTVS-BF8F947D0493,34082,,,,,,
atp_mechanism_focused,ATP-HTVS-BFC0901B6A3C,76930,,,,,,
atp_mechanism_focused,ATP-HTVS-BFD5BCAF9717,52961,,,,,,
atp_mechanism_focused,ATP-HTVS-BFEA0E4C0B7C,74657,,,,,,
atp_mechanism_focused,ATP-HTVS-C038EE4FCBA5,94113,,,,,,
atp_mechanism_focused,ATP-HTVS-C0568328686F,39681,,,,,,
atp_mechanism_focused,ATP-HTVS-C0772D58369C,99330,,,,,,
atp_mechanism_focused,ATP-HTVS-C09627CFBEE5,62882,,,,,,
atp_mechanism_focused,ATP-HTVS-C0A883403093,80579,,,,,,
atp_mechanism_focused,ATP-HTVS-C0ADD803E371,28353,,,,,,
atp_mechanism_focused,ATP-HTVS-C0B01F645FC7,95074,,,,,,
atp_mechanism_focused,ATP-HTVS-C0E7239EA73D,94018,,,,,,
atp_mechanism_focused,ATP-HTVS-C10AA91B306E,67713,,,,,,
atp_mechanism_focused,ATP-HTVS-C12B4C379970,35235,,,,,,
atp_mechanism_focused,ATP-HTVS-C13B253881A4,36801,,,,,,
atp_mechanism_focused,ATP-HTVS-C1848F46B113,80386,,,,,,
atp_mechanism_focused,ATP-HTVS-C188770C1FD9,20962,,,,,,
atp_mechanism_focused,ATP-HTVS-C1AB9EDC96AF,72801,,,,,,
atp_mechanism_focused,ATP-HTVS-C2A68E9F7CC7,44385,,,,,,
atp_mechanism_focused,ATP-HTVS-C2B7985A0F3E,34305,,,,,,
atp_mechanism_focused,ATP-HTVS-C302107B3554,71682,,,,,,
atp_mechanism_focused,ATP-HTVS-C31215E10DA6,83714,,,,,,
atp_mechanism_focused,ATP-HTVS-C36315435956,60258,,,,,,
atp_mechanism_focused,ATP-HTVS-C36F7D03654F,89441,,,,,,
atp_mechanism_focused,ATP-HTVS-C3768FC48E4A,87394,,,,,,
atp_mechanism_focused,ATP-HTVS-C384A8554A98,76354,,,,,,
atp_mechanism_focused,ATP-HTVS-C39BEF6539AB,4355,,,,,,
atp_mechanism_focused,ATP-HTVS-C3A30B83BBDA,88483,,,,,,
atp_mechanism_focused,ATP-HTVS-C3FA166C1ADD,36707,,,,,,
atp_mechanism_focused,ATP-HTVS-C3FD34132B6A,71490,,,,,,
atp_mechanism_focused,ATP-HTVS-C40016FC0CB2,70721,,,,,,
atp_mechanism_focused,ATP-HTVS-C4138656EE80,36610,,,,,,
atp_mechanism_focused,ATP-HTVS-C445C351F9C8,47970,,,,,,
atp_mechanism_focused,ATP-HTVS-C4778BDFFC37,75843,,,,,,
atp_mechanism_focused,ATP-HTVS-C4893C1BFF55,25250,,,,,,
atp_mechanism_focused,ATP-HTVS-C4C9929F3284,78403,,,,,,
atp_mechanism_focused,ATP-HTVS-C4D43EEF7CE1,98690,,,,,,
atp_mechanism_focused,ATP-HTVS-C55276015D5E,97217,,,,,,
atp_mechanism_focused,ATP-HTVS-C563D945857F,80867,,,,,,
atp_mechanism_focused,ATP-HTVS-C59D75D09D12,68706,,,,,,
atp_mechanism_focused,ATP-HTVS-C5A7FD400424,82753,,,,,,
atp_mechanism_focused,ATP-HTVS-C615FEE5992B,53122,,,,,,
atp_mechanism_focused,ATP-HTVS-C6A6F28FFA03,82401,,,,,,
atp_mechanism_focused,ATP-HTVS-C6C7CCEB60F2,73954,,,,,,
atp_mechanism_focused,ATP-HTVS-C725FB5B69C4,56739,,,,,,
atp_mechanism_focused,ATP-HTVS-C74806D7CD52,53537,,,,,,
atp_mechanism_focused,ATP-HTVS-C78E55448419,80034,,,,,,
atp_mechanism_focused,ATP-HTVS-C7A4A85DE6AC,94051,,,,,,
atp_mechanism_focused,ATP-HTVS-C7C112B42D2F,79778,,,,,,
atp_mechanism_focused,ATP-HTVS-C7E1AC016800,99361,,,,,,
atp_mechanism_focused,ATP-HTVS-C7F6DF534483,73346,,,,,,
atp_mechanism_focused,ATP-HTVS-C81E0B2D019D,80098,,,,,,
atp_mechanism_focused,ATP-HTVS-C853ACB1A86B,96802,,,,,,
atp_mechanism_focused,ATP-HTVS-C88FA91C4E8E,75201,,,,,,
atp_mechanism_focused,ATP-HTVS-C894FAAE5B10,4706,,,,,,
atp_mechanism_focused,ATP-HTVS-C8A46F369ED4,99810,,,,,,
atp_mechanism_focused,ATP-HTVS-C8D8BA0AA9EF,75042,,,,,,
atp_mechanism_focused,ATP-HTVS-C8F29258BF11,76962,,,,,,
atp_mechanism_focused,ATP-HTVS-C9013CEACAA9,79266,,,,,,
atp_mechanism_focused,ATP-HTVS-C924AED67E53,55841,,,,,,
atp_mechanism_focused,ATP-HTVS-C9308A7164FF,83843,,,,,,
atp_mechanism_focused,ATP-HTVS-C930A8816DDB,3521,,,,,,
atp_mechanism_focused,ATP-HTVS-C97E366A40B5,96353,,,,,,
atp_mechanism_focused,ATP-HTVS-C9B00227BFE8,37217,,,,,,
atp_mechanism_focused,ATP-HTVS-C9CB4EF32822,20449,,,,,,
atp_mechanism_focused,ATP-HTVS-C9E144645171,38689,,,,,,
atp_mechanism_focused,ATP-HTVS-CA08B0F5D119,66561,,,,,,
atp_mechanism_focused,ATP-HTVS-CA5141603A6E,62146,,,,,,
atp_mechanism_focused,ATP-HTVS-CA6523C86104,32322,,,,,,
atp_mechanism_focused,ATP-HTVS-CA9A4676B579,80962,,,,,,
atp_mechanism_focused,ATP-HTVS-CAF3F282F1EC,86531,,,,,,
atp_mechanism_focused,ATP-HTVS-CAF437F0E3C3,42177,,,,,,
atp_mechanism_focused,ATP-HTVS-CB056AB5514A,67811,,,,,,
atp_mechanism_focused,ATP-HTVS-CB08F8B01966,54499,,,,,,
atp_mechanism_focused,ATP-HTVS-CB100B4C9F83,73827,,,,,,
atp_mechanism_focused,ATP-HTVS-CB3D9B3FDDC1,36449,,,,,,
atp_mechanism_focused,ATP-HTVS-CB3E61D945F3,58177,,,,,,
atp_mechanism_focused,ATP-HTVS-CB568D2EE5B9,70083,,,,,,
atp_mechanism_focused,ATP-HTVS-CBC473663EF6,80195,,,,,,
atp_mechanism_focused,ATP-HTVS-CBCD19AD9C21,69538,,,,,,
atp_mechanism_focused,ATP-HTVS-CC01DAB978DA,59971,,,,,,
atp_mechanism_focused,ATP-HTVS-CC453EE4B1F8,68963,,,,,,
atp_mechanism_focused,ATP-HTVS-CC5603E93E79,80513,,,,,,
atp_mechanism_focused,ATP-HTVS-CC671C1EED81,79682,,,,,,
atp_mechanism_focused,ATP-HTVS-CC7A8C42BA33,30369,,,,,,
atp_mechanism_focused,ATP-HTVS-CC7F9EDA8956,76001,,,,,,
atp_mechanism_focused,ATP-HTVS-CC86D79AEE13,84610,,,,,,
atp_mechanism_focused,ATP-HTVS-CCF7E888A475,26563,,,,,,
atp_mechanism_focused,ATP-HTVS-CD22DC9E9474,28033,,,,,,
atp_mechanism_focused,ATP-HTVS-CD3E1774443F,28194,,,,,,
atp_mechanism_focused,ATP-HTVS-CD664E950D6F,34817,,,,,,
atp_mechanism_focused,ATP-HTVS-CD6AA4CFEADB,78050,,,,,,
atp_mechanism_focused,ATP-HTVS-CD84540442E8,70081,,,,,,
atp_mechanism_focused,ATP-HTVS-CDA0FA66D084,72961,,,,,,
atp_mechanism_focused,ATP-HTVS-CDB030173D15,66242,,,,,,
atp_mechanism_focused,ATP-HTVS-CDFFE8C73978,78019,,,,,,
atp_mechanism_focused,ATP-HTVS-CE0C62FD8EFC,70435,,,,,,
atp_mechanism_focused,ATP-HTVS-CE22382A0684,74817,,,,,,
atp_mechanism_focused,ATP-HTVS-CE83EECF0A09,37763,,,,,,
atp_mechanism_focused,ATP-HTVS-CE85F8224252,69185,,,,,,
atp_mechanism_focused,ATP-HTVS-CEA6734F7F3C,98242,,,,,,
atp_mechanism_focused,ATP-HTVS-CEB5A32F933D,98433,,,,,,
atp_mechanism_focused,ATP-HTVS-CEC01CDE00B1,94818,,,,,,
atp_mechanism_focused,ATP-HTVS-CED8BA7CA394,18338,,,,,,
atp_mechanism_focused,ATP-HTVS-CEDCE5F1BEB7,20034,,,,,,
atp_mechanism_focused,ATP-HTVS-CEF12CE4FD32,29538,,,,,,
atp_mechanism_focused,ATP-HTVS-CF29C556AE01,40739,,,,,,
atp_mechanism_focused,ATP-HTVS-CF9A421CD50D,33410,,,,,,
atp_mechanism_focused,ATP-HTVS-CFB2EA2F52FD,81570,,,,,,
atp_mechanism_focused,ATP-HTVS-D0257FD59117,53153,,,,,,
atp_mechanism_focused,ATP-HTVS-D02CBBC5B48D,78915,,,,,,
