generated_candidate_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,generator_config,random_seed,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,canonical_smiles,inchikey,murcko_scaffold,generation_timestamp,provenance_hash,parent_alias,parent_source,parent_htvs_identity,MW,cLogP,TPSA,HBD,HBA,rotatable_bonds,formal_charge,ring_count,fractionCSP3,pains_alerts,structural_warnings,warning_count,sa_like_proxy,scaffold_retention,parent_similarity,novelty_vs_parent,nearest_htvs1633_id,nearest_neighbor_similarity,novelty_vs_htvs1633,nearest_generated_similarity,internal_diversity_contribution,property_tractability,cheap_screening_score,screening_pool_rank
ATP-GEN-99BC52DE2955,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,12,COC(=O)c1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,FDHRAAPBLPQHAV-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,3a6023b63768577d5d8c7eee3d4a83ea45091c97efc06e7f8ded06af00300af3,IN-2,confirmed_reference_pose,not_claimed,487.6690000000002,3.2218000000000027,60.239999999999995,2,4,10,2,4,0.2413793103448276,,,0,3.62,True,0.5714285714285714,0.4285714285714286,ATP-HTVS-EB500473345C,0.4647887323943662,0.5352112676056338,0.7966101694915254,0.2033898305084746,0.7088888888888889,0.7293285058751757,90
ATP-GEN-E61A8BC72A4B,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C(C)C)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,DWKWFKNWEYZJMI-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,08452d5ef7950691b0488c7f18b8fb2a06eb87a2583bbeb5f9958404498cd427,Hit3,internal_historical_structure,unresolved,510.7260000000004,3.443320000000001,59.099999999999994,3,2,10,2,5,0.36363636363636365,,,0,4.1049999999999995,True,0.6956521739130435,0.30434782608695654,ATP-HTVS-D53BE49171F7,0.3974358974358974,0.6025641025641026,0.8181818181818182,0.18181818181818177,0.655,0.7287855477855478,91
ATP-GEN-42343E1C25B6,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,15,Cc1ccc(-c2nn(Cc3ccccc3)c(N(C)C)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ONLYCCJJTKHXCA-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f9fa51ef93ecc25fc1a73e82a1ffc82f6a75b588bde08763a156ba18c766da2c,Hit3,internal_historical_structure,unresolved,511.7140000000004,2.3859200000000014,62.34,3,3,10,2,5,0.34375,,,0,4.1049999999999995,True,0.6956521739130435,0.30434782608695654,ATP-HTVS-D53BE49171F7,0.3974358974358974,0.6025641025641026,0.8181818181818182,0.18181818181818177,0.655,0.7287855477855478,92
ATP-GEN-71642F665463,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,5,COC(=O)c1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)ccc1C[NH+](C)C,NUIYRUBMBVJNEG-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,b5084ae2f690f1bf00da4c26c0df54960f94b7ad8a5273a0f005bd726a90b014,IN-2,confirmed_reference_pose,not_claimed,487.66900000000027,3.221800000000001,60.239999999999995,2,4,10,2,4,0.2413793103448276,,,0,3.62,True,0.7,0.30000000000000004,ATP-HTVS-BCEA86BEEC0A,0.3918918918918919,0.6081081081081081,0.9,0.09999999999999998,0.7088888888888889,0.7283993993993993,93
ATP-GEN-A4B3DA23E5F9,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,15,COC(=O)c1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,SJSKOEAOHNMDJO-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,038029b1d14ac340fa2d7be070f2273e37e95161cd3aa84122e94d13b0f3b411,IN-2,confirmed_reference_pose,not_claimed,487.6690000000003,3.221800000000001,60.239999999999995,2,4,10,2,4,0.2413793103448276,,,0,3.62,True,0.7,0.30000000000000004,ATP-HTVS-D35FD22B1728,0.4155844155844156,0.5844155844155844,0.8688524590163934,0.1311475409836066,0.7088888888888889,0.7283330258084357,94
ATP-GEN-1990BDD936CA,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,15,Cc1ccc(-c2nn(Cc3ccccc3)c(F)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,VMXOEDLVCYWHFN-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f0003af5c5b02135a654d704f9f14fb3f0701feef84e80ceb34c6efd1f5d52d4,Hit3,internal_historical_structure,unresolved,486.63500000000033,2.4590200000000006,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True,0.7164179104477612,0.28358208955223885,ATP-HTVS-D53BE49171F7,0.40789473684210525,0.5921052631578947,0.84375,0.15625,0.6761111111111111,0.7270807748538011,95
ATP-GEN-A0AFDCA1E301,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(C(N)=O)c1,LHZRLGBJWMJXCG-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,701775a1c1cce5bda19b15d9ef046852b12ffc5656844d2d91c52a0924ab7808,IN-2,confirmed_reference_pose,not_claimed,472.6580000000002,2.5340999999999996,77.03,3,3,10,2,4,0.21428571428571427,,,0,3.585,True,0.7368421052631579,0.26315789473684215,ATP-HTVS-BCEA86BEEC0A,0.4084507042253521,0.5915492957746479,0.8947368421052632,0.10526315789473684,0.7127777777777777,0.7266548883946957,96
ATP-GEN-1BC48CE9C549,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,15,Cc1ccc(-c2nn(Cc3ccccc3)c(S(N)(=O)=O)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,GFUGTSIJTOWQBU-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,acfb3c4bc494e27304875e02922f1e754a3404b210039f0fc8fde448f1e83b0a,Hit3,internal_historical_structure,unresolved,547.7250000000004,0.9673200000000024,119.26,4,4,10,2,5,0.3,,,0,4.14,True,0.6666666666666666,0.33333333333333337,ATP-HTVS-AB6A0F8FBF12,0.43209876543209874,0.5679012345679013,0.782608695652174,0.21739130434782605,0.6511111111111112,0.7264111647879763,97
ATP-GEN-BB0F45ED0D68,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C(N)=O)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,YQTQTXOUBMOZAK-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,8ee22252b97ddba8a04da7d1b751f96e3535d8dd845686eab24a9026911b3d5f,Hit3,internal_historical_structure,unresolved,511.6700000000004,1.418820000000002,102.19000000000001,4,3,10,2,5,0.2903225806451613,,,0,4.1049999999999995,True,0.676056338028169,0.323943661971831,ATP-HTVS-AB6A0F8FBF12,0.4024390243902439,0.5975609756097561,0.8309859154929577,0.16901408450704225,0.655,0.7258643077980076,98
ATP-GEN-8DDF0E30AA43,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,10,Cc1ccc(-c2nn(Cc3ccccc3C#N)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,HGVXHTGZJLNPND-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,27f0fc91d8e4b11a34341842d5d371ded2f68d53a22a63245aa06b8c04686468,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1916,82.89,3,3,9,2,5,0.2903225806451613,,,0,3.95,True,0.7692307692307693,0.23076923076923073,ATP-HTVS-D53BE49171F7,0.44594594594594594,0.5540540540540541,0.796875,0.203125,0.6722222222222223,0.7257240052552552,99
ATP-GEN-587779404960,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2CCO)cc1,PJFRMFHJAZRFON-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,fa83f4e6a2e36aa8b98737e379175bd405ebccefaf6f8b28c62c652b3376591f,IN-2,confirmed_reference_pose,not_claimed,473.68600000000015,2.9700000000000015,54.17,3,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.6379310344827587,0.3620689655172413,ATP-HTVS-27050A3A08BE,0.4426229508196721,0.5573770491803278,0.8490566037735849,0.15094339622641506,0.6994444444444444,0.7240058081589167,100
ATP-GEN-EC1693129A78,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,15,Cc1ccc(-c2nn(Cc3ccccc3)c(Cl)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,QDKNHQLPMBJPEV-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,48dfa415173960a2931cec3596f62baf2d67e76b1646cbb9e4aa994939f5b76b,Hit3,internal_historical_structure,unresolved,503.0900000000004,2.973320000000001,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True,0.7272727272727273,0.2727272727272727,ATP-HTVS-D53BE49171F7,0.41333333333333333,0.5866666666666667,0.8571428571428571,0.1428571428571429,0.6761111111111111,0.723984126984127,101
ATP-GEN-C43E56E0F38D,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,15,Cc1ccc(-c2nn(Cc3ccccc3)c(Br)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,YTYGSNQTCPJJLS-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,bf9c6e85a97cb99e6c7a36061e38086bd6b0941aa66c57b24b153fab3aea7832,Hit3,internal_historical_structure,unresolved,547.5410000000003,3.082420000000001,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True,0.7272727272727273,0.2727272727272727,ATP-HTVS-D53BE49171F7,0.41333333333333333,0.5866666666666667,0.8571428571428571,0.1428571428571429,0.6761111111111111,0.723984126984127,102
ATP-GEN-48F317B9FC29,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,10,Cc1ccc(-c2nn(Cc3ccccc3C(F)(F)F)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,YZUOZQUQWSLWHN-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,0cbaa9644a1473df49fe684086b9e0a6cc4e310429e0d2cebee7a798854ab833,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.338720000000002,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True,0.7692307692307693,0.23076923076923073,ATP-HTVS-D53BE49171F7,0.44594594594594594,0.5540540540540541,0.8,0.19999999999999996,0.6644444444444445,0.7236996996996996,103
ATP-GEN-9CEB92B17633,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,3,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)c(C(F)(F)F)c1,CNPFITQNXICAPG-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,29cf84ca2e013c68eaa3cc0cb80027e8bae107a437300470e4b00574cc54432c,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.3387200000000012,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True,0.7536231884057971,0.24637681159420288,ATP-HTVS-D53BE49171F7,0.44871794871794873,0.5512820512820513,0.8169014084507042,0.18309859154929575,0.6644444444444445,0.7206100878776935,104
ATP-GEN-7D19A1D856E8,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1C#N,GQSGVPXIILBUIY-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,2fab77765b8cf8f9ff9a5b32905746c15d05b07c684f9bede3020facec22e4db,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1916,82.88999999999999,3,3,9,2,5,0.2903225806451613,,,0,3.95,True,0.75,0.25,ATP-HTVS-397149B089BD,0.4567901234567901,0.5432098765432098,0.8208955223880597,0.17910447761194026,0.6722222222222223,0.7199520913948774,105
ATP-GEN-920D3CC16BB0,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,10,Cc1ccc(-c2nn(Cc3ccccc3C(C)C)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ZWFCMOYFKJSOND-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,52a983fbf63ef0435ebfe66c264d0dc676545cbe2ba2b9333659bc8348f1480a,Hit3,internal_historical_structure,unresolved,510.7260000000004,3.443320000000001,59.099999999999994,3,2,10,2,5,0.36363636363636365,,,0,4.1049999999999995,True,0.78125,0.21875,ATP-HTVS-D53BE49171F7,0.4520547945205479,0.547945205479452,0.8095238095238095,0.19047619047619047,0.655,0.7191604696673191,106
ATP-GEN-25FBCE67FCE0,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,10,Cc1ccc(-c2nn(Cc3ccccc3N(C)C)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,SJIMPTIPDKDUCB-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,e95e14c41d01e5910d74a3c69d5529a390a946fb6e58debe9b49d78e0aff6618,Hit3,internal_historical_structure,unresolved,511.7140000000004,2.3859200000000014,62.34,3,3,10,2,5,0.34375,,,0,4.1049999999999995,True,0.78125,0.21875,ATP-HTVS-D53BE49171F7,0.4520547945205479,0.547945205479452,0.8095238095238095,0.19047619047619047,0.655,0.7191604696673191,107
ATP-GEN-5DEF04ACDBD9,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,2,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1N(C)C,RAGIWFHSZHPTFG-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,0b5620a7b44284af05d7ef3f3f2a2515ff73178a1275ee5474d9090c1bd1d4f4,Hit3,internal_historical_structure,unresolved,511.7140000000004,2.3859200000000014,62.339999999999996,3,3,10,2,5,0.34375,,,0,4.1049999999999995,True,0.7611940298507462,0.23880597014925375,ATP-HTVS-D53BE49171F7,0.4473684210526316,0.5526315789473684,0.8333333333333334,0.16666666666666663,0.655,0.7165263157894737,108
ATP-GEN-8F70FC9A8BCC,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,2,COC(=O)c1cc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)ccc1C,RQQUQTDOYAKDIK-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,4d3eb3c55388c815bd015a38caf160399d2aeb13aa293ddec1ff5d459714a3c7,Hit3,internal_historical_structure,unresolved,526.6810000000004,2.1065200000000006,85.4,3,4,10,2,5,0.3125,,,0,4.14,True,0.7183098591549296,0.2816901408450704,ATP-HTVS-FFD71C24E98D,0.4578313253012048,0.5421686746987953,0.8333333333333334,0.16666666666666663,0.6511111111111112,0.7136559571619814,109
ATP-GEN-B14550133A23,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,11,Cc1ccc(-c2nn(Cc3cccc(C#N)c3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,BLIKNFMGEGJTQP-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,374db29b8aedec62511fecaf299950eea4b811f072f28b5250aa609622169e3f,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1915999999999993,82.89,3,3,9,2,5,0.2903225806451613,,,0,3.95,True,0.7910447761194029,0.20895522388059706,ATP-HTVS-D53BE49171F7,0.47368421052631576,0.5263157894736843,0.8405797101449275,0.1594202898550725,0.6722222222222223,0.7136206458174421,110
ATP-GEN-61580A12594C,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,3,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)c(C(N)=O)c1,IQTHXVHQRBJWLC-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,4f07130302bb6019bf81e5dc5dc5fe5bd8ca534596820cb66aea22fa46457035,Hit3,internal_historical_structure,unresolved,511.6700000000004,1.418820000000001,102.19,4,3,10,2,5,0.2903225806451613,,,0,4.1049999999999995,True,0.7536231884057971,0.24637681159420288,ATP-HTVS-AB6A0F8FBF12,0.4625,0.5375,0.8356164383561644,0.1643835616438356,0.655,0.7131575342465755,111
ATP-GEN-BDACABDD0085,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,10,Cc1ccc(-c2nn(Cc3ccccc3S(N)(=O)=O)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ZBLAAEWHBWBAMC-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,d4c93fb7ecf8a60548445abd1ab23646cebb369e8006a57573715e8839449201,Hit3,internal_historical_structure,unresolved,547.7250000000004,0.9673200000000022,119.26,4,4,10,2,5,0.3,,,0,4.14,True,0.746268656716418,0.25373134328358204,ATP-HTVS-AB6A0F8FBF12,0.4868421052631579,0.513157894736842,0.8,0.19999999999999996,0.6511111111111112,0.7128538011695906,112
ATP-GEN-957BDABDDD79,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,11,Cc1ccc(-c2nn(Cc3cccc(C(F)(F)F)c3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,UIHCQJFWAGLUFB-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,ba419dd4e06d5523b3c28639ce8efbc4fdf6cf133e0d7fc4139b19eaa56bc0a7,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.338720000000002,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True,0.7910447761194029,0.20895522388059706,ATP-HTVS-D53BE49171F7,0.47368421052631576,0.5263157894736843,0.8405797101449275,0.1594202898550725,0.6644444444444445,0.7120650902618866,113
