generated_candidate_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,generator_config,random_seed,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,canonical_smiles,inchikey,murcko_scaffold,generation_timestamp,provenance_hash,parent_alias,parent_source,parent_htvs_identity,MW,cLogP,TPSA,HBD,HBA,rotatable_bonds,formal_charge,ring_count,fractionCSP3,pains_alerts,structural_warnings,warning_count,sa_like_proxy,scaffold_retention
ATP-GEN-A0AFDCA1E301,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(C(N)=O)c1,LHZRLGBJWMJXCG-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,701775a1c1cce5bda19b15d9ef046852b12ffc5656844d2d91c52a0924ab7808,IN-2,confirmed_reference_pose,not_claimed,472.6580000000002,2.5340999999999996,77.03,3,3,10,2,4,0.21428571428571427,,,0,3.585,True
ATP-GEN-EDD13751C468,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(S(N)(=O)=O)c1,XALLDWZQJOKHMA-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,8ab11d880f590dd4a32f6e29318c6b58b216de49109387c269ba780d7b77ff71,IN-2,confirmed_reference_pose,not_claimed,508.7130000000002,2.082600000000001,94.1,3,4,10,2,4,0.2222222222222222,,,0,3.62,True
ATP-GEN-A4BC1598FB65,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,6,CN(C)c1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2ccccc2nc1SCc1ccccc1,CDIPALNKRPOWAU-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,bf00a214c649493d6c5d280c1ef6772ab8b68a20106558e869d66b75f7b3ef87,IN-2,confirmed_reference_pose,not_claimed,472.70200000000017,3.5012000000000034,37.18,2,3,10,2,4,0.27586206896551724,,,0,3.585,True
ATP-GEN-BA9E43E91FAE,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(-c2ccccc2)c1,JVRPZPWTYDRWJF-UHFFFAOYSA-P,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccccc2-c2ccccc2)cc1,2026-08-28,a09b321152fbc8837d73e24b0d7c7f509b9005f21f2b766e47a33ce15bbe6042,IN-2,confirmed_reference_pose,not_claimed,505.73100000000017,5.102200000000004,33.94,2,2,10,2,5,0.18181818181818182,,,0,3.8699999999999997,False
ATP-GEN-7E72E396FED4,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(-c2cnccn2)c1,LPUYMSLODQFBFX-UHFFFAOYSA-P,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccccc2-c2cnccn2)cc1,2026-08-28,20c0d2988537d506d9079198c4fd15d99133854f78a5d3eddd9bb257ce80ccec,IN-2,confirmed_reference_pose,not_claimed,507.70700000000016,3.8922000000000034,59.72,2,4,10,2,5,0.1935483870967742,,,0,3.8699999999999997,False
ATP-GEN-66CBF87599CC,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(CO)c1,DKCWYVVSSSNBOM-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,8b026205dd2d7a659e79e606d0bd6b26745a2f577f4c6ee96740d3602da930f9,IN-2,confirmed_reference_pose,not_claimed,459.65900000000016,2.927500000000001,54.17,3,3,10,2,4,0.25,,,0,3.55,True
ATP-GEN-12C5226B936C,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(CCO)c1,XEQAECHWFJFBOH-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,da71f402c1ead9254dcb16fc935e14992eb56a2c005e88b3e02fe72efb31f4ba,IN-2,confirmed_reference_pose,not_claimed,473.6860000000002,2.9700000000000015,54.17,3,3,11,2,4,0.27586206896551724,,,0,3.705,True
ATP-GEN-4193EC34BAE9,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,6,COC(=O)c1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2ccccc2nc1SCc1ccccc1,CHVXNNQJHPYWOT-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,3e54acace00d517dd932e5db57692f50057827548fb56c698b8a2de9823c6342,IN-2,confirmed_reference_pose,not_claimed,487.66900000000015,3.2218000000000027,60.24,2,4,10,2,4,0.2413793103448276,,,0,3.62,True
ATP-GEN-E5F314A7E939,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(C2CC2)c1,BSHJWEQCFDPUPX-UHFFFAOYSA-P,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccccc2C2CC2)cc1,2026-08-28,13cad2e6f30b218704a1af00755afca4417620b18a17e52a4adab53eaa127816,IN-2,confirmed_reference_pose,not_claimed,469.6980000000002,4.312600000000004,33.94,2,2,10,2,5,0.3,,,0,3.765,False
ATP-GEN-1F07D99917E8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(N2CCOCC2)c1,KSHZPLJZDKCOTG-UHFFFAOYSA-P,c1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccccc2N2CCOCC2)cc1,2026-08-28,6ee7bc2367f487f7cb6d1e888c37385f12af9a5426c8f83adb943ced00a662c8,IN-2,confirmed_reference_pose,not_claimed,514.7390000000004,3.2718000000000025,46.41,2,4,10,2,5,0.3225806451612903,,,0,3.8699999999999997,False
ATP-GEN-E3A26E91D97A,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2F)cc1,YLGIOPVLRMNHFS-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,063b33faac61eec6eb01b3ed55133eb259e62bf682391665b9782e5b0d4707d6,IN-2,confirmed_reference_pose,not_claimed,447.62300000000005,3.5743000000000027,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True
ATP-GEN-A681D8044A0A,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2Cl)cc1,WBWHATSAXFRPLY-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,aca951fc0301ce77737649f7189cec66fb33d66685f3be0aff2dc4497c34fc0c,IN-2,confirmed_reference_pose,not_claimed,464.0780000000001,4.088600000000003,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True
ATP-GEN-D249ADE3774D,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2Br)cc1,SWTWQBWLISGTPS-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,d17bc9849eccaae462a636642a05db3b2ce56c128e0520c5deec6e512febb6a2,IN-2,confirmed_reference_pose,not_claimed,508.52900000000005,4.197700000000003,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True
ATP-GEN-C06BF0A54B38,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me,[*:1]C,12,Cc1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,VWUBNRCRRYYLQT-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,8ae45c7d5ac12523194ce822a31ca6eb7ba1baec404cb055536a2131a535add7,IN-2,confirmed_reference_pose,not_claimed,443.66000000000014,3.7436200000000026,33.94,2,2,9,2,4,0.25,,,0,3.3950000000000005,True
ATP-GEN-02EFFFC9404D,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et,[*:1]CC,12,CCc1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,KJVDMZLIBIRVCA-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,9c95a512fe57244049b42679db3aa9234648ee230c8edf415589375880b0c305,IN-2,confirmed_reference_pose,not_claimed,457.6870000000002,3.997600000000003,33.94,2,2,10,2,4,0.27586206896551724,,,0,3.55,True
ATP-GEN-09D4F8E53633,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,12,CC(C)c1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,VFGPIWDXPNVHLV-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,bd04bec4fcb1c1496e655cd8cd5436938f7dff5db29b0aba31289392515162ac,IN-2,confirmed_reference_pose,not_claimed,471.7140000000002,4.558600000000004,33.94,2,2,10,2,4,0.3,,,0,3.585,True
ATP-GEN-9A0E8CEE57BB,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,12,COc1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,YJNBLGCRHPUNLJ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,74fced9e63a592203f393088a78673e97db8590b3ea28a2711edbe3352433cdb,IN-2,confirmed_reference_pose,not_claimed,459.65900000000016,3.443800000000002,43.17,2,3,10,2,4,0.25,,,0,3.55,True
ATP-GEN-8FAD62F267D8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,12,CCOc1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,WTPCVISPSMJIGW-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,33b0ce25222e264be913b6ac67192924a39faf3da02782a5644081ce4508260a,IN-2,confirmed_reference_pose,not_claimed,473.6860000000002,3.8339000000000016,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True
ATP-GEN-26D5CDE86512,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2C#N)cc1,USERFSQNWPPTQM-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,88d2040b682c9f5bfeee96a4aa338188c575c4aceedbc66a70a8c9d8542f183f,IN-2,confirmed_reference_pose,not_claimed,454.6430000000001,3.3068800000000023,57.73,2,3,9,2,4,0.21428571428571427,,,0,3.4299999999999997,True
ATP-GEN-3C9700D3899F,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2C(F)(F)F)cc1,UGYQKBKMVYHFSE-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,b74838231addab53546174fb529a1cc43fe4b9a6f3f4e0ad2d4615cf903118c0,IN-2,confirmed_reference_pose,not_claimed,497.63000000000005,4.454000000000004,33.94,2,2,9,2,4,0.25,,,0,3.5,True
ATP-GEN-3AC9FA86196F,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2C(N)=O)cc1,SXPAPQXYYQWOKJ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,c9b9e5d3fc0904eba7ce80bf2eb262f72a2fca123d82266912e76a86a2ef6501,IN-2,confirmed_reference_pose,not_claimed,472.65800000000013,2.5340999999999996,77.03,3,3,10,2,4,0.21428571428571427,,,0,3.585,True
ATP-GEN-17075A523070,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2S(N)(=O)=O)cc1,WHVKMVDKEKHADM-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,793e37db6cafc257bc98b1c404bd732e314aba665196c3d64b4c5fed5ac81885,IN-2,confirmed_reference_pose,not_claimed,508.71300000000014,2.082600000000001,94.1,3,4,10,2,4,0.2222222222222222,,,0,3.62,True
ATP-GEN-CC29550C6AE8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,12,CN(C)c1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,BLKABRSNYFUNRC-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,fc613174321dc63f0436d9245d98779662fe27213a1399dfa3dc363b5c0e893a,IN-2,confirmed_reference_pose,not_claimed,472.7020000000002,3.5012000000000034,37.18000000000001,2,3,10,2,4,0.27586206896551724,,,0,3.585,True
ATP-GEN-3F979E5AAED5,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2-c2ccccc2)cc1,HWNITJUVFUMIKO-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2-c2ccccc2)cc1,2026-08-28,6c98edd06ebcfc2108d36b4034ec094d9934c86e10fece47762478524f5eec4e,IN-2,confirmed_reference_pose,not_claimed,505.7310000000001,5.102200000000004,33.94,2,2,10,2,5,0.18181818181818182,,,0,3.8699999999999997,False
ATP-GEN-B84D6EF286F3,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2-c2cnccn2)cc1,DEGBGKRTJWKZHV-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2-c2cnccn2)cc1,2026-08-28,837aee1ecc6d37ea230531396af9d06b6a7631494ceec04ed6f4eefafe421fff,IN-2,confirmed_reference_pose,not_claimed,507.7070000000001,3.8922000000000034,59.72,2,4,10,2,5,0.1935483870967742,,,0,3.8699999999999997,False
ATP-GEN-9DC8867CBBFA,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2CO)cc1,RFKRWCOUQSVQSD-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,4ea9ecd27d635963fb3ba51ebd30e97e5e723934da905984aab47e352734d282,IN-2,confirmed_reference_pose,not_claimed,459.6590000000001,2.927500000000001,54.17,3,3,10,2,4,0.25,,,0,3.55,True
ATP-GEN-587779404960,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2CCO)cc1,PJFRMFHJAZRFON-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,fa83f4e6a2e36aa8b98737e379175bd405ebccefaf6f8b28c62c652b3376591f,IN-2,confirmed_reference_pose,not_claimed,473.68600000000015,2.9700000000000015,54.17,3,3,11,2,4,0.27586206896551724,,,0,3.705,True
ATP-GEN-99BC52DE2955,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,12,COC(=O)c1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,FDHRAAPBLPQHAV-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,3a6023b63768577d5d8c7eee3d4a83ea45091c97efc06e7f8ded06af00300af3,IN-2,confirmed_reference_pose,not_claimed,487.6690000000002,3.2218000000000027,60.239999999999995,2,4,10,2,4,0.2413793103448276,,,0,3.62,True
ATP-GEN-08C7B25DBDF6,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2C2CC2)cc1,NVQVZZOQDJVWKP-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2C2CC2)cc1,2026-08-28,b48d0e5e68eaf055d89affdaa39a8215c6e79cec9f9ef0193c89c7e1d7f25e92,IN-2,confirmed_reference_pose,not_claimed,469.69800000000015,4.312600000000004,33.94,2,2,10,2,5,0.3,,,0,3.765,False
ATP-GEN-FA45A66C8FA4,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2N2CCOCC2)cc1,DINSPHYRJPEJAX-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2N2CCOCC2)cc1,2026-08-28,4a61bdadba52d551e94a35cd83d3348a84c40d710584f1f1ac883c757a4fe4c3,IN-2,confirmed_reference_pose,not_claimed,514.7390000000003,3.2718000000000016,46.41,2,4,10,2,5,0.3225806451612903,,,0,3.8699999999999997,False
ATP-GEN-80A31E9A52D5,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,14,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(F)cccc3nc2SCc2ccccc2)cc1,SCRFRCZJHYGGRO-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,52243e624da1b8e0a8ccd08816fa937e4f8f75d48cefcd6ec5162e85f4bd7f5d,IN-2,confirmed_reference_pose,not_claimed,447.6230000000001,3.5743000000000027,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True
