canonical_id,compound_code,canonical_smiles,scaffold,vina_affinity,global_rank,percentile,scaffold_relative_rank,scaffold_size,chemical_space_cluster,vina_pose_count,pose_sha256,signature,cached
ATP-HTVS-D53BE49171F7,23619,Cc1ccc(-c2nn(Cc3ccccc3)cc2C[NH2+]Cc2ccc(CCO)cc2)cc1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,-6.357,1516,6.883835279655804,10,10,470,9,ecc4efd209268d695421227679d6e3d1b8220a329b47152dbc82e68e8d00bc8c,a5be1677dbceab2e42ac24adcbc3b65c7fc032adbb6abc3fed2a04273967785a,True
ATP-HTVS-3A2C3DD6A630,99105,C[NH+](C)Cc1ccc(Nc2ccsc2C(=O)N(CC#N)Cc2ccccc2)cc1,O=C(NCc1ccccc1)c1sccc1Nc1ccccc1,-6.356,1517,6.822372464658876,2,2,345,9,14a007aed10b29d3cfdd4fe646c2eb318cf776ef18dd6e3ab61980d1ea4f651f,cce36a9312a9eec7a18b8b944e660e9f4c27ccf95d882453ef640cfe72104f91,True
ATP-HTVS-7F76552361A7,92449,C[NH+](C)Cc1cccc(Nc2[nH+]cccc2OCc2ccc(Br)cc2)c1,c1ccc(COc2ccc[nH+]c2Nc2ccccc2)cc1,-6.355,1518,6.760909649661951,1,1,669,9,d4e136cd7ff80357f879de95071894d508757eb85ad601d1027951880535edc1,fb8d265f7699746729270034e6ce41ec5ea6d32b07a3d81de0275487c17373a9,True
ATP-HTVS-892E5C6BD7E4,94849,CCN(Cc1ccccc1C)c1c(C(=O)N(CC#N)c2ccccc2)[nH]c2ccccc12,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1,-6.346,1519,6.699446834665023,7,7,654,9,54ea45dde3106c644a66860aa8c11c5b395bb95cc3b716c81088243ff8737d4f,7e3e5972dad70bdce2b7ea3e5a37d7375af150d44c8774721d3dfa4582bb271d,True
ATP-HTVS-792F02E01A4E,94081,C[NH+](C)CCc1ccc(Nc2c(C(=O)N(CC#N)c3ccccc3)c(=O)[nH]c3ccccc23)cc1,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O,-6.343,1520,6.637984019668098,4,5,174,9,b3a26fb952b6124b32ce554134174b8914d1df74578127a3249a0e6b10ac826e,3c90309a73fd4d0dd40e140bc7fc80907f7e2aa6ac6466c758627b3a63227631,True
ATP-HTVS-D3913B8FBCFA,93186,CN(C(=O)C(C)(C)c1ccccc1)c1ccncc1NCc1cccc(C[NH+](C)C)c1,O=C(Cc1ccccc1)Nc1ccncc1NCc1ccccc1,-6.335,1521,6.57652120467117,5,5,56,9,9c896f45ffd5ebff23700a7ed99657553264f1a7f5753723fec29d1ad84cdd07,45e8ebf4bf04622be9ecc8c1a5a78d3556cda097d86a056df8751bb539046228,True
ATP-HTVS-6C98FCD8FCFE,96322,COC(=O)[C@@H](Nc1c(C(=O)N(CCO)c2ccccc2)sc2ccccc12)c1ccccc1C,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,-6.326,1522,6.515058389674245,16,18,273,9,74d84deb8b601b41efe70115dc2b7d3ebaa2e3a63b4b7c45063d25b7ba805912,997d1516e8cfff2aa0b7e4dfbe984c2dda058e481ff85462cee598d72657fcdf,True
ATP-HTVS-37EC6A305554,73986,CCc1ccc(CC(=O)Nc2nc3ccccc3cc2N(CC#N)c2ccccc2)cc1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1,-6.32,1523,6.453595574677317,9,9,142,9,dcfd2f1ee9fd06478979921929a87adc3a699e7b67838167db8183b8d8e979a7,833525cf41740255e20244cf33038c014514b5da5ef2850a8bf6fc43c33f7eb4,True
ATP-HTVS-DF8AF7E8BFB3,30433,C[C@H](C[NH2+]C[C@@H]1c2ccccc2C(=O)N1Cc1ccccc1)c1ccccc1,O=C1c2ccccc2C(C[NH2+]CCc2ccccc2)N1Cc1ccccc1,-6.319,1524,6.392132759680392,1,1,447,9,da3b9ec746afcdda98f7e56cfe31ab9871d5c3523036f1c2176c7b82370878d1,b18242aa2d3c5d1d10fa74fb9e8bb0bd087a7f324c1c607b26539fea7b6d33f3,True
ATP-HTVS-F056EC0EC7E7,77666,C[C@H](Nc1cccc(N)c1C[NH+](C)C)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1,-6.317,1525,6.330669944683464,2,3,403,9,6f726b8b8a4e595e1ee67f642b7200ed38bb128ab74bceb062a4840f71fd2dab,fec56998b73283565c973c08b5816e3fd54ee8a73cec7d590e886a84042816b0,True
ATP-HTVS-1B9CB386F0F9,22755,Cc1ccccc1[C@H](C)NC[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,O=C1c2ccccc2C(CNCc2ccccc2)N1Cc1ccccc1,-6.28,1526,6.269207129686539,2,2,868,9,2df9934da2fd1fda84d2f51034071b56c24f79ff346747a72044fd092620da78,3e7967de949f0f52f6d395606340068e65041a9bde6f684e1ae5ed4897bd07af,True
ATP-HTVS-EF007D703862,59907,CC(=O)Nc1ccccc1CN1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.27,1527,6.207744314689611,17,63,225,9,7cc54cba3048b8656216c9e328f55796250bb361d7d80cd2faecb3248aff2560,973282f9b95b9ea2553108048c0b8fe03680a46ce2633a5cb5747d81a81be0e4,True
ATP-HTVS-F7D4BFA34903,39425,C[NH+](C)Cc1ccc(CC[NH2+]Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)cc1,c1ccc(CC[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,-6.266,1528,6.146281499692686,2,2,20,9,9a27cf2e604131730f0cdbb3832b31ad672212cd6b2fd184afbd14ff65df5376,702d07d3d806e633abbdc5e1f2ba210972f4d98de90067588346d5449bdd5e70,True
ATP-HTVS-8521C9576B2F,26626,Cc1ccc([C@H]([NH2+]C[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)[C@H](C)O)cc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-6.251,1529,6.084818684695758,26,28,662,9,bea209e3ef06f79c7dda1c5f2db429a899404e8af21cc2bef1d415ad5ec17ea7,0f98ecbd74b6d21d751c924a2b46b405dd3b1e7b0ba2383b4b6569806bf5cabf,True
ATP-HTVS-4340E5ABA707,45635,C[C@@H]([NH2+]C[C@H]1c2ccccc2C(=O)N1Cc1ccccc1)c1cccc(C#N)c1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-6.244,1530,6.0233558696988325,27,28,796,9,f9bf0d6dc8d2ad9417a519d29769da4831684a0d3104c05238c7617fd01c94af,aa65597e781c67f666a09e36b127d02f81a6ed615c2e36b0bf1ce2327e27cf4f,True
ATP-HTVS-EDD9885A2235,72929,N#CCN(c1ccccc1)c1cnc2ccccc2c1NC(=O)Cc1cccc(Cl)c1,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,-6.226,1531,5.961893054701905,7,9,227,9,5dd70dfcf9e653325bb36721c2e5543f0df68426a26600a510278d046278aa54,945bc574787cd4d94266db4ba6aa96aeda33592af5120dc1bc6d2daf8c1b8293,True
ATP-HTVS-E381363CD12F,95042,C[C@@H](C#N)N(c1ccccc1)c1c(C(=O)N(CC[NH+](C)C)c2ccccc2)cnc2ccc(F)cc12,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,-6.209,1532,5.9004302397049795,7,7,437,9,e99917bcd9965cb77f7c9bdccb4ce584bc28b15d5f64bffb2b9cbdcf9c1f534c,3cec6614991ce1b52d13650d058bcde551c6dc30bd44178aef2dc010745e0737,True
ATP-HTVS-5694EB72FE49,38083,O=C1CN(Cc2c(F)cc(Cl)cc2F)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.203,1533,5.838967424708052,18,63,13,9,0db2879d1d92ad2747a9d5c17a15570cc9785b6d1769c754cd7ce882acc2b830,65bebf2423a0e19014d76b91ff56883899c1060a59b7a6e204278dfd8e694a3c,True
ATP-HTVS-5993E100A2C1,94626,C[NH+](C)Cc1ccccc1NCC(C)(C)C(=O)n1c(-c2ccccc2)cc(=O)c2ccccc21,O=C(CCNc1ccccc1)n1c(-c2ccccc2)cc(=O)c2ccccc21,-6.2,1534,5.7775046097111264,2,2,241,9,66494886390decc9454a077d7ba0a68e2721fe0c0453abc90ad65a0a2c0cb726,2af2b33556e10106ab982a7271179eb0242e0d13259b41bd2030d9882a4e3b97,True
ATP-HTVS-F3219ACF1618,57027,C#Cc1cccc(CN2CC(=O)Nc3ccc(Cl)cc3[C@H]2c2ccccc2F)c1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.199,1535,5.716041794714199,19,63,7,9,8fa4434333ce006f62544b558bb618e2d0c8dbca0088a1b7779d21afe833603d,5e7842e8c88e7032b526122e30fef064e7b31f5419e1f676883b5223df0da0a9,True
ATP-HTVS-E27332E37A66,84834,CN(C)[C@H](C(=O)Nc1nc2ccccc2cc1N(C)[C@H](C#N)c1ccccc1)c1ccc(Cl)cc1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,-6.193,1536,5.654578979717273,11,11,77,9,008a91726a81faf5870edd3b2f83ff7d8f66e059d64ed247a487ed7efda3257d,cc6bfb24c3bfeb4cf3c93cc4cbc2f2f0fe0e2c20159894db85f6763c737cecb7,True
ATP-HTVS-5F569EDABC80,82754,C[NH+](C)[C@@H](C(=O)Nc1c(N(CC#N)c2ccccc2)cnc2ccccc12)c1ccc(Cl)cc1,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,-6.186,1537,5.593116164720346,8,9,108,9,08d818c668f1b8eccb66ab273150c89e0728c2f494275c7a40dbdf9a263d0323,df1acdee6122bf6e348f7fd8d928e37664bdc2d92a0b9cd444dbe5abce6dcb16,True
ATP-HTVS-27E43B44E6A8,92067,CC[NH+](CC)[C@@H](C(=O)Nc1c(N(C#N)c2ccccc2)cnc2ccccc12)c1ccccc1,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,-6.181,1538,5.53165334972342,9,9,847,9,b063ceea6dcc327657da7a1bc6118edb095a39e3137248602fabb0cac1d7e702,c9164f39013d0d751d505086d288275202acfb6ac83f762ac151b9dcdf3c3380,True
ATP-HTVS-AF24076E5CF3,48513,CCN(C(=O)Cc1ccc(C[NH+](C)C)cc1)[C@@H](c1cccnc1)c1csc2ccccc12,O=C(Cc1ccccc1)NC(c1cccnc1)c1csc2ccccc12,-6.174,1539,5.470190534726493,1,1,558,9,dc9e9372e086ca9d2e4544674da90e1b55c6bc2e140e92ae611be10ac380ac81,4b8af74cdb382a1afc4ba1df0412aa02d719367a024a76b299349dd80cb5574f,True
ATP-HTVS-1449F4F4BA71,89058,Cc1ccc(C(=O)c2cnc3ccc(F)cc3c2N(CC[NH3+])Cc2ccc(F)cc2)cc1,O=C(c1ccccc1)c1cnc2ccccc2c1NCc1ccccc1,-6.164,1540,5.408727719729567,1,1,885,9,1cdd3d1a7e30b981a6ac9401d91bf745ceeef209963eb9b1c7b5f0b2848c2c52,a7bfaff6b2e39913d923b35014733a69923d6fb7500ffe323aa54bbbd32bd801,True
ATP-HTVS-A1381500D8FF,28897,CC(C)Oc1ccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.154,1541,5.34726490473264,20,63,37,9,d528460bd32b67112481b0419a55334f76b6ed9917f964ea3d159fb1cfd69301,bd69db8d59db5f48edbcb326632833ad946300b5cdcd70b54b7bc6e63ed9760d,True
ATP-HTVS-684B476D1E6A,72322,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC#N)Cc2ccccc2)cnc2ccccc12,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-6.142,1542,5.285802089735714,27,28,34,9,8ba1f5f94db86751de1453c577523556177d65d9b1f9cbfbdb9e052f8cdff763,34184476f9e777050a928a6b21de1cff40618c5d7bc95d39495258f280fb8a6b,True
ATP-HTVS-A8F9662136B7,83170,C[C@@H](c1ccccc1)N(C)C(=O)c1c(Nc2ccccc2CN(C)C)c2ccccc2[nH]c1=O,O=C(NCc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O,-6.134,1543,5.224339274738787,4,4,195,9,402dbd22b43addf15b1eafc446e4ec7938869cd020a19e92827ec0316c8540a0,96b44a6debcd8f25078f52bb405d0f8450dc719aaf8390fbe232467984004a91,True
ATP-HTVS-1C463A9823EA,77731,CN(CC(=O)N(C)c1ccccc1)c1c(NC(=O)c2ccc(C[NH+](C)C)cc2)c[nH+]c2ccccc12,O=C(CNc1c(NC(=O)c2ccccc2)c[nH+]c2ccccc12)Nc1ccccc1,-6.126,1544,5.162876459741861,1,1,867,9,77bc8b2703ebe6ba2c53f65f2d40938552872c5713d8b9a45196aac55cd3b959,aba8cc0b5ee545768b6f1c5ca2f0c38383c80822881297685056921dc7d9c59b,True
ATP-HTVS-8FAB3387FC95,74083,O=C1CN(Cc2ccccc2C(=O)NCCF)[C@@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.122,1545,5.101413644744934,21,63,55,9,d29f120b42f03062c2f88efe9f1b25e107758427d7624539d280a98b6bd84de9,a2cde5fa3998d228525d120dc5a6bae1448596ad0003d9db8794caaa027d651b,True
ATP-HTVS-A28F95EF9540,45281,CC(C)(C#N)c1ccccc1CN1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.121,1546,5.039950829748008,22,63,591,9,0aab3ada095e65024efae78c47a56640e40e14419f83dc5648abe0d55ff965ae,bdba9d9b146f52589acf0af8d72768d852450f9358431ead0eb9a6bb75f291fa,True
ATP-HTVS-CD6AA4CFEADB,78050,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC#N)Cc2cccc(Cl)c2)cnc2ccccc12,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-6.109,1547,4.97848801475107,28,28,34,9,38ff4978f7484fc7ad913698b17989b5e5d71f343a833b8575560922f9e2371b,3f509358c8c799d932f6ab3954fa563f596f47124f641f2534074e8a18060c0b,True
ATP-HTVS-0B527D484045,76929,C[C@H](Nc1cc(Cl)ccc1[C@H](C[NH3+])N(C)C)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1,-6.067,1548,4.917025199754144,3,3,899,9,3e213c255d5315e40b055e44c56348a289f0e401ce1f1f5fe720a169585047ea,d5f6c13903377e79aecc29e1fd1df5dae3f70af5cc09b7a192323e614fd07f8d,True
ATP-HTVS-D41B937429B7,86307,C[C@H](c1ccccc1)N(C)c1c(NC(=O)c2ccccc2CN(C)C)c[nH+]c2ccccc12,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-6.04,1549,4.855562384757217,48,48,472,9,0dc523ee1fe53acae772e154b8c5e1ac46f6b69ecba7bdf02b25d16b7a997e08,cca0bedd4a8e6113797984062da39ac7af0934b22808100c02a1a0c2b5d1b3e1,True
ATP-HTVS-6012FFC9E47E,77729,CN(CC(=O)N(C)c1ccccc1)c1cnc2ccccc2c1NC(=O)c1ccc(C[NH+](C)C)cc1,O=C(CNc1cnc2ccccc2c1NC(=O)c1ccccc1)Nc1ccccc1,-6.038,1550,4.794099569760291,1,1,104,9,9e3a96f53d5203db1856f1657376b4571b51cbbdded7a87172e2eb1147dc148a,d9dc52279eef5e81f79823be93f0f053b3f0cd5e19779da75271956fa1d349b0,True
ATP-HTVS-ADFEB0A5CD8C,55939,C[C@H](CN1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1)c1ccccc1,O=C1CN(CCc2ccccc2)C(c2ccccc2)c2ccccc2N1,-6.034,1551,4.732636754763364,1,2,283,9,a31f35fc0fc0774d0936f5560e70a81d352d4564ff22b1fb41f4e0f148d50222,037b55b53e7f297f5dc83ab082ee07a7b7d65ca899ebe169e39060a092697f11,True
ATP-HTVS-4A1EB194D3B6,11747,Cc1ccc(Br)cc1C[NH2+]C[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-6.023,1552,4.671173939766438,28,28,339,9,0d0f119622d443898e6d1d5f81f5fc48d5b87917b522326f114820124caac076,ffad415d029a0e4d58f876520c6ef85101d1da1d78ff4e848a48a3976cff2ad7,True
ATP-HTVS-C8D8BA0AA9EF,75042,N#CCN(c1ccccc1)c1c(NCc2ccccc2)c(Cl)c(O)c2ccccc12,c1ccc(CNc2ccc3ccccc3c2Nc2ccccc2)cc1,-5.993,1553,4.609711124769511,2,3,256,9,84a1d8179e1c031814927a0b969c36c21ec7f5fba8b6628a815f55758e27fafb,71e5219c474a084b903963545b2ce60d07ea1943a7e599de1612516b95dd0648,True
ATP-HTVS-41EB9DEAB7C9,91683,N#C[C@@H](Nc1c(C(=O)N(CC[NH3+])c2ccccc2)sc2ccccc12)c1ccc(F)cc1,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,-5.993,1553,4.609711124769511,17,18,798,9,e77827fd8d730cb64da95fa1910b1d81f4a72f581a431963ef34687bc03c45dd,8b2ac435bba10c430f2b1cf55632aa6094d1c14718da26dac95f6a62d1fc4d7b,True
ATP-HTVS-76416D54A342,23331,Cc1cc(F)cc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)c1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.992,1555,4.486785494775658,23,63,13,9,edd8b6a2dc36f6de24450914a91aad2c08e79a9494b78069542195a91210f13a,7a48e6e0adae076b807b03efa78bb97939fec3a7103fbf9d02ed5a1d05895985,True
ATP-HTVS-4EF6126AB2D8,89666,CC[N@H+](Cc1cccc(C)c1)c1c(C(=O)N(CC[NH3+])c2ccccc2)sc2ccccc12,O=C(Nc1ccccc1)c1sc2ccccc2c1[NH2+]Cc1ccccc1,-5.988,1556,4.4253226797787315,1,2,330,9,a7dfa9293dab6f2708d64a21f49110da6130e1f17bd44baf84f356b6b28ffb8d,682776ec0ece0fd0a2786974643351e17cc145e0f00d89fd0f5accdba1b0dad1,True
ATP-HTVS-2FD0321978A1,47427,C[NH+]1CCN(c2ccc(CN3CC(=O)Nc4ccc(Cl)cc4[C@@H]3c3ccccc3F)cc2F)CC1,O=C1CN(Cc2ccc(N3CC[NH2+]CC3)cc2)C(c2ccccc2)c2ccccc2N1,-5.981,1557,4.363859864781805,1,1,7,9,0413d83b7115919eb8d4cdd5ac2fcb1c707585a4dd99e5fba8dee98468bef5ee,e7594d703238c40a99b18470c9324c25fd64cc87ee5a670bb33ecbb7d865d933,True
ATP-HTVS-D3B4C31C9E9F,23329,Cc1ccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1F,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.98,1558,4.3023970497848785,24,63,13,9,1105853734851ee72cd45a311fc0095279454ac09a147a945f44a03ffbecab4e,f7b49dbca492e2d28b1f1037d40810e04e04ed156df69e0a29bcf3d0afa4ee88,True
ATP-HTVS-337D10985B1B,47106,CC[NH+](CC)Cc1ccc(C[NH2+]Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)cc1,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,-5.976,1559,4.240934234787952,8,10,20,9,30070ec0ad6a92c10aaab43e8bb003f7bc93661af2d67616cf622ba0d2172b65,b6c7d06174b2a38a8a4a8944279e18fb1884b698d6eae5801bb5777dae7969aa,True
ATP-HTVS-0063E4174F09,34081,O=C1CN(Cc2ccc(Cl)cc2I)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.976,1559,4.240934234787952,25,63,150,9,f3c3bce0f85429a13b6e087cde34fef19190ca4fc93d6124893737eeb9d15eb0,5876498f20fcec8403da5a74656dba2a25eb10c5a151ab18c7652f1e0e4f7501,True
ATP-HTVS-86939B89774E,41027,Cc1cccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)c1[N+](=O)[O-],O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.967,1561,4.118008604794099,26,63,305,9,45bd112dad674616735bbb84afd5e118f7436949049d4cd531653ed4ad5e4b21,b9d59b0bc7372007e7a1e7d89c7557635503a37dbbc8c8ee7134176b88704049,True
ATP-HTVS-3BEA167C6DE4,61442,C[NH+](C)Cc1ccc(C[N@@H+](C)Cc2cn(CCC#N)nc2-c2ccccc2Br)cc1,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,-5.948,1562,4.056545789797172,9,10,343,9,3f28e78ba5a15394ac3673cee3995b82b64a9b5e2c9f251cc960014ee19d27f8,01cf122c0db92ba71d75aea984de5545e0818ec435350c228d9e5c3e2918dc63,True
ATP-HTVS-971CA853FA9A,47075,Cn1cccc1/C=C/CN1CC(=O)Nc2ccc(Cl)cc2[C@@H]1c1ccccc1F,O=C1CN(CC=Cc2ccc[nH]2)C(c2ccccc2)c2ccccc2N1,-5.947,1563,3.995082974800246,1,1,624,9,3f1dddf9e5b65bef5cd4ac421090e1349e02011d5c87be2901c3a0e5f1fc60ab,2753161dbbc61e1b1613fc15caf4a25f370a716f6357a579fcf44e9314092b87,True
ATP-HTVS-CF29C556AE01,40739,COc1ccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.917,1564,3.9336201598033194,27,63,37,9,4337a21115b2fc4a0d0afb2cb733ac974b936ba792de924214d1c9f6b6457aac,4bc0c941e6ff47d7a30961cfe1c6d614078ef25d50d2d87274fefdcb6d7aa6fc,True
ATP-HTVS-677D6479829E,40802,O=C1CN(Cc2cc(F)c(F)c(F)c2)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.916,1565,3.872157344806393,28,63,9,9,501d1bfb294ec8e87f462429922a0b07acb4dfcf5e52bd82d32f71259c7dac78,d9d2bde361d76bcf365c72a12089b8162bf66d5c35f2c4df1d249421c8746c1f,True
ATP-HTVS-9F0B8180A605,37283,CCc1cccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)c1O,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.906,1566,3.8106945298094663,29,63,9,9,c2b0bfb92fc8ec5dd9506934bbd759b86cae0dca9f1cc3a85adb56c314e2be0b,2722dcf8d07dd09e67e93c7e31623d092f26271f3d48bc82f6a9ac95fae9d62b,True
ATP-HTVS-7D1C8522A3FA,27619,C[NH+](C)CCOc1ccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.903,1567,3.74923171481254,30,63,18,9,7eee8452ecb7eb5776315242a376717caf6b37994d943999d01cc87ae0df12de,4b0cdb93d71a260a021a87cf9204c65d62842db34ca16e0c0066a8d36dceb089,True
ATP-HTVS-2DB2F1DB5A18,61571,CCOc1cccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)c1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.881,1568,3.6877688998156133,31,63,18,9,c3567605440e2e26a7a4ebc4c95137a286c17cae21678a2900613dea73622107,b0c9a79e22920c20d887780503e253e33aec1a7bb3c59c34573d0881f77ac31c,True
ATP-HTVS-D93071962BA3,31554,O=C1CN(Cc2c(Cl)cccc2Br)[C@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.878,1569,3.6263060848186868,32,63,85,9,9036491945ea5ebb8feedd979f3c2b252abb18f50fe205acfbc80aa8683e411d,bdabd5d7df8a345108b3616a3046f08c9c50ca646794847c967de3ccaa17b521,True
ATP-HTVS-A361D156A19C,49762,O=C1CN(Cc2cccc(Cl)c2F)[C@H](c2ccccc2F)c2cc(Cl)ccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.862,1570,3.5648432698217603,33,63,7,9,070010cd3eda47d0a106ecea70e32a8ee01321afff91f86eb0aec30490f568e5,6e0e861cca6df16208546c53f63b08825e51a6103502bcff0838f898c5784407,True
ATP-HTVS-38928739B049,49763,O=C1CN(Cc2cccc(F)c2Cl)[C@H](c2ccccc2F)c2cc(Cl)ccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.861,1571,3.5033804548248337,34,63,7,9,b51baf407a1931ea295f93254078aa1d64d85f661fcd10ffb74ba6b2eaa9b30d,85d688bcef852f251dd52a73ec14d69000a41286ece4068190665821f91408fc,True
ATP-HTVS-B99F6A8D80C4,82786,C[C@H](NCC#C[C@@H](NCC(=O)c1ccccc1)c1csc2ccccc12)c1ccc(F)cc1,O=C(CNC(C#CCNCc1ccccc1)c1csc2ccccc12)c1ccccc1,-5.853,1572,3.441917639827907,2,2,275,9,be6a27f11d1eec8856083106b4650e316af6bcc02692673cd3b04313dca7e502,fc093f385da6ee9dfa6f7f5c9c49f590417ed1b60c847cb4e6778326a4746ddf,True
ATP-HTVS-0A1AFDA96BE3,90754,CN(Cc1ccccc1)[C@H]1C(=O)N(Cc2ccccc2)c2ccccc21,O=C1C(NCc2ccccc2)c2ccccc2N1Cc1ccccc1,-5.852,1573,3.3804548248309807,1,1,906,9,75cf4492564c02b1296d3f8b23fd39908191d123b215d9347b95ae1a90dc4336,c6f5c9aa4925c1d8d71b0ff74ccfbf6a8f83d41b92ae4731fe0664998bd929dc,True
ATP-HTVS-CB08F8B01966,54499,CN(Cc1ccc(C[NH+](C)C)cc1)c1nc2ccccc2nc1N[C@H](C[S@](C)=O)c1ccccc1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-5.848,1574,3.318992009834054,41,41,497,9,59ac869379b8c5d835dd65ae829469e37de435787645644e45f26eaf0bb71298,2765feb55618681e8dd4ae0d5343b3b0bf62ff43c2de58a9a22038f522e36842,True
ATP-HTVS-D76C38158727,59906,CC(=O)Nc1ccc(CN2CC(=O)Nc3ccc(Br)cc3[C@@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-5.841,1575,3.2575291948371277,35,63,18,9,4cb24a4d425ad87605ce68a99920b316cbe2b667b30e3f8035e5b6e9a663fa04,056899c837b61bf1b45da7ecff5788cb7affac26f7f1efaebb7f88f4dcb86dc3,True
ATP-HTVS-D52094086515,83715,C[NH+](C)Cc1ccccc1Nc1c(C(=O)N(CCO)c2ccccc2)c(=O)[nH]c2ccccc12,O=C(Nc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O,-5.833,1576,3.196066379840201,5,5,148,9,ecef254b2cf20fd2bf570ca91a2eaf7357a97d0205b9d5fed79f7250f0cf7922,4e2c00a301f3ee0a143e1d742fec708c481a27765ffab7e5a0d13d80a8da2ef4,True
