canonical_id,canonical_smiles,glide_docking_score,structure_valid,ligand_prepared,vina_available,pose_qc_pass,failure_category,failure_reason,terminal_status
ATP-HTVS-9C2287A2D630,C[NH+](C)CC[C@H]([NH2+]Cc1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1)c1cccnc1,-4.873583143251,True,True,True,True,,,success
ATP-HTVS-9C588CAB6516,COc1ccc(NCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1C[NH+](C)C,-5.04518264614156,True,True,True,True,,,success
ATP-HTVS-9C7CAB1133CD,CN(C(=O)c1sc(Cl)cc1NCc1ccc(C[NH+](C)C)cc1)c1cccc(C#N)c1,-3.81902247195702,True,True,True,True,,,success
ATP-HTVS-9C9650448F2C,CN(c1cnc(NC(=O)c2ccc(OCC[NH+](C)C)cc2)c2ccccc12)[C@H](C#N)c1ccccc1,-4.32686774353319,True,True,True,True,,,success
ATP-HTVS-9CB3B225923C,Cc1cccc(C[C@H](CO)Nc2nc(-c3ccccc3)c3ccccc3n2)c1,-4.2827899685835,True,True,True,True,,,success
ATP-HTVS-9CE7151F0CF5,C[NH+](C)Cc1cccc(-n2c(=O)c3ccccc3n2Cc2ccccc2)c1,-3.24024954661665,True,True,True,True,,,success
ATP-HTVS-9D3CA67459E0,CCn1c(-c2ccccc2)c(C(=O)CN(C)Cc2ccc(CN(C)CCOC)cc2)c2ccccc21,-2.86212066257139,True,True,True,True,,,success
ATP-HTVS-9D856A339FA1,Cc1ccc(-c2nn(-c3ccccc3)cc2CNCc2ccccc2NCCO)cc1,-1.725732429658,True,True,True,True,,,success
ATP-HTVS-9D863030CFC5,O=C(Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12)c1ccccc1[S-],-3.5934851545959,True,True,True,True,,,success
ATP-HTVS-9DA78F477298,C[C@H]([NH2+]CC#Cc1cnc2ccccc2c1NC(=O)c1cc(F)cc(C#N)c1)c1ccccc1F,-4.96402619211755,True,True,True,True,,,success
ATP-HTVS-9DADF577E8AC,COc1cc(CNc2ccc(C[NH+](C)C)c(F)c2)c(OC)c2ccccc12,-4.5049171298659,True,True,True,True,,,success
ATP-HTVS-9DBDBA397665,Cc1ccc([C@@H](NCc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)C(=O)[O-])cc1,-1.6179247319782,True,True,True,True,,,success
ATP-HTVS-9DFA3785F0DB,CNc1cccc(CNC(=O)c2cn(-c3ccccc3)c(=O)c3ccccc23)c1,-3.13995854180973,True,True,True,True,,,success
ATP-HTVS-9E45A7CB1B23,CC(C)Nc1ccc(CNC(=O)Cn2c(COc3ccccc3)[nH+]c3ccccc32)cc1,-2.34711079073836,True,True,True,True,,,success
ATP-HTVS-9E60DE94BDF0,[NH3+][C@H](CNC(=O)c1oc2ccccc2c1CSc1ccc(F)cc1)c1ccccc1,-4.60884128417233,True,True,True,True,,,success
ATP-HTVS-9F0B8180A605,CCc1cccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)c1O,-2.28715026993037,True,True,True,True,,,success
ATP-HTVS-9F37D3A44946,CCN(c1c(CN(C)C(=O)c2ccc(C[NH+](C)C)o2)sc2ccccc12)[C@H](C#N)c1ccccc1,-4.33739838467517,True,True,True,True,,,success
ATP-HTVS-9F5103B68EB9,COc1cc(CNc2ccc(Cl)c(C[N@@H+](C)CCO)c2)c(OC)c2ccccc12,-4.70043332703515,True,True,True,True,,,success
ATP-HTVS-9F7EB006111C,Cc1ccc([C@H](O)CNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,-4.1751952883003,True,True,True,True,,,success
ATP-HTVS-9F81472CEEC6,C[C@@H]([NH2+]CC#Cc1cnc(NC(=O)c2ccc(C#N)cc2)c2ccccc12)c1ccc(F)cc1,-3.92700618408481,True,True,True,True,,,success
ATP-HTVS-9F81613398D9,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)c3cccc(F)c3F)c(-n3cccc3)c2)c1,-3.79144316095327,True,True,True,True,,,success
ATP-HTVS-9F8F78EE592C,CCN(c1c(NC(=O)c2ccc(C[NH+](C)C)cc2)c[nH+]c2ccccc12)[C@H](C#N)c1ccccc1,-4.99304401130794,True,True,True,True,,,success
ATP-HTVS-9F9A426F6493,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2N[C@@H](CC(N)=O)c2ccccc2)c1,-4.38124201372767,True,True,True,True,,,success
ATP-HTVS-A05CBA531631,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(CO)cc3F)[nH+]c3ccccc23)cc1,-4.77909505067104,True,True,True,True,,,success
ATP-HTVS-A0BE83379585,Cc1ccc2nc(-c3cccnc3)cc(C(=O)NCc3ccc(CC[NH+](C)C)cc3)c2c1,-3.689922438493,True,True,True,True,,,success
ATP-HTVS-A0DD4911ADFC,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)c3ccccc3C3(C#N)CC3)c3ccccc23)c1,-3.1859202757174,True,True,True,True,,,success
ATP-HTVS-A10345D75118,CN(Cc1ccc([S@@](C)=O)cc1)c1nc2ccccc2nc1NCc1cccc(C[NH+](C)C)c1,-4.67048245005305,True,True,True,True,,,success
ATP-HTVS-A11F200701F2,CNc1ccc(CNc2nc(NCc3ccc(F)cc3C[NH+](C)C)c3ccccc3[nH+]2)cc1,-4.56467270844264,True,True,True,True,,,success
ATP-HTVS-A12862845571,Cc1cc(CNc2nc3ccccc3nc2NCCc2ccc(C[NH+](C)C)cc2)ccc1N,-4.7765234933544,True,True,True,True,,,success
ATP-HTVS-A1381500D8FF,CC(C)Oc1ccc(CN2CC(=O)Nc3ccccc3[C@H]2c2ccccc2)cc1,-2.47390943571033,True,True,True,True,,,success
ATP-HTVS-A1F737581FBF,c1ccc(C[NH2+]CCc2nc3ccccc3n2Cc2ccccc2)cc1,-5.09248195268047,True,True,True,True,,,success
ATP-HTVS-A20FC30C18FA,C[NH+](C)Cc1cccc(CNc2nc(NCc3c(N)cccc3F)[nH+]c3ccccc23)c1,-3.72303822103631,True,True,True,True,,,success
ATP-HTVS-A257C47BE0F3,C[NH+](C)[C@@H](CNC(=O)c1cc(CC(=O)Nc2ccccc2)nc2ccccc12)c1ccc(O)cc1,-4.6397364602869,True,True,True,True,,,success
ATP-HTVS-A25C4EA68E32,C[NH+](C)Cc1ccc(C(=O)Nc2c[nH+]c3ccccc3c2Nc2ccccc2)cc1,-4.11001446067938,True,True,True,True,,,success
ATP-HTVS-A27D1CDFC59C,CC[N@H+](Cc1ccc(CN(C)C)cc1)Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,-2.90530563951609,True,True,True,True,,,success
ATP-HTVS-A286808FA942,Cc1ccc(C(=O)Nc2nc3ccccc3cc2N(CC#N)c2ccccc2)c(Cl)c1,-4.51886797041443,True,True,True,True,,,success
ATP-HTVS-A28F95EF9540,CC(C)(C#N)c1ccccc1CN1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1,-0.786560204974218,True,True,True,True,,,success
ATP-HTVS-A2CFD20ABAD2,CN(C)c1ccc(CCNc2c(NC(=O)Cc3ccc(C#N)cc3)cnc3ccccc23)cc1,-3.7514730124561,True,True,True,True,,,success
ATP-HTVS-A2EC0CC51325,N#CCCn1cc(C[NH2+]Cc2ccccc2NCCO)c(-c2ccccc2)n1,-5.13011357087378,True,True,True,True,,,success
ATP-HTVS-A2ECE24B89CB,CN(Cc1cccc(N)c1)c1nc(N(C)Cc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,-4.42055691359543,True,True,True,True,,,success
ATP-HTVS-A2FDB4A8FB56,C[NH2+]Cc1ccc(CNc2cc3ccccc3nc2NC(=O)Cc2ccccc2)cc1,-4.82971998702599,True,True,True,True,,,success
ATP-HTVS-A305C0BD9D10,C[NH+](C)Cc1cccc(CN[C@@H](C#Cc2cccc(O)c2)c2cc3ccccc3o2)c1,-5.00305377577559,True,True,True,True,,,success
ATP-HTVS-A343C43AF9EC,Cc1ccccc1[C@@H](O)CNCc1c(OCc2ccccc2)ccc2ccccc12,-1.75974619112291,True,True,True,True,,,success
ATP-HTVS-A345DB3E7236,CN(C)Cc1ccc(CNc2c(NC(=O)Cc3cccc(Cl)c3)c[nH+]c3ccccc23)cc1,-2.29234877703406,True,True,True,True,,,success
ATP-HTVS-A361D156A19C,O=C1CN(Cc2cccc(Cl)c2F)[C@H](c2ccccc2F)c2cc(Cl)ccc2N1,-1.19288878012677,True,True,True,True,,,success
ATP-HTVS-A38ED211E8B3,C[NH+](C)CCc1ccc(Nc2c(C(=O)N(CC[NH3+])c3ccccc3)c(=O)[nH]c3ccccc23)cc1,-1.9539239976085,True,True,True,True,,,success
ATP-HTVS-A3A98DB30213,CC[N@H+](C)Cc1cccc(CNc2nc(NCc3ccccc3[N+](=O)[O-])c3ccccc3[nH+]2)c1,-4.43364552155635,True,True,True,True,,,success
ATP-HTVS-A3FFA90B66AA,C[C@H]([NH2+]Cc1nc2ccccc2n1Cc1ccccc1)[C@H](O)c1ccc(Br)cc1,-5.67375171778163,True,True,True,True,,,success
ATP-HTVS-A44EAAD38847,CN(C)Cc1cccc(C[NH2+][C@@H](Cn2cnc3ccccc32)c2ccc(F)cc2)c1,-3.24160266592602,True,True,True,True,,,success
ATP-HTVS-A459F36766D8,CC[N@@H+](C)Cc1cccc(CNc2nc(NCc3c(N)cccc3F)[nH+]c3ccccc23)c1,-3.83139864407395,True,True,True,True,,,success
ATP-HTVS-A4810EBC0F15,C[NH2+]Cc1ccccc1CNC(=O)c1cc(-c2ccncc2)nc2ccccc12,-4.69140925514017,True,True,True,True,,,success
ATP-HTVS-A4BDF0A6C58A,COc1ccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)c(OC)c1,-5.67800417241926,True,True,True,True,,,success
ATP-HTVS-A4F2667C3349,C[NH+](C)Cc1cccc(CNc2cnc(NC(=O)Cc3ccccc3[N+](=O)[O-])c3ccccc23)c1,-3.7697979650076,True,True,True,True,,,success
ATP-HTVS-A521B3182CFE,CN(Cc1cccc(N)c1)c1nc(NCCc2ccc(C[NH+](C)C)cc2)[nH+]c2ccccc12,-4.55660398916924,True,True,True,True,,,success
ATP-HTVS-A5353E166184,C[NH+](C)Cc1ccc(CNc2c(NC(=O)c3c(F)cccc3Cl)c[nH+]c3ccccc23)cc1,-3.8367353083768,True,True,True,True,,,success
ATP-HTVS-A53B334F5824,COc1ccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1F,-5.82573794113561,True,True,True,True,,,success
ATP-HTVS-A5A2B8D72F00,O=C1c2ccccc2[C@H](C[NH2+]Cc2cc(Cl)ccc2O)N1Cc1ccccc1,-5.3545965868063,True,True,True,True,,,success
ATP-HTVS-A5C0EA33BE09,C[NH+](C)Cc1cc(F)ccc1C[NH2+]Cc1c(-c2ccccc2)[nH]c2ccccc12,-5.13859875976645,True,True,True,True,,,success
ATP-HTVS-A6599D500180,O=C1c2ccccc2[C@H](CNCc2c(Cl)cccc2Br)N1Cc1ccccc1,-2.44374790629876,True,True,True,True,,,success
ATP-HTVS-A67C5EBB60CA,O=C(Nc1nc2ccccc2cc1C#CC[NH2+]Cc1ccccc1)c1ccc(F)cc1,-4.35137881696567,True,True,True,True,,,success
ATP-HTVS-A67DD6FB98A9,C[NH+](C)Cc1ccc(CNc2cc3ccccc3nc2NC(=O)c2cccc(O)c2)cc1,-4.50992221844652,True,True,True,True,,,success
ATP-HTVS-A6800539A705,COC(=O)c1ccccc1CC(=O)Nc1nc2ccccc2cc1NCc1ccc(CN(C)C)cc1,-2.05448620479741,True,True,True,True,,,success
ATP-HTVS-A693217A85AE,C[NH+](C)Cc1cccc(C[NH2+]Cc2ccc(Oc3ccc(Br)cc3)nc2)c1,-4.10042496262914,True,True,True,True,,,success
ATP-HTVS-A6940AB4AD1D,COc1cc2ccccc2c(C[NH2+]Cc2ccccc2NCCO)c1OC,-4.73510659521291,True,True,True,True,,,success
ATP-HTVS-A6CB9DE84F6F,CN(c1cc2ccccc2nc1NC(=O)c1ccccc1OCC[NH+](C)C)[C@H](C#N)c1ccccc1,-3.54487212404472,True,True,True,True,,,success
ATP-HTVS-A6D74CA540BA,C[C@H](NCC#Cc1c(NC(=O)c2cccc(C#N)c2)cnc2ccccc12)c1ccccc1F,-4.89429447555377,True,True,True,True,,,success
ATP-HTVS-A7093622CBF0,CO[C@@](NC(=O)[C@@H](C)c1ccc(NC(C)C)cc1)(C(=O)NCc1ccccc1)c1coc2ccccc12,-4.26839239430932,True,True,True,True,,,success
ATP-HTVS-A719F0D3C4DA,C[C@](O)(CNc1cnc(NC(=O)Cc2ccccc2)c2ccccc12)c1ccc(Cl)cc1,-5.01693312909944,True,True,True,True,,,success
ATP-HTVS-A7693842EDE7,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2NCC(=O)c2ccc(Cl)cc2)cc1,-4.72015322020726,True,True,True,True,,,success
ATP-HTVS-A7BD7D96AE57,O=C(Nc1ccccc1I)c1cn(Cc2ccccc2)c(=O)c2ccccc12,-3.23974100367522,True,True,True,True,,,success
ATP-HTVS-A7EE593102BF,CN(C)C[C@H](Cc1ccccc1)NCc1nc2ccccc2c(-c2ccccc2)c1Cl,-1.16981472407605,True,True,True,True,,,success
ATP-HTVS-A8111C46748E,CN(C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)[C@H](C#N)c1ccccc1,-4.42029981576778,True,True,True,True,,,success
ATP-HTVS-A820F1D60548,C[NH+](C)Cc1cc(F)ccc1CNCc1cnn(Cc2ccccc2C(F)(F)F)c1,-3.93131506625959,True,True,True,True,,,success
ATP-HTVS-A844998385F9,Cc1cc(NCc2ccc(NCCO)cc2)[nH+]cc1OCc1ccccc1,-4.51285774535421,True,True,True,True,,,success
ATP-HTVS-A845026C7E40,C[NH+](C)Cc1cccc(CNC(=O)c2[nH]c3ccccc3c2C#C[C@@H](O)c2ccccc2Cl)c1,-5.2426641656798,True,True,True,True,,,success
ATP-HTVS-A8555051B7A8,CCNc1ccccc1CNCc1ccc(N(C)c2ccccc2)nc1,-2.12228992442095,True,True,True,True,,,success
ATP-HTVS-A86A798575A4,C[NH+](C)Cc1ccc(Cn2c(-c3ccccc3)nc3c(F)cccc3c2=O)cc1,-4.73478467522841,True,True,True,True,,,success
ATP-HTVS-A89DA5D53108,COc1ccccc1OCC(=O)Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12,-3.9489168676843,True,True,True,True,,,success
ATP-HTVS-A8B79B8D9CE4,C[C@@H](NCC#Cc1cnc(NC(=O)c2cc(Cl)cc(C#N)c2)c2ccccc12)c1ccccc1F,-3.44496498682886,True,True,True,True,,,success
ATP-HTVS-A8F9662136B7,C[C@@H](c1ccccc1)N(C)C(=O)c1c(Nc2ccccc2CN(C)C)c2ccccc2[nH]c1=O,0.0208565069133784,True,True,True,True,,,success
ATP-HTVS-A8FD4BE75532,CCN(c1cc2ccccc2nc1NC(=O)c1ccc(OCC[NH+](C)C)cc1)[C@H](C#N)c1ccccc1,-3.94151463345872,True,True,True,True,,,success
ATP-HTVS-A9326BC55FC3,C[NH+](C)Cc1cccc(Nc2cc(C(=O)N(CC#N)c3ccccc3)ccn2)c1,-5.46522448944822,True,True,True,True,,,success
ATP-HTVS-A949B56C75C5,N#CCN(c1ccccc1)c1cnc(NC(=O)Cc2ccc(O)c(O)c2)c2ccccc12,-4.46330346008272,True,True,True,True,,,success
ATP-HTVS-A9572D0B6B20,CCN(c1c(C(=O)Nc2ccccc2NC(C)C)[nH]c2ccccc12)[C@H](C#N)c1ccccc1,-3.71882034268651,True,True,True,True,,,success
ATP-HTVS-A95E57B9EC2C,C[NH+](C)Cc1ccccc1CNc1nc2ccccc2nc1NCc1ccc(F)c(CO)c1,-5.40719847311577,True,True,True,True,,,success
ATP-HTVS-A9E2ECE51DBC,COCCNc1ccccc1C[NH2+]Cc1c(-c2ccccc2)nc2ccccn12,-3.76447660133586,True,True,True,True,,,success
ATP-HTVS-AAAC0953A4ED,O=C1CN(Cc2cc(Cl)ccc2Br)[C@@H](c2ccccc2)c2ccccc2N1,-0.588563074596018,True,True,True,True,,,success
ATP-HTVS-AACA343AA4DE,CC[N@@H+](C)Cc1cccc(CNc2nc3ccccc3nc2N[C@@H](CCO)c2ccccc2F)c1,-4.01744952870307,True,True,True,True,,,success
ATP-HTVS-AAD4045BFE18,CCNc1ccccc1NC(=O)c1[nH]c2ccccc2c1N(C)[C@H](C#N)c1ccccc1,-4.49578463356492,True,True,True,True,,,success
ATP-HTVS-AAEC409DC9E3,C[C@H](Nc1nc2ccccc2nc1NCc1cccc(CN(C)C)c1)c1ccccc1Br,-1.44060854903555,True,True,True,True,,,success
ATP-HTVS-AB4BD250F7B6,C[NH2+]c1ccccc1Nc1c(C(=O)N(c2ccccc2)[C@@H](C)C#N)cnc2ccc(F)cc12,-4.06295298997816,True,True,True,True,,,success
ATP-HTVS-AB5753B8B47E,COc1ccccc1CN1CC(=O)Nc2ccccc2[C@@H]1c1ccccc1,-1.75897795990058,True,True,True,True,,,success
ATP-HTVS-AB5D2E649063,CN(C(=O)[C@@](C)(O)c1ccccc1)c1cc(NCc2ccc(C[NH+](C)C)cc2)cc[nH+]1,-5.32685969970335,True,True,True,True,,,success
ATP-HTVS-AB6A0F8FBF12,CNS(=O)(=O)Cc1ccccc1C[NH2+]Cc1cn(Cc2ccccc2)nc1-c1ccc(C)cc1,-4.33841653766758,True,True,True,True,,,success
ATP-HTVS-ABB27A5BB422,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2NCc2ccc([NH3+])cc2)c1,-3.90038730659021,True,True,True,True,,,success
ATP-HTVS-AC48CD61B4D9,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2NCCSc2ccccc2)cc1,-5.04243611504985,True,True,True,True,,,success
ATP-HTVS-AC6C82062264,Cc1nn(Cc2ccc(F)cc2)c(Cl)c1CNCc1ccc(F)cc1CN(C)C,-1.17766950734732,True,True,True,True,,,success
ATP-HTVS-AC71774ACC4B,C[NH+](C)Cc1ccc(CNc2csc(C(=O)N[C@H](C[NH3+])c3ccccc3)c2)cc1,-6.96005044741765,True,True,True,True,,,success
ATP-HTVS-ACBE41267A18,C[NH+](C)[C@H](CNc1nc(CCc2ccc(Cl)cc2)nc2ccccc12)c1ccc(O)cc1,-5.74492062292097,True,True,True,True,,,success
ATP-HTVS-AD26772F5837,C[NH+](C)Cc1ccccc1CNc1nc(N[C@@H](CC(N)=O)c2ccccc2)c2ccccc2[nH+]1,-3.9477833682894,True,True,True,True,,,success
ATP-HTVS-AD556EC8B5E3,CN(C)Cc1ccc(CCN[C@@H](C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc1,-2.72511908216225,True,True,True,True,,,success
ATP-HTVS-AD7BC7F537E7,C[NH+](C)Cc1cccc(Nc2nc(N)c(-c3ccccc3)c3cccc(F)c23)c1,-4.57187278929286,True,True,True,True,,,success
ATP-HTVS-AD7D334F30DB,[NH3+][C@H](C#Cc1cc2ccccc2nc1NC(=O)c1cc(F)ccc1F)Cc1cccc(F)c1,-5.06400722066418,True,True,True,True,,,success
ATP-HTVS-AD7FACE11FDD,CNc1cccc(CNc2cc(C(=O)N(CC#N)c3ccccc3)c(F)nc2C)c1,-6.12358752538851,True,True,True,True,,,success
ATP-HTVS-AD7FBCC01633,[NH3+][C@H](C#Cc1cc2ccccc2nc1NC(=O)Cc1ccc(O)cc1)Cc1cccc(F)c1,-6.49299466235293,True,True,True,True,,,success
ATP-HTVS-ADC6A568E437,Cc1cc(NC(=O)Cc2ccc(F)cc2)[nH+]cc1NCc1ccc(C[NH+](C)C)cc1,-5.4809890158961,True,True,True,True,,,success
ATP-HTVS-ADEEA10F1B91,N#Cc1ccc(C(=O)Nc2nc3ccccc3cc2C#CCNCc2ccccc2)cc1,-3.98446061595605,True,True,True,True,,,success
ATP-HTVS-ADF1B73D9E23,CC[NH+](CC)Cc1ccc(CNc2cnc(NC(=O)Cc3ccc(O)c(O)c3)c3ccccc23)cc1,-3.33624518864466,True,True,True,True,,,success
ATP-HTVS-ADFEB0A5CD8C,C[C@H](CN1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1)c1ccccc1,-1.29496616502486,True,True,True,True,,,success
ATP-HTVS-AE2593E94038,C[C@H]([NH2+]CC#Cc1c(NC(=O)c2ccc(F)c(C#N)c2)cnc2ccccc12)c1cccc(F)c1,-4.68275958095835,True,True,True,True,,,success
ATP-HTVS-AE73BF67DB9D,COc1ccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1C[NH+](C)C,-5.24479053059663,True,True,True,True,,,success
ATP-HTVS-AE7F15E1977E,C[C@H](NCc1cccc(OCC[NH+](C)C)c1)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,-2.78181395560203,True,True,True,True,,,success
ATP-HTVS-AE8349DE7653,C[NH+](C)Cc1ccc(CNc2c(C(=O)Nc3ccccc3F)sc3ncccc23)cc1,-4.45419286011156,True,True,True,True,,,success
ATP-HTVS-AEA5EF37F369,C[NH+](C)Cc1cccc(C[NH2+][C@@H](C#Cc2cccnc2)c2cncc(OCc3ccccc3)c2)c1,-3.73581852107815,True,True,True,True,,,success
ATP-HTVS-AEC4D9F1E0F4,C[NH+](C)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)c2ccc(CS)cc2)c1,-5.315303887102,True,True,True,True,,,success
ATP-HTVS-AEE242E516D8,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2Nc2ccccc2)cc1,-4.48133910608213,True,True,True,True,,,success
ATP-HTVS-AF0D06B60C3E,C[C@@H](C#N)N(c1ccccc1)c1c(NC(=O)c2ccccc2Cl)cnc2ccccc12,-3.83687277027258,True,True,True,True,,,success
ATP-HTVS-AF24076E5CF3,CCN(C(=O)Cc1ccc(C[NH+](C)C)cc1)[C@@H](c1cccnc1)c1csc2ccccc12,-3.55872693725179,True,True,True,True,,,success
ATP-HTVS-AF546DDC8B5A,Cc1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1O,-4.86728037701619,True,True,True,True,,,success
ATP-HTVS-AF6DFEAC4438,CN(C)Cc1ccccc1C(=O)Nc1cnc2ccccc2c1C#CC(=O)c1ccc(Cl)cc1,-2.37944568393426,True,True,True,True,,,success
ATP-HTVS-AFAE325C96BD,CN(C)c1cccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)c1,-2.38484101860534,True,True,True,True,,,success
ATP-HTVS-AFB94CABAED0,CC[NH+](CC)Cc1cccc(CNc2c(C(=O)N(CC(=O)OC)c3ccccc3)[nH]c3ccccc23)c1,-2.78583389446771,True,True,True,True,,,success
ATP-HTVS-AFD6D96F704F,C[C@H](Nc1nc(NCc2ccccc2C[NH+](C)C)[nH+]c2ccccc12)c1cccc(C#N)c1,-4.23026736447771,True,True,True,True,,,success
ATP-HTVS-AFF6C4F7FD39,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(F)c(CO)c3)[nH+]c3ccccc23)c1,-4.44908939680874,True,True,True,True,,,success
ATP-HTVS-B00F3517908E,C[NH+](C)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)c2cccc(F)c2Cl)c1,-4.61374684570078,True,True,True,True,,,success
ATP-HTVS-B0742D29E2ED,CN(C(=O)c1ccc(Cl)cc1)c1cc(NCc2cccc(C[NH+](C)C)c2)ccn1,-4.05631519762372,True,True,True,True,,,success
ATP-HTVS-B0A71AB87D72,CN(C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)c1ccccc1O,-6.3559887442052,True,True,True,True,,,success
ATP-HTVS-B0AB4541452E,Cc1ccc(Cl)cc1N(C)C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1,-3.82146121477881,True,True,True,True,,,success
ATP-HTVS-B0B19F009301,N#CCN(c1ccccc1)c1cc2ccccc2nc1NC(=O)Cc1ccc([S-])cc1,-2.53889303403204,True,True,True,True,,,success
ATP-HTVS-B107F9A324A3,C[NH+](C)Cc1ccc(CNc2ncc(-c3ccccc3)s2)cc1,-5.04000059047914,True,True,True,True,,,success
ATP-HTVS-B13A57A9D1F9,Cc1ccc(CC[C@H](C)N2CC(=O)Nc3ccccc3[C@@H]2c2ccccc2)cc1,-1.61421560434641,True,True,True,True,,,success
ATP-HTVS-B13D85D04AEE,C[C@@H]([NH2+]CC#Cc1cc2ccccc2nc1NC(=O)c1ccc(C#N)cc1F)c1cccc(F)c1,-4.96308509293148,True,True,True,True,,,success
ATP-HTVS-B16CEB425A58,[NH3+][C@H](C#Cc1c(NC(=O)c2cccc(Cl)c2F)cnc2ccccc12)Cc1cccc(F)c1,-5.15097789395059,True,True,True,True,,,success
ATP-HTVS-B1D0FF1C8AAB,CC(=O)NCc1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccc(Cl)cc2)cc1,-5.60971624453893,True,True,True,True,,,success
ATP-HTVS-B1DCCC83FEFE,CC[NH+](CC)Cc1ccc(CNC(=O)Cn2c(COc3ccccc3)nc3ccccc32)cc1,-3.60920673182249,True,True,True,True,,,success
ATP-HTVS-B1E26FAB67D9,C[NH+](C)[C@@H](C#N)c1ccc(Nc2nc(Oc3ccc(F)cc3)cc(Oc3ccc(F)cc3)n2)cc1,-3.73712231452672,True,True,True,True,,,success
ATP-HTVS-B1FBA11D65B8,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc(Cl)cc2N)[nH+]c2ccccc12,-3.88074631091063,True,True,True,True,,,success
ATP-HTVS-B23516995CCF,C[NH+](C)Cc1ccccc1CNc1nc(NCc2ccc(OCCO)cc2)[nH+]c2ccccc12,-4.7190851020773,True,True,True,True,,,success
ATP-HTVS-B262751D15E7,C[NH+](C)Cc1ccccc1NC(=O)c1cc(-c2cccnc2)nc2ccccc12,-4.95029821446355,True,True,True,True,,,success
ATP-HTVS-B278BB2953A5,C[NH+](C)CCNc1ccccc1C[NH2+]Cc1ccc(OCc2ccccc2)cn1,-4.35664288623461,True,True,True,True,,,success
ATP-HTVS-B31ECD8B9A27,C[NH2+]Cc1ccccc1CNC(=O)c1cc(-c2ccccn2)nc2ccccc12,-5.92766230536446,True,True,True,True,,,success
ATP-HTVS-B34C30ECDBCB,CN(C)Cc1ccc(CCNc2cc(-c3ccccc3)nc3ccnn23)cc1,-1.69642127106037,True,True,True,True,,,success
ATP-HTVS-B36D0C358EAD,C[NH+](C)[C@@H](CNC(=O)c1cn(Cc2ccccc2)c(=O)c2ccccc12)c1ccc2c(c1)OCO2,-4.17567819093712,True,True,True,True,,,success
ATP-HTVS-B383260168BF,CN(C)[C@@H](C[NH3+])c1ccc(Nc2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1Cl,-4.45475962306661,True,True,True,True,,,success
ATP-HTVS-B3F47181DC5D,C[C@@H]([NH2+]CC#Cc1cnc(NC(=O)c2cccc(O)c2)c2ccccc12)c1ccc(F)cc1,-5.78131733089386,True,True,True,True,,,success
ATP-HTVS-B3FE097D1043,CN(C(=O)c1sc2ccccc2c1NCc1cccc(C[NH+](C)C)c1)c1cccc(C#N)c1,-4.68627525540222,True,True,True,True,,,success
ATP-HTVS-B41566EF3893,Cc1cc(N)ccc1CNc1nc(NCCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,-4.70580987896128,True,True,True,True,,,success
ATP-HTVS-B46E603BFCD4,CN(C(=O)c1ccccc1Cl)c1cc(NCc2ccc(C[NH+](C)C)cc2)ccn1,-4.49674664045134,True,True,True,True,,,success
