canonical_id,vina_affinity,glide_docking_score,vina_rank,glide_rank,rank_delta,abs_rank_delta,disagreement_class,scaffold
ATP-HTVS-2D0B83E336C6,-5.011,-1.71288152632491,1633,1542,91,91,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-9E60DE94BDF0,-8.286,-4.60884128417233,611,520,91,91,glide_favored,O=C(NCCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1
ATP-HTVS-5AC0D5CB90EF,-5.413,-1.75853160780959,1623,1532,91,91,consensus_low,C=C(CN1CC(=O)Nc2ccccc2C1c1ccccc1)c1ccccc1
ATP-HTVS-440AFC8B752D,-5.751,-2.03160493086571,1592,1501,91,91,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-57132EA8AA79,-7.348,-3.70349317721879,1245,1155,90,90,glide_favored,c1ccc(CCNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-6B0687E57A6A,-8.996,-6.08880138359782,125,35,90,90,consensus_high,c1ccc(CC[NH2+]C(c2ccccc2)c2cc3ccccc3o2)cc1
ATP-HTVS-FC91B4531E6F,-7.399,-3.75103745705692,1216,1126,90,90,glide_favored,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12
ATP-HTVS-CE85F8224252,-6.703,-3.11993802242903,1448,1359,89,89,glide_favored,c1ccc(C[NH2+]C(CSc2ccccc2)c2cnc3ccccn23)cc1
ATP-HTVS-327AC6849941,-6.853,-3.2895630535721,1410,1321,89,89,glide_favored,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12
ATP-HTVS-896D1EC960E1,-5.24,-1.70708224199109,1630,1543,87,87,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-7DE5D821A3A4,-8.742,-5.29463490469927,259,172,87,87,glide_favored,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12
ATP-HTVS-CDFFE8C73978,-8.266,-4.36252175128327,629,715,-86,86,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-8B2F0F11D1D9,-7.616,-3.90926623222998,1103,1018,85,85,glide_favored,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-A8F9662136B7,-6.134,0.0208565069133784,1546,1631,-85,85,consensus_low,O=C(NCc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-AFF6C4F7FD39,-8.129,-4.44908939680874,738,653,85,85,glide_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-E0D09F3A28CB,-8.752,-4.91671011948012,254,338,-84,84,vina_favored,c1ccc(Cc2cccc(NCc3ccccc3N3CC[NH2+]CC3)n2)cc1
ATP-HTVS-1F874564E13F,-7.71,-3.72808344435626,1057,1141,-84,84,vina_favored,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-FE6FB0E22990,-8.431,-4.7968813911865,480,397,83,83,glide_favored,O=C(Cc1ccccn1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-18AAC668D3EC,-6.875,-3.28459744012558,1404,1322,82,82,glide_favored,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-313D067647DC,-6.59,-2.92076872489903,1473,1391,82,82,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-DB99DC1A003A,-8.427,-4.78607981738936,485,404,81,81,glide_favored,O=C(Nc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12
ATP-HTVS-795FA74A51DE,-8.79,-5.39740696215501,228,147,81,81,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-6D22B46DE244,-8.362,-4.48541249538658,540,621,-81,81,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-8F8686BB907F,-8.409,-4.53135217453925,501,582,-81,81,vina_favored,O=C(Nc1c(C#CCCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-E82D7E524403,-8.933,-5.12016903990044,153,234,-81,81,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-8E434DB2B88E,-7.896,-3.91474211257816,932,1013,-81,81,vina_favored,O=C(Nc1cc(NCc2ccccc2)ccn1)c1ccccc1
ATP-HTVS-67E3C63FBC34,-5.599,-1.77896313754051,1608,1528,80,80,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-19DB56372FFA,-8.54,-4.98827267664352,377,298,79,79,glide_favored,O=C(Cc1ccccc1)Nc1[nH+]cc(NCc2ccccc2)c2ccccc12
ATP-HTVS-30BD0ED907F3,-8.496,-4.92501627768015,410,331,79,79,glide_favored,O=C(CNc1nc(NCCc2ccccc2)[nH+]c2ccccc12)NCc1ccccc1
ATP-HTVS-970FBD5470AF,-5.415,-1.69707213270437,1622,1544,78,78,consensus_low,O=C1CN(CCc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-AF546DDC8B5A,-8.453,-4.86728037701619,449,371,78,78,glide_favored,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-14724C615932,-6.911,-3.29507612750316,1397,1319,78,78,glide_favored,c1ccc(CC[NH2+]Cc2cccnc2OCc2ccccc2)cc1
ATP-HTVS-738A9E09AC53,-7.095,-3.47106866595984,1340,1262,78,78,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-E7B44E0E6F2B,-8.959,-5.76445509076332,143,66,77,77,consensus_high,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-9C7CAB1133CD,-7.807,-3.81902247195702,998,1075,-77,77,vina_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-BF383207F30E,-8.022,-4.32594192164637,821,745,76,76,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-40CB5FD4F4D8,-8.659,-4.82706740620175,312,388,-76,76,vina_favored,O=C(Nc1ccc(NCc2ccccc2)cn1)c1ccccc1
ATP-HTVS-0362648F57EF,-7.926,-3.94325468056887,913,988,-75,75,vina_favored,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-2E4BDA1C28D9,-6.467,-2.55762200684525,1505,1430,75,75,glide_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1C[NH+]1CCCC1
ATP-HTVS-0CBFB91815ED,-8.171,-4.4755885529581,703,629,74,74,glide_favored,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-8667D2FB5617,-8.913,-5.117556133224,163,237,-74,74,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-5425AB1A5C10,-7.852,-4.0848627410535,971,897,74,74,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-45908092458F,-8.299,-4.61060269011311,592,518,74,74,glide_favored,O=C(CNc1nc2ccccc2nc1NCCc1ccccc1)NCc1ccccc1
ATP-HTVS-D925B2862DC5,-8.365,-4.69242408376268,536,462,74,74,glide_favored,O=C(NCc1ccc2c(c1)CCN2)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-2C5504015D66,-9.038,-6.06653263710345,112,39,73,73,consensus_high,c1ccc(CC[NH2+]C(c2ccccn2)c2cc3ccccc3o2)cc1
ATP-HTVS-CC7F9EDA8956,-7.093,-3.44713850604227,1342,1269,73,73,glide_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-0A30D9D79A37,-6.691,-1.8144976552467,1452,1525,-73,73,vina_favored,O=C(Nc1cnc2ccccc2c1NCc1ccccc1C[NH+]1CCCC1)c1ccccc1
ATP-HTVS-3DDAC51E87DA,-7.777,-4.00842325765357,1017,944,73,73,glide_favored,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-4AF467728185,-8.625,-5.0736909948387,328,257,71,71,glide_favored,O=C(NCc1ccccc1)c1cc(-c2ccncc2)nc2ccccc12
ATP-HTVS-A28F95EF9540,-6.121,-0.786560204974218,1549,1620,-71,71,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-39B6454C3B57,-8.589,-4.7740120789223,342,413,-71,71,vina_favored,O=C(NCc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1
ATP-HTVS-0B0619B736F3,-7.514,-3.55560968432524,1152,1222,-70,70,vina_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-B278BB2953A5,-8.063,-4.35664288623461,788,719,69,69,glide_favored,c1ccc(C[NH2+]Cc2ccc(OCc3ccccc3)cn2)cc1
ATP-HTVS-4B689B6ED6C6,-7.444,-3.75595679724793,1188,1119,69,69,glide_favored,O=C(Nc1ncccc1NCc1ccccc1)c1ccccc1
ATP-HTVS-3C5237794D05,-8.871,-5.07722467557056,184,253,-69,69,vina_favored,O=C(Nc1ccccc1)c1cc(-c2cccnc2)nc2ccccc12
ATP-HTVS-542AD0F295EC,-8.074,-4.3642374173137,780,712,68,68,glide_favored,O=C(CCn1c(-c2ccccc2)cc(=O)c2ccccc21)Nc1ccccc1
ATP-HTVS-9AF19AD81321,-8.169,-4.2878788677618,705,773,-68,68,vina_favored,O=C(Nc1ccccc1)c1ccnc(Nc2ccccc2)c1
ATP-HTVS-43E54E69D2FC,-6.41,-1.47586439099717,1513,1580,-67,67,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-B13A57A9D1F9,-5.306,-1.61421560434641,1628,1561,67,67,consensus_low,O=C1CN(CCCc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-3E71DFC624D6,-8.937,-5.69093713493627,151,85,66,66,consensus_high,O=C(CCc1ccc2c(c1)OCO2)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-F3219ACF1618,-6.199,-1.20375238340169,1538,1603,-65,65,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-94FDA1BF8648,-7.308,-3.61857230261687,1263,1198,65,65,glide_favored,O=C(COc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12
ATP-HTVS-4B5D35D2395E,-8.132,-4.24902805223689,736,801,-65,65,vina_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-0743B9964B99,-8.19,-4.32395435766192,683,747,-64,64,vina_favored,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12
ATP-HTVS-17FF806DFA04,-8.386,-4.53086050427011,521,585,-64,64,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-8EE5F01B86B2,-5.517,-1.66247542751148,1615,1552,63,63,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-780990BE0E68,-9.251,-6.80803117503607,65,2,63,63,consensus_high,O=C(Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-50DD7346FE25,-7.982,-4.03709772507433,862,925,-63,63,vina_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-DC18FC237305,-8.282,-4.56770157901695,619,557,62,62,glide_favored,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-159959ECB567,-8.778,-5.28054980478574,237,175,62,62,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-7DAC8816801F,-8.362,-4.67551403282601,540,478,62,62,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-E6C07A7730FF,-8.683,-4.87965236205765,299,360,-61,61,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-F58C213B60A1,-8.028,-4.1206241145774,818,879,-61,61,vina_favored,c1ccc(CNc2nc(NCCOc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-BF2AFCF05426,-8.138,-4.4310060927735,730,669,61,61,glide_favored,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1
ATP-HTVS-CF29C556AE01,-5.917,-2.00586969933456,1567,1506,61,61,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-6C98FCD8FCFE,-6.326,-2.33099136472721,1525,1464,61,61,glide_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-72BD9FFCF62D,-9.015,-5.81227878859071,121,60,61,61,consensus_high,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-B0742D29E2ED,-7.845,-4.05631519762372,976,917,59,59,glide_favored,O=C(Nc1cc(NCc2ccccc2)ccn1)c1ccccc1
ATP-HTVS-8409CD5E0FE2,-8.3,-4.45251687073815,590,648,-58,58,vina_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-B685FDB22E51,-6.465,-2.43146582223229,1507,1450,57,57,glide_favored,O=C(Cc1nn(Cc2ccccc2)c(=O)c2ccccc12)NCc1ccccc1
ATP-HTVS-BBA3AD223423,-6.538,-1.69188024939488,1489,1546,-57,57,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-E5655BB07D18,-6.437,-2.40295274839722,1511,1454,57,57,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-394457ED9ABE,-6.539,-2.53753789034158,1488,1432,56,56,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2cccnc2)cc1
ATP-HTVS-9A3A5E055FE2,-8.797,-5.01552846270557,224,280,-56,56,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-3E3A2065ACC9,-8.435,-4.76204452470596,476,421,55,55,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-E71202E475AE,-9.176,-6.19841322737428,78,23,55,55,consensus_high,O=C(Nc1ccccc1)Nc1ccc(OCc2ccccc2)nc1
ATP-HTVS-971CA853FA9A,-5.947,-1.95528776146002,1566,1511,55,55,consensus_low,O=C1CN(CC=Cc2ccc[nH]2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-DCC6353C2378,-8.46,-4.64956227007196,445,499,-54,54,vina_favored,c1ccc(N2CC[NH2+]CC2)c(C[NH2+]Cc2cccc3ccccc23)c1
ATP-HTVS-51D7DCB6F8E8,-7.922,-3.97125230999212,915,969,-54,54,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-BBB01994AF2B,-7.599,-3.84304552480272,1109,1056,53,53,glide_favored,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-DF95DE08029D,-6.399,-1.58336500416447,1514,1567,-53,53,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-4BBA1A792A2F,-8.551,-4.75445047012433,373,426,-53,53,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-E2020C00AE4E,-7.703,-3.76574555444761,1061,1113,-52,52,vina_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-8E6E87523B7B,-7.887,-4.09525814398742,943,891,52,52,glide_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)nc2ccccc12
ATP-HTVS-1D1DA7871618,-7.568,-3.67743152136295,1120,1172,-52,52,vina_favored,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12
ATP-HTVS-2DB2F8E5543E,-7.889,-3.93640990047433,940,992,-52,52,vina_favored,O=C(CNc1ccccc1)Nc1c[nH+]c2ccccc2c1Nc1ccccc1
ATP-HTVS-EF007D703862,-6.27,-1.45833639657194,1530,1582,-52,52,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-0063E4174F09,-5.976,-1.03468293307069,1562,1614,-52,52,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-322651E221E8,-8.123,-4.25380853854629,743,795,-52,52,vina_favored,c1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)cc1
ATP-HTVS-6EB205788321,-5.518,-1.60752349582625,1614,1563,51,51,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-CBCD19AD9C21,-8.369,-4.67336178707906,533,482,51,51,glide_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)c[nH+]c2ccccc12
ATP-HTVS-2B725536FCE2,-7.454,-3.74931666490995,1179,1128,51,51,glide_favored,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-0CA591B42E29,-8.89,-5.49807264992147,177,126,51,51,glide_favored,C(#CC(NCc1ccccc1)c1coc2ccccc12)c1ccccc1
ATP-HTVS-C853ACB1A86B,-7.783,-3.98143174497173,1014,963,51,51,glide_favored,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-3B615F85BA41,-8.579,-4.78799657709764,353,403,-50,50,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-95C9BC6D1CE7,-8.447,-4.77672736272663,461,411,50,50,glide_favored,c1ccc(CNc2ccc(OCc3ccccc3)cn2)cc1
ATP-HTVS-185EDA97C211,-8.671,-4.88499758951559,306,356,-50,50,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-CB568D2EE5B9,-8.29,-4.44396008836852,608,657,-49,49,vina_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1
ATP-HTVS-8E36F3F2ACA8,-8.044,-4.30783461554105,808,759,49,49,glide_favored,c1ccc(CNCc2c(-c3ccccc3)nc3ccccn23)cc1
ATP-HTVS-D650FAE25B13,-8.123,-4.25804006821489,743,792,-49,49,vina_favored,c1ccc(CNc2cc(NCc3ccccc3)[nH+]cn2)cc1
ATP-HTVS-A845026C7E40,-8.973,-5.2426641656798,140,189,-49,49,vina_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCc1ccccc1
ATP-HTVS-E8C4233BC4EE,-7.234,-3.51487161851092,1296,1248,48,48,glide_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-30D2448AA284,-8.327,-4.4917818030911,568,616,-48,48,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-601F520459A4,-6.998,-3.2928013737602,1368,1320,48,48,glide_favored,O=C(NCc1ccccc1)c1sccc1Nc1ccccc1
ATP-HTVS-A9572D0B6B20,-7.629,-3.71882034268651,1099,1147,-48,48,vina_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1
ATP-HTVS-D8D752145B88,-8.285,-4.44081208819953,613,660,-47,47,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-ED9FB8DD8268,-8.402,-4.56936701355203,509,556,-47,47,vina_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-54A1786C1F00,-9.256,-6.26897481874173,64,18,46,46,consensus_high,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1C#CCCc1ccccc1
ATP-HTVS-17511F2B790B,-7.726,-3.92368364209873,1053,1007,46,46,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-5AAA6558FE6F,-8.047,-4.31511428369591,801,755,46,46,glide_favored,O=C(Nc1nc2ccccc2cc1NCCc1ccccc1)c1ccccc1
ATP-HTVS-DD59A7F9A26E,-5.804,-1.73410397426099,1584,1539,45,45,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-2EE3FF4CB435,-6.681,-2.77759502533193,1455,1410,45,45,glide_favored,c1ccc(CNCc2ccc(OCc3ccccc3)cc2)cc1
ATP-HTVS-694143BD68F7,-7.854,-4.03896671740241,967,923,44,44,glide_favored,O=C(COc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-93C7314F95B0,-5.821,-1.73857734327022,1582,1538,44,44,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-44DE29768EEE,-8.986,-5.67669422905585,132,88,44,44,consensus_high,c1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-DD420CB019C5,-8.842,-5.35440637487841,203,159,44,44,glide_favored,c1ccc(Cn2c(C[NH2+]Cc3cccc4c3NCCC4)nc3ccccc32)cc1
ATP-HTVS-D63540CFF382,-7.382,-3.65322939348428,1228,1184,44,44,glide_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-D41B937429B7,-6.04,-1.9721019793734,1552,1509,43,43,consensus_low,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-AAAC0953A4ED,-5.793,-0.588563074596018,1586,1629,-43,43,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-ADFEB0A5CD8C,-6.034,-1.29496616502486,1554,1597,-43,43,consensus_low,O=C1CN(CCc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-1B9CB386F0F9,-6.28,-2.1833100640541,1529,1487,42,42,consensus_low,O=C1c2ccccc2C(CNCc2ccccc2)N1Cc1ccccc1
ATP-HTVS-D93071962BA3,-5.878,-1.03589809512659,1572,1613,-41,41,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-7CA2ECE32076,-6.96,-3.21743759404709,1380,1339,41,41,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-38928739B049,-5.861,-1.75347106647538,1574,1534,40,40,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-5B9C564ED935,-8.25,-4.41592975128322,639,679,-40,40,vina_favored,c1ccc(C[NH2+]Cc2ccnc(OCc3ccccc3)c2)cc1
ATP-HTVS-6E53E23A0DE7,-8.518,-4.88500832388325,395,355,40,40,glide_favored,O=C(Nc1ccc(Cc2ccccc2)c(-c2ccccc2)c1)c1ccccc1
ATP-HTVS-5CF527C7FD25,-7.591,-3.71512132658056,1113,1152,-39,39,vina_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-89495CC893EC,-6.866,-3.04680898488259,1406,1367,39,39,glide_favored,c1ccc(-c2nc3ccccc3nc2NCc2ccccc2N2CCNCC2)cc1
ATP-HTVS-986AE7271DA8,-8.025,-4.27746207723396,819,780,39,39,glide_favored,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-2B683AA1DF30,-8.226,-4.48351303923302,660,622,38,38,glide_favored,O=C(NCc1ccccc1)c1cscc1NCc1ccccc1
ATP-HTVS-C9308A7164FF,-7.076,-3.32075076430814,1348,1310,38,38,glide_favored,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-F5512CD55A37,-8.925,-5.54335713777072,157,120,37,37,consensus_high,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-420A833C3906,-5.593,-1.52740875756109,1609,1573,36,36,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-B4E8E29A2CD9,-8.297,-4.5674968213852,594,558,36,36,glide_favored,O=C(NCc1cn(-c2ccccc2)nc1-c1ccncc1)Nc1ccccc1
ATP-HTVS-C0A883403093,-7.536,-3.67454644381269,1138,1174,-36,36,vina_favored,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-B7334B97F240,-8.86,-5.14055156452424,191,227,-36,36,vina_favored,O=C(N=c1[nH]cc(NCc2ccccc2)cc1-n1cccc1)c1ccccc1
ATP-HTVS-F716E067906C,-5.768,-0.724581891030828,1589,1625,-36,36,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-02BB8772E392,-5.803,-1.68205076672122,1585,1549,36,36,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-CCF7E888A475,-8.461,-4.78282286595245,441,406,35,35,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-BD1ED4B7B841,-8.557,-4.92262054324652,368,333,35,35,glide_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-73425E104865,-8.126,-4.28499138555534,740,774,-34,34,vina_favored,O=C(NCc1cn(-c2ccccc2)nc1-c1ccncc1)c1ccccc1
ATP-HTVS-27B53DA4C14D,-8.004,-4.24285460340491,840,806,34,34,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-C09627CFBEE5,-6.826,-2.42274528700733,1417,1451,-34,34,vina_favored,c1ccc(C[NH2+]Cc2ccccc2OCc2ccccc2)cc1
ATP-HTVS-65F1321BFD60,-5.536,-1.48038393582607,1612,1578,34,34,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-DC74BD16E68F,-8.675,-4.9195203402618,303,336,-33,33,vina_favored,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1
ATP-HTVS-5E389E326DA0,-8.324,-4.50304525647943,572,605,-33,33,vina_favored,c1ccc(CC[NH2+]Cc2c3ccccc3cc3ccccc23)cc1
ATP-HTVS-64A2B9E187D2,-6.362,-2.18765448061502,1518,1485,33,33,consensus_low,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-4BFDBDCB8AC3,-7.908,-4.09028534747273,926,893,33,33,glide_favored,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1
ATP-HTVS-BDBFEED18423,-8.174,-4.43424907842881,697,664,33,33,glide_favored,c1ccc(CCNc2nc3ccccc3nc2NCc2ccncc2)cc1
ATP-HTVS-A67C5EBB60CA,-8.182,-4.35137881696567,689,722,-33,33,vina_favored,O=C(Nc1nc2ccccc2cc1C#CC[NH2+]Cc1ccccc1)c1ccccc1
