canonical_id,protocol_uncertainty,model_uncertainty,model_disagreement_if_available,model_uncertainty_status,objective_uncertainty,evidence_uncertainty,chemical_space_uncertainty,combined_available_uncertainty,uncertainty_available_components,uncertainty_dominant_source,distance_to_decision_boundary
ATP-HTVS-D3913B8FBCFA,0.48161764705882354,,,not_available_no_comparable_full_library_model_outputs,0.31577588433638865,0.1428571428571429,0.5817826293540811,0.38050832590160905,4,chemical_space,1031.0
ATP-HTVS-D3B4C31C9E9F,0.003676470588235294,,,not_available_no_comparable_full_library_model_outputs,0.4412022522407065,0.1428571428571429,0.325142002283169,0.22821946699231344,4,objective,1458.0
ATP-HTVS-D3B596BB619E,0.09558823529411764,,,not_available_no_comparable_full_library_model_outputs,0.5729520540899821,0.1428571428571429,0.6820584579223512,0.3733639725408985,4,chemical_space,1381.0
ATP-HTVS-D3D42427DD6F,0.5300245098039216,,,not_available_no_comparable_full_library_model_outputs,0.2900981454044703,0.1428571428571429,0.5817826293540811,0.386190606854904,4,chemical_space,933.5
ATP-HTVS-D41B937429B7,0.026348039215686275,,,not_available_no_comparable_full_library_model_outputs,0.5352335428470922,0.1428571428571429,0.5631504092068885,0.3168972835317025,4,chemical_space,1430.5
ATP-HTVS-D45BC7EA8057,0.37806372549019607,,,not_available_no_comparable_full_library_model_outputs,0.19149151735057984,0.1428571428571429,0.27982928831610165,0.24806041850350513,4,protocol,450.5
ATP-HTVS-D4881A2AC8A2,0.11948529411764706,,,not_available_no_comparable_full_library_model_outputs,0.11662165909777855,0.1428571428571429,0.19430742936424072,0.14331788135920231,4,chemical_space,388.5
ATP-HTVS-D49B0A10993C,0.7745098039215687,,,not_available_no_comparable_full_library_model_outputs,0.36916310035436006,0.1428571428571429,0.4344698872664556,0.4302499835998818,4,protocol,591.0
ATP-HTVS-D4AE6553B313,0.23529411764705882,,,not_available_no_comparable_full_library_model_outputs,0.17892618556222353,0.1428571428571429,0.760277352093387,0.3293386995399531,4,chemical_space,781.0
ATP-HTVS-D4B05735BAC4,0.08455882352941177,,,not_available_no_comparable_full_library_model_outputs,0.3253282535298145,0.1428571428571429,1.0,0.3881860549790923,4,chemical_space,266.0
ATP-HTVS-D4C1A78D47F2,0.39705882352941174,,,not_available_no_comparable_full_library_model_outputs,0.3677387835217067,0.1428571428571429,0.898102476454747,0.45143930659075204,4,chemical_space,359.0
ATP-HTVS-D4F4D34A0DC7,0.5821078431372549,,,not_available_no_comparable_full_library_model_outputs,0.22199219341695947,0.1428571428571429,0.6820584579223512,0.4072539093334271,4,chemical_space,568.0
ATP-HTVS-D51006C467E8,0.15379901960784315,,,not_available_no_comparable_full_library_model_outputs,0.4576998837305134,0.1428571428571429,0.898102476454747,0.4131146306625616,4,chemical_space,191.5
ATP-HTVS-D52094086515,0.001838235294117647,,,not_available_no_comparable_full_library_model_outputs,0.6044377746804483,0.1428571428571429,0.6568775983376735,0.3515026877923456,4,chemical_space,1478.5
ATP-HTVS-D53BE49171F7,0.8700980392156863,,,not_available_no_comparable_full_library_model_outputs,0.43281426820362395,0.1428571428571429,0.7401624579022148,0.5464829770446671,4,protocol,709.0
ATP-HTVS-D57D92118EC0,0.06678921568627451,,,not_available_no_comparable_full_library_model_outputs,0.2503682357135903,0.1428571428571429,0.8760259858910316,0.3340101450370098,4,chemical_space,1295.5
ATP-HTVS-D57FDE5925BA,0.5196078431372549,,,not_available_no_comparable_full_library_model_outputs,0.4233604649717786,0.1428571428571429,0.5154532490628936,0.4003196750072675,4,protocol,520.0
ATP-HTVS-D5881C68A9EC,0.07965686274509803,,,not_available_no_comparable_full_library_model_outputs,0.03290436106783168,0.1428571428571429,0.29974913192605823,0.1387918746490327,4,chemical_space,549.0
ATP-HTVS-D5ACD41550DD,0.0784313725490196,,,not_available_no_comparable_full_library_model_outputs,0.18841952186572455,0.1428571428571429,1.0,0.3524270093179718,4,chemical_space,844.0
ATP-HTVS-D5ACDDA463EA,0.1482843137254902,,,not_available_no_comparable_full_library_model_outputs,0.4116129125056196,0.1428571428571429,0.9217811058289642,0.40613386872930424,4,chemical_space,697.0
ATP-HTVS-D6043925B579,0.47120098039215685,,,not_available_no_comparable_full_library_model_outputs,0.4233356110514689,0.1428571428571429,1.0,0.5093484335751921,4,chemical_space,288.5
ATP-HTVS-D60AE40A828F,0.5974264705882353,,,not_available_no_comparable_full_library_model_outputs,0.4279777578058242,0.1428571428571429,0.40163802313039976,0.39247484859540055,4,protocol,743.5
ATP-HTVS-D63540CFF382,0.02696078431372549,,,not_available_no_comparable_full_library_model_outputs,0.25443083321321824,0.1428571428571429,0.5615482703963866,0.2464492576951183,4,chemical_space,1106.0
ATP-HTVS-D650FAE25B13,0.03002450980392157,,,not_available_no_comparable_full_library_model_outputs,0.18294797076215344,0.1428571428571429,1.0,0.33895740585580447,4,chemical_space,667.5
ATP-HTVS-D65E1879A1C4,0.6856617647058824,,,not_available_no_comparable_full_library_model_outputs,0.3731024866668897,0.1428571428571429,0.6722309388005254,0.46846308325761005,4,protocol,493.5
ATP-HTVS-D67E347CF5B0,0.015931372549019607,,,not_available_no_comparable_full_library_model_outputs,0.22830045735323173,0.1428571428571429,0.6363033379844186,0.2558480776859532,4,chemical_space,1171.0
ATP-HTVS-D68829BAAF56,0.20404411764705882,,,not_available_no_comparable_full_library_model_outputs,0.21849160986698765,0.1428571428571429,0.39650033764424486,0.24047330200385855,4,chemical_space,770.5
ATP-HTVS-D6CA2B69D609,0.1488970588235294,,,not_available_no_comparable_full_library_model_outputs,0.5144888833809765,0.1428571428571429,0.1518714060666035,0.2395286227820631,4,objective,1383.5
ATP-HTVS-D7583D638CF7,0.37806372549019607,,,not_available_no_comparable_full_library_model_outputs,0.27171404049997977,0.1428571428571429,0.7741284623457786,0.3916908427982743,4,chemical_space,222.5
ATP-HTVS-D76C38158727,0.09497549019607843,,,not_available_no_comparable_full_library_model_outputs,0.493314469299793,0.1428571428571429,0.22324447873791586,0.23859789527273256,4,objective,1401.5
ATP-HTVS-D773B3DD8BD5,0.44056372549019607,,,not_available_no_comparable_full_library_model_outputs,0.17210818758228205,0.1428571428571429,0.7804118024510399,0.3839852145951652,4,chemical_space,510.5
ATP-HTVS-D78134F4C173,0.19362745098039216,,,not_available_no_comparable_full_library_model_outputs,0.21422445922451103,0.1428571428571429,0.5852268997706038,0.2839839882081625,4,chemical_space,745.0
ATP-HTVS-D7F859CCB519,0.13970588235294118,,,not_available_no_comparable_full_library_model_outputs,0.09229472775851966,0.1428571428571429,0.8435622116579284,0.30460499115663303,4,chemical_space,380.0
ATP-HTVS-D7FBECEDF81C,0.2193627450980392,,,not_available_no_comparable_full_library_model_outputs,0.22975800420582146,0.1428571428571429,0.7520519717820633,0.3360074659857667,4,chemical_space,944.0
ATP-HTVS-D806BF0778F9,0.3180147058823529,,,not_available_no_comparable_full_library_model_outputs,0.4464600118189319,0.1428571428571429,0.5482569246915572,0.36389719631249623,4,chemical_space,262.5
ATP-HTVS-D820D8B9E61C,0.06862745098039216,,,not_available_no_comparable_full_library_model_outputs,0.42739825111267743,0.1428571428571429,1.0,0.40972071123755316,4,chemical_space,1323.0
ATP-HTVS-D831575BA0F0,0.16789215686274508,,,not_available_no_comparable_full_library_model_outputs,0.16427148904918046,0.1428571428571429,0.20733059376615903,0.17058784563380686,4,chemical_space,534.0
ATP-HTVS-D839BC34DAE7,0.18198529411764705,,,not_available_no_comparable_full_library_model_outputs,0.32353236471745234,0.1428571428571429,0.8198835822837112,0.36706459599398833,4,chemical_space,128.5
ATP-HTVS-D86CED65A6E1,0.1090686274509804,,,not_available_no_comparable_full_library_model_outputs,0.28916750405818786,0.1428571428571429,0.3930365110612412,0.23353244635688808,4,chemical_space,1086.0
ATP-HTVS-D8D752145B88,0.028799019607843136,,,not_available_no_comparable_full_library_model_outputs,0.1047846127151927,0.1428571428571429,0.20733059376615903,0.12094284223658444,4,chemical_space,536.5
ATP-HTVS-D8E733A39BE5,0.07352941176470588,,,not_available_no_comparable_full_library_model_outputs,0.029684610405807346,0.1428571428571429,0.47904068318970444,0.18127796205434016,4,chemical_space,511.0
ATP-HTVS-D9159AF95984,0.2549019607843137,,,not_available_no_comparable_full_library_model_outputs,0.06325811318682158,0.1428571428571429,0.3265516864877189,0.19689222582899926,4,chemical_space,390.0
ATP-HTVS-D925B2862DC5,0.04534313725490196,,,not_available_no_comparable_full_library_model_outputs,0.12061891985493972,0.1428571428571429,0.6769924925288455,0.24645292312395753,4,chemical_space,399.0
ATP-HTVS-D928A6F83D7E,0.2420343137254902,,,not_available_no_comparable_full_library_model_outputs,0.34246200936006316,0.1428571428571429,0.4833293762253507,0.3026707105420117,4,chemical_space,906.5
ATP-HTVS-D93071962BA3,0.025122549019607844,,,not_available_no_comparable_full_library_model_outputs,0.47906478340877773,0.1428571428571429,0.5289370493736751,0.2939953811648009,4,chemical_space,1492.5
ATP-HTVS-D9724DB0D106,0.45036764705882354,,,not_available_no_comparable_full_library_model_outputs,0.16758017506312187,0.1428571428571429,0.8435622116579284,0.4010917941592542,4,chemical_space,914.5
ATP-HTVS-DAC48F0443BB,0.08884803921568628,,,not_available_no_comparable_full_library_model_outputs,0.3447291994176687,0.1428571428571429,0.590548218046486,0.291745649884246,4,chemical_space,1264.5
ATP-HTVS-DADEC6686275,0.14154411764705882,,,not_available_no_comparable_full_library_model_outputs,0.20994114450565873,0.1428571428571429,0.8198835822837112,0.32855649682339294,4,chemical_space,1111.5
ATP-HTVS-DB2D048ED873,0.11519607843137254,,,not_available_no_comparable_full_library_model_outputs,0.1482720840131445,0.1428571428571429,0.19430742936424072,0.15015818366647515,4,chemical_space,289.0
ATP-HTVS-DB45F9B4D40D,0.2181372549019608,,,not_available_no_comparable_full_library_model_outputs,0.3510255612289761,0.1428571428571429,0.8198835822837112,0.38297588531794774,4,chemical_space,1167.0
ATP-HTVS-DB6DF45B456E,0.44730392156862747,,,not_available_no_comparable_full_library_model_outputs,0.3030151640009884,0.1428571428571429,0.5154532490628936,0.35215736937241304,4,chemical_space,496.0
ATP-HTVS-DB94924E5291,0.37193627450980393,,,not_available_no_comparable_full_library_model_outputs,0.32288589079316066,0.1428571428571429,0.7804118024510399,0.4045227776527869,4,chemical_space,445.5
ATP-HTVS-DB99DC1A003A,0.04963235294117647,,,not_available_no_comparable_full_library_model_outputs,0.2984716751855814,0.1428571428571429,0.7145222321554544,0.3013708507848388,4,chemical_space,344.5
ATP-HTVS-DBA84DBB4449,0.11642156862745098,,,not_available_no_comparable_full_library_model_outputs,0.3892251878144105,0.1428571428571429,0.7145222321554544,0.34075653286361474,4,chemical_space,728.0
ATP-HTVS-DBCC5241A393,0.3805147058823529,,,not_available_no_comparable_full_library_model_outputs,0.3459321184922727,0.1428571428571429,0.8198835822837112,0.42229688737886995,4,chemical_space,326.5
ATP-HTVS-DC065C207C84,0.6587009803921569,,,not_available_no_comparable_full_library_model_outputs,0.3571109323389718,0.1428571428571429,1.0,0.5396672638970679,4,chemical_space,483.5
ATP-HTVS-DC18FC237305,0.03799019607843137,,,not_available_no_comparable_full_library_model_outputs,0.08397805808192704,0.1428571428571429,0.8760259858910316,0.28521284572713324,4,chemical_space,488.0
ATP-HTVS-DC20B32D34B9,0.2855392156862745,,,not_available_no_comparable_full_library_model_outputs,0.2679130173643363,0.1428571428571429,0.6738330776110275,0.3425356133796953,4,chemical_space,647.0
ATP-HTVS-DC6B7BCD18A9,0.6121323529411765,,,not_available_no_comparable_full_library_model_outputs,0.2894917338533346,0.1428571428571429,0.9217811058289642,0.49156558387015453,4,chemical_space,554.5
ATP-HTVS-DC74BD16E68F,0.02022058823529412,,,not_available_no_comparable_full_library_model_outputs,0.16082930712048885,0.1428571428571429,0.8183813520732507,0.2855720975715441,4,chemical_space,219.5
ATP-HTVS-DCC6353C2378,0.03308823529411765,,,not_available_no_comparable_full_library_model_outputs,0.02100189323562355,0.1428571428571429,1.0,0.299236817846721,4,chemical_space,372.0
ATP-HTVS-DCF81E89AD2E,0.4644607843137255,,,not_available_no_comparable_full_library_model_outputs,0.10060111953993962,0.1428571428571429,0.8435622116579284,0.38787031459218413,4,chemical_space,653.0
ATP-HTVS-DD1946FA5AC5,0.14583333333333334,,,not_available_no_comparable_full_library_model_outputs,0.5146798457307946,0.1428571428571429,0.6363033379844186,0.3599184149764224,4,chemical_space,1406.0
ATP-HTVS-DD420CB019C5,0.02696078431372549,,,not_available_no_comparable_full_library_model_outputs,0.4415654578813637,0.1428571428571429,1.0,0.402845846263058,4,chemical_space,81.0
ATP-HTVS-DD59A7F9A26E,0.027573529411764705,,,not_available_no_comparable_full_library_model_outputs,0.5114874379382701,0.1428571428571429,0.22324447873791586,0.2262906472362734,4,objective,1461.5
ATP-HTVS-DD7A369608E2,0.4264705882352941,,,not_available_no_comparable_full_library_model_outputs,0.23917033075187236,0.1428571428571429,0.5035637351830452,0.3280154492568387,4,chemical_space,510.0
ATP-HTVS-DDBB6FEB6103,0.12193627450980392,,,not_available_no_comparable_full_library_model_outputs,0.4629949468555489,0.1428571428571429,1.0,0.4319470910556239,4,chemical_space,12.5
ATP-HTVS-DDC2C96F44C1,0.21200980392156862,,,not_available_no_comparable_full_library_model_outputs,0.19978896504896293,0.1428571428571429,0.29974913192605823,0.21360126093843318,4,chemical_space,1023.0
ATP-HTVS-DDCEA98BB6BE,0.8406862745098039,,,not_available_no_comparable_full_library_model_outputs,0.5401399180564459,0.1428571428571429,0.5256206695802796,0.5123260012509181,4,protocol,697.0
ATP-HTVS-DDD75C103081,0.15625,,,not_available_no_comparable_full_library_model_outputs,0.20859229777497848,0.1428571428571429,1.0,0.37692486015803034,4,chemical_space,753.5
ATP-HTVS-DDECBBA12C43,0.22855392156862744,,,not_available_no_comparable_full_library_model_outputs,0.2663335203756745,0.1428571428571429,0.7741284623457786,0.35296826178680585,4,chemical_space,1138.5
ATP-HTVS-DE3670B8C5ED,0.6599264705882353,,,not_available_no_comparable_full_library_model_outputs,0.4131866577488226,0.1428571428571429,1.0,0.5539925677985502,4,chemical_space,721.5
ATP-HTVS-DED96A59EB26,0.22549019607843138,,,not_available_no_comparable_full_library_model_outputs,0.37435909319865857,0.1428571428571429,0.5256206695802796,0.31708177542862814,4,chemical_space,761.0
ATP-HTVS-DF13A29C86DC,0.11213235294117647,,,not_available_no_comparable_full_library_model_outputs,0.1912674733245487,0.1428571428571429,0.5304392795841356,0.24417406217675092,4,chemical_space,232.5
ATP-HTVS-DF25A3EF4846,0.4877450980392157,,,not_available_no_comparable_full_library_model_outputs,0.44488932497880124,0.1428571428571429,0.9217811058289642,0.499318167926031,4,chemical_space,794.0
ATP-HTVS-DF2EF65723F2,0.21997549019607843,,,not_available_no_comparable_full_library_model_outputs,0.25416337778503567,0.1428571428571429,0.7365987227191697,0.3383986833893567,4,chemical_space,1030.5
ATP-HTVS-DF60AB231AB0,0.061887254901960786,,,not_available_no_comparable_full_library_model_outputs,0.2533400021249134,0.1428571428571429,0.7401624579022148,0.299561714446558,4,chemical_space,225.5
ATP-HTVS-DF8AF7E8BFB3,0.9087009803921569,,,not_available_no_comparable_full_library_model_outputs,0.4307472650104593,0.1428571428571429,1.0,0.6205763470649398,4,chemical_space,685.5
ATP-HTVS-DF95DE08029D,0.032475490196078434,,,not_available_no_comparable_full_library_model_outputs,0.5120071088423539,0.1428571428571429,0.1518714060666035,0.20980278699054467,4,objective,1440.5
ATP-HTVS-DF96FF74234A,0.65625,,,not_available_no_comparable_full_library_model_outputs,0.3364832302715332,0.1428571428571429,0.4561869202681298,0.3979443233492015,4,protocol,514.5
ATP-HTVS-DFB30BBC8B3D,0.33394607843137253,,,not_available_no_comparable_full_library_model_outputs,0.24369394110461678,0.1428571428571429,0.8384962462644228,0.38974835216438874,4,chemical_space,555.5
ATP-HTVS-DFD60D9DE448,0.09497549019607843,,,not_available_no_comparable_full_library_model_outputs,0.22525434406800368,0.1428571428571429,0.6397671645674223,0.2757135354221618,4,chemical_space,363.5
ATP-HTVS-DFE69C12D963,0.09926470588235294,,,not_available_no_comparable_full_library_model_outputs,0.2589443930961011,0.1428571428571429,0.41043180033019727,0.22787451054144853,4,chemical_space,911.0
ATP-HTVS-E0074D38582E,0.43137254901960786,,,not_available_no_comparable_full_library_model_outputs,0.21324868564931138,0.1428571428571429,0.5035637351830452,0.32276052817727685,4,chemical_space,1027.0
ATP-HTVS-E00D3A602E3C,0.5355392156862745,,,not_available_no_comparable_full_library_model_outputs,0.21700630981595576,0.1428571428571429,0.7021929082800041,0.3993988941598443,4,chemical_space,573.0
ATP-HTVS-E027274C2018,0.003676470588235294,,,not_available_no_comparable_full_library_model_outputs,0.2625014310284335,0.1428571428571429,0.9217811058289642,0.332704037575694,4,chemical_space,721.0
ATP-HTVS-E0444895C82B,0.2549019607843137,,,not_available_no_comparable_full_library_model_outputs,0.10617258718515998,0.1428571428571429,0.2752456360991982,0.19479433173145372,4,chemical_space,748.0
ATP-HTVS-E05E864FAEC7,0.1556372549019608,,,not_available_no_comparable_full_library_model_outputs,0.10698997427573842,0.1428571428571429,0.318281443473209,0.18094145387701277,4,chemical_space,695.0
ATP-HTVS-E0849D225AC7,0.22303921568627452,,,not_available_no_comparable_full_library_model_outputs,0.16487181214685456,0.1428571428571429,1.0,0.382692042672568,4,chemical_space,408.0
ATP-HTVS-E08CF4D489F1,0.5612745098039216,,,not_available_no_comparable_full_library_model_outputs,0.32986427053440104,0.1428571428571429,0.8435622116579284,0.46938953371334846,4,chemical_space,529.0
ATP-HTVS-E08F75BAC913,0.18137254901960784,,,not_available_no_comparable_full_library_model_outputs,0.4875355624922229,0.1428571428571429,0.6239740141089682,0.3589348171194855,4,chemical_space,1127.0
ATP-HTVS-E0D09F3A28CB,0.051470588235294115,,,not_available_no_comparable_full_library_model_outputs,0.18782792154558917,0.1428571428571429,0.898102476454747,0.3200645322731933,4,chemical_space,196.0
ATP-HTVS-E0E8748999A4,0.00980392156862745,,,not_available_no_comparable_full_library_model_outputs,0.17028964777817546,0.1428571428571429,0.5338210680134643,0.21419294505435252,4,chemical_space,288.0
ATP-HTVS-E124973F868C,0.5269607843137255,,,not_available_no_comparable_full_library_model_outputs,0.08702882949108035,0.1428571428571429,0.7653433174868927,0.38054751853721036,4,chemical_space,480.0
ATP-HTVS-E14A9B461B4E,0.8909313725490197,,,not_available_no_comparable_full_library_model_outputs,0.36441948527131907,0.1428571428571429,0.4921145210842366,0.4725806304404295,4,protocol,649.0
ATP-HTVS-E1C245C409AF,0.3290441176470588,,,not_available_no_comparable_full_library_model_outputs,0.3805493278168795,0.1428571428571429,0.4792808032166458,0.3329328478844318,4,chemical_space,981.5
ATP-HTVS-E1C6EE43BDB1,0.4215686274509804,,,not_available_no_comparable_full_library_model_outputs,0.24222297492922495,0.1428571428571429,0.5809382067349576,0.3468967379930764,4,chemical_space,1057.0
ATP-HTVS-E1CE322086D6,0.1568627450980392,,,not_available_no_comparable_full_library_model_outputs,0.3322846215378652,0.1428571428571429,0.7416646881126754,0.3434172994014307,4,chemical_space,1151.0
ATP-HTVS-E1EEBF193F90,0.5379901960784313,,,not_available_no_comparable_full_library_model_outputs,0.2237375452706144,0.1428571428571429,0.0,0.22614622105154716,4,protocol,478.0
ATP-HTVS-E2020C00AE4E,0.031862745098039214,,,not_available_no_comparable_full_library_model_outputs,0.11528751291747866,0.1428571428571429,0.6038395637513154,0.22346174115599404,4,chemical_space,987.0
ATP-HTVS-E20398B5FF99,0.4264705882352941,,,not_available_no_comparable_full_library_model_outputs,0.17349395535053516,0.1428571428571429,0.6943074293642407,0.3592822789518032,4,chemical_space,603.0
ATP-HTVS-E22DE85EEE62,0.22732843137254902,,,not_available_no_comparable_full_library_model_outputs,0.2839012863413106,0.1428571428571429,1.0,0.4135217151427506,4,chemical_space,572.5
ATP-HTVS-E2321FC28CB2,0.23590686274509803,,,not_available_no_comparable_full_library_model_outputs,0.2157482649401185,0.1428571428571429,0.8384962462644228,0.3582521292016956,4,chemical_space,652.5
ATP-HTVS-E2660D394356,0.10110294117647059,,,not_available_no_comparable_full_library_model_outputs,0.14070499933263775,0.1428571428571429,0.7021929082800041,0.2717144979115639,4,chemical_space,628.5
ATP-HTVS-E27332E37A66,0.38480392156862747,,,not_available_no_comparable_full_library_model_outputs,0.3813499093892624,0.1428571428571429,0.525612037239368,0.3586557527636002,4,chemical_space,1125.0
ATP-HTVS-E298C966C019,0.007965686274509803,,,not_available_no_comparable_full_library_model_outputs,0.11754574559189974,0.1428571428571429,0.19430742936424072,0.1156690010219483,4,chemical_space,400.5
ATP-HTVS-E2A28C61F774,0.09620098039215687,,,not_available_no_comparable_full_library_model_outputs,0.38698053941033417,0.1428571428571429,1.0,0.4065096656649085,4,chemical_space,1108.5
ATP-HTVS-E2AE692EC3A5,0.12867647058823528,,,not_available_no_comparable_full_library_model_outputs,0.22274590072193562,0.1428571428571429,0.3689355258485584,0.21580376000396806,4,chemical_space,849.0
ATP-HTVS-E2D3668E21DF,0.4264705882352941,,,not_available_no_comparable_full_library_model_outputs,0.30552081155641153,0.1428571428571429,0.37918540080884966,0.31350848586442454,4,protocol,765.0
ATP-HTVS-E317819F970C,0.7984068627450981,,,not_available_no_comparable_full_library_model_outputs,0.4103188353671096,0.1428571428571429,0.617690674003707,0.49231837874326445,4,protocol,706.5
ATP-HTVS-E340B301DB22,0.3584558823529412,,,not_available_no_comparable_full_library_model_outputs,0.1489966352389024,0.1428571428571429,0.5482569246915572,0.2996416462851359,4,chemical_space,551.5
ATP-HTVS-E35DF7DBF452,0.16299019607843138,,,not_available_no_comparable_full_library_model_outputs,0.10645011039613139,0.1428571428571429,1.0,0.35307436233292644,4,chemical_space,458.0
ATP-HTVS-E366C71D7075,0.5030637254901961,,,not_available_no_comparable_full_library_model_outputs,0.36950186534341756,0.1428571428571429,0.5256206695802796,0.38526085081775907,4,chemical_space,984.5
ATP-HTVS-E381363CD12F,0.6200980392156863,,,not_available_no_comparable_full_library_model_outputs,0.29378258802471324,0.1428571428571429,0.7804118024510399,0.4592873931371456,4,chemical_space,929.0
ATP-HTVS-E38D6BC47DFC,0.5373774509803921,,,not_available_no_comparable_full_library_model_outputs,0.3098148672000474,0.1428571428571429,0.8760259858910316,0.4665188617321535,4,chemical_space,476.5
ATP-HTVS-E3DAAD165412,0.5551470588235294,,,not_available_no_comparable_full_library_model_outputs,0.3413361862755801,0.1428571428571429,0.8198835822837112,0.46480599255999094,4,chemical_space,526.0
ATP-HTVS-E3E3C457ADC4,0.8155637254901961,,,not_available_no_comparable_full_library_model_outputs,0.5062985691918318,0.1428571428571429,1.0,0.6161798593847927,4,chemical_space,606.5
ATP-HTVS-E4024F0AB59A,0.21200980392156862,,,not_available_no_comparable_full_library_model_outputs,0.37833483399533163,0.1428571428571429,0.9217811058289642,0.41374572165075185,4,chemical_space,1051.0
ATP-HTVS-E41D62FB159D,0.21017156862745098,,,not_available_no_comparable_full_library_model_outputs,0.33563373021780213,0.1428571428571429,0.0,0.172165610425599,4,objective,891.5
ATP-HTVS-E4A79D64766C,0.35049019607843135,,,not_available_no_comparable_full_library_model_outputs,0.2127960269433957,0.1428571428571429,0.0,0.1765358414697425,4,protocol,248.0
ATP-HTVS-E4F433E7DDB9,0.3449754901960784,,,not_available_no_comparable_full_library_model_outputs,0.3150026945553112,0.1428571428571429,1.0,0.4507088319021332,4,chemical_space,526.5
ATP-HTVS-E4F9B23534EC,0.5416666666666666,,,not_available_no_comparable_full_library_model_outputs,0.38096001351780867,0.1428571428571429,0.7804118024510399,0.46147390637316454,4,chemical_space,705.0
ATP-HTVS-E50B3258D66C,0.5147058823529411,,,not_available_no_comparable_full_library_model_outputs,0.4283740184143108,0.1428571428571429,0.898102476454747,0.4960098800197854,4,chemical_space,923.0
ATP-HTVS-E5267662EBE5,0.3713235294117647,,,not_available_no_comparable_full_library_model_outputs,0.266347014734083,0.1428571428571429,0.23601397629346837,0.25413541582411475,4,protocol,790.0
ATP-HTVS-E53927646B4E,0.3694852941176471,,,not_available_no_comparable_full_library_model_outputs,0.07730884485855077,0.1428571428571429,0.5220764905637152,0.277931943099264,4,chemical_space,359.5
ATP-HTVS-E53B79A527AF,0.6642156862745098,,,not_available_no_comparable_full_library_model_outputs,0.24679321193439877,0.1428571428571429,1.0,0.5134665102665128,4,chemical_space,626.0
ATP-HTVS-E5655BB07D18,0.034926470588235295,,,not_available_no_comparable_full_library_model_outputs,0.4671545995205143,0.1428571428571429,0.5631504092068885,0.3020221555431952,4,chemical_space,1382.5
ATP-HTVS-E5C360ABD75A,0.5318627450980392,,,not_available_no_comparable_full_library_model_outputs,0.30960827896615983,0.1428571428571429,0.8435622116579284,0.4569725946448176,4,chemical_space,706.0
ATP-HTVS-E60052B60ACE,0.2536764705882353,,,not_available_no_comparable_full_library_model_outputs,0.39645773643729043,0.1428571428571429,0.6568775983376735,0.36246723705508554,4,chemical_space,1293.0
ATP-HTVS-E624AA265EBA,0.6697303921568627,,,not_available_no_comparable_full_library_model_outputs,0.25025965782162535,0.1428571428571429,0.8435622116579284,0.4766023511233899,4,chemical_space,813.5
ATP-HTVS-E6B57BB86B33,0.011029411764705883,,,not_available_no_comparable_full_library_model_outputs,0.2686663533822287,0.1428571428571429,0.6634457939416396,0.2714996754864293,4,chemical_space,1060.0
ATP-HTVS-E6C07A7730FF,0.037377450980392156,,,not_available_no_comparable_full_library_model_outputs,0.254340821491335,0.1428571428571429,0.29974913192605823,0.18358113681373206,4,chemical_space,229.5
ATP-HTVS-E6E3A92D5598,0.11151960784313726,,,not_available_no_comparable_full_library_model_outputs,0.23303701838879626,0.1428571428571429,0.4792808032166458,0.24167364307643055,4,chemical_space,604.0
ATP-HTVS-E6F8A3974F14,0.3069852941176471,,,not_available_no_comparable_full_library_model_outputs,0.20770743644987247,0.1428571428571429,1.0,0.4143874683561656,4,chemical_space,227.5
ATP-HTVS-E71202E475AE,0.03370098039215686,,,not_available_no_comparable_full_library_model_outputs,0.411042504038844,0.1428571428571429,1.0,0.39690015682203594,4,chemical_space,9.5
ATP-HTVS-E78B37070E90,0.3400735294117647,,,not_available_no_comparable_full_library_model_outputs,0.2813552615432706,0.1428571428571429,1.0,0.4410714834530446,4,chemical_space,536.5
ATP-HTVS-E79C34F2E4E5,0.5183823529411765,,,not_available_no_comparable_full_library_model_outputs,0.5889718541815419,0.1428571428571429,0.7145222321554544,0.49118339553382895,4,chemical_space,1046.0
ATP-HTVS-E7B44E0E6F2B,0.04718137254901961,,,not_available_no_comparable_full_library_model_outputs,0.4864713388145304,0.1428571428571429,0.5,0.2941274635551733,4,chemical_space,4.5
ATP-HTVS-E7CE93BF7585,0.1213235294117647,,,not_available_no_comparable_full_library_model_outputs,0.41110521850465526,0.1428571428571429,0.325142002283169,0.25010697326418296,4,objective,1357.0
ATP-HTVS-E7DA22DA6C24,0.38112745098039214,,,not_available_no_comparable_full_library_model_outputs,0.2982981520721425,0.1428571428571429,0.26340127728083035,0.27142100579762696,4,protocol,484.0
ATP-HTVS-E80053830AA7,0.5379901960784313,,,not_available_no_comparable_full_library_model_outputs,0.3967809933281981,0.1428571428571429,1.0,0.5194070830659431,4,chemical_space,416.0
ATP-HTVS-E80A62EE0257,0.08149509803921569,,,not_available_no_comparable_full_library_model_outputs,0.20982134256047325,0.1428571428571429,0.7741284623457786,0.3020755114506526,4,chemical_space,1166.5
ATP-HTVS-E82D7E524403,0.04963235294117647,,,not_available_no_comparable_full_library_model_outputs,0.28238754391822884,0.1428571428571429,0.0,0.11871925992913705,4,objective,93.5
ATP-HTVS-E85A4EEDAC38,0.058823529411764705,,,not_available_no_comparable_full_library_model_outputs,0.12492673782298827,0.1428571428571429,0.28547776784454554,0.15302129448411034,4,chemical_space,382.0
