canonical_id,compound_code,vina_rank,glide_rank,rank_consensus,normalized_rank_variance,rank_entropy,protocol_disagreement_score,consensus_strength
ATP-HTVS-EE8A818A3017,72097,1003,1386,1194.5,0.013768836655372933,1.0,0.2346813725490196,0.26868872549019607
ATP-HTVS-6BFC96102A75,91009,840,1550,1195.0,0.04731691236543637,1.0,0.43504901960784315,0.2683823529411765
ATP-HTVS-0CB0406266F3,38243,1117,1274,1195.5,0.0023136571571030374,1.0,0.09620098039215687,0.26807598039215685
ATP-HTVS-AF0D06B60C3E,79234,1331,1061,1196.0,0.006842695717993079,1.0,0.16544117647058823,0.26776960784313725
ATP-HTVS-49CF595ADD5C,20834,1490,902,1196.0,0.032452962802768166,1.0,0.3602941176470588,0.26776960784313725
ATP-HTVS-57132EA8AA79,36161,1245,1155,1200.0,0.0007602995242214532,0.0,0.05514705882352941,0.2653186274509804
ATP-HTVS-F79E64AB5B06,93986,1101,1303,1202.0,0.0038300323193002695,1.0,0.12377450980392157,0.2640931372549019
ATP-HTVS-B48F3FD049EC,23970,869,1537,1203.0,0.0418844314686659,1.0,0.40931372549019607,0.26348039215686275
ATP-HTVS-94036CD3F111,91106,1001,1405,1203.0,0.015320129277201078,1.0,0.24754901960784315,0.2634803921568627
ATP-HTVS-7AFD271A302C,56897,1590,819,1204.5,0.055796692528114186,1.0,0.4724264705882353,0.26256127450980393
ATP-HTVS-D63540CFF382,77571,1228,1184,1206.0,0.00018172097270280664,0.0,0.02696078431372549,0.2616421568627451
ATP-HTVS-0A1AFDA96BE3,90754,1577,835,1206.0,0.051678215710303725,1.0,0.45465686274509803,0.2616421568627451
ATP-HTVS-E2A28C61F774,89313,1287,1130,1208.5,0.0023136571571030374,1.0,0.09620098039215687,0.2601102941176471
ATP-HTVS-38B17C32C2B1,90305,984,1434,1209.0,0.019007488105536336,1.0,0.2757352941176471,0.25980392156862747
ATP-HTVS-1C9D0B7FE190,98594,1443,977,1210.0,0.020383160923683197,1.0,0.2855392156862745,0.25919117647058826
ATP-HTVS-980C1FC6FC1E,30689,1009,1412,1210.5,0.015244380917195311,1.0,0.24693627450980393,0.2588848039215686
ATP-HTVS-354B8B3BDEB4,62498,932,1490,1211.0,0.029225913711072665,1.0,0.34191176470588236,0.25857843137254904
ATP-HTVS-7C2D6468D489,82402,1376,1047,1211.5,0.010159948247068435,1.0,0.20159313725490197,0.2582720588235294
ATP-HTVS-DADEC6686275,95745,1327,1096,1211.5,0.005008684310121107,1.0,0.14154411764705882,0.25827205882352944
ATP-HTVS-A343C43AF9EC,23169,897,1530,1213.5,0.03761032790873703,1.0,0.38786764705882354,0.25704656862745096
ATP-HTVS-C9B00227BFE8,37217,1034,1394,1214.0,0.012164792387543252,1.0,0.22058823529411764,0.2567401960784314
ATP-HTVS-75AC094BF9E0,89827,1413,1024,1218.5,0.014203615346261056,1.0,0.23835784313725492,0.2539828431372549
ATP-HTVS-8567A07E89C1,63170,1006,1435,1220.5,0.017274849967560554,1.0,0.26286764705882354,0.25275735294117646
ATP-HTVS-E27332E37A66,84834,1539,911,1225.0,0.0370185145136486,1.0,0.38480392156862747,0.25
ATP-HTVS-3B360A484FEF,85474,1241,1209,1225.0,9.611687812379854e-05,0.0,0.0196078431372549,0.25
ATP-HTVS-E08F75BAC913,81122,1079,1375,1227.0,0.008224000384467512,1.0,0.18137254901960784,0.24877450980392157
ATP-HTVS-665A86DAD15F,78754,1293,1161,1227.0,0.0016354887543252596,0.0,0.08088235294117647,0.24877450980392157
ATP-HTVS-052AF9B11E6A,34531,864,1593,1228.5,0.04988325178416955,1.0,0.44669117647058826,0.24785539215686275
ATP-HTVS-C0772D58369C,99330,1411,1050,1230.5,0.01223246843161284,1.0,0.22120098039215685,0.24662990196078427
ATP-HTVS-94FDA1BF8648,94914,1263,1198,1230.5,0.0003965759863994617,0.0,0.03982843137254902,0.24662990196078433
ATP-HTVS-125A7E13CFB1,85089,1106,1356,1231.0,0.005866508674548252,1.0,0.15318627450980393,0.24632352941176466
ATP-HTVS-03C3664644A2,98497,1602,865,1233.5,0.05098409040393118,1.0,0.45159313725490197,0.24479166666666669
ATP-HTVS-66FFB530802B,85635,1345,1129,1237.0,0.004379325259515571,1.0,0.1323529411764706,0.24264705882352944
ATP-HTVS-DDECBBA12C43,32899,1425,1052,1238.5,0.013059223766099576,1.0,0.22855392156862744,0.24172794117647056
ATP-HTVS-837D7A211A0E,67522,1039,1439,1239.0,0.01501826220684352,1.0,0.24509803921568626,0.241421568627451
ATP-HTVS-94D8827D88B0,51299,1144,1334,1239.0,0.00338849541041907,1.0,0.11642156862745098,0.241421568627451
ATP-HTVS-0D57BDDB1211,69729,993,1493,1243.0,0.023466034698193007,1.0,0.30637254901960786,0.23897058823529416
ATP-HTVS-F9EAD73A28F1,29603,1069,1420,1244.5,0.011564155763408307,1.0,0.21507352941176472,0.23805147058823528
ATP-HTVS-2641D0EED03A,61889,1508,983,1245.5,0.02587130325475779,1.0,0.32169117647058826,0.23743872549019607
ATP-HTVS-CC5603E93E79,80513,1167,1326,1246.5,0.0023729792928200693,1.0,0.0974264705882353,0.23682598039215685
ATP-HTVS-48C487957C1E,66849,1434,1059,1246.5,0.013199644517733563,1.0,0.22977941176470587,0.23682598039215685
ATP-HTVS-0D8C52C362EE,73825,1046,1449,1247.5,0.015244380917195311,1.0,0.24693627450980393,0.2362132352941177
ATP-HTVS-3B52AE15A314,74081,1487,1011,1249.0,0.021267361111111115,1.0,0.2916666666666667,0.23529411764705882
ATP-HTVS-0C253F9D7643,68259,1300,1202,1251.0,0.0009014711889657824,0.0,0.06004901960784314,0.2340686274509804
ATP-HTVS-E1CE322086D6,92705,1123,1379,1251.0,0.006151480199923107,1.0,0.1568627450980392,0.2340686274509804
ATP-HTVS-F666156B37DE,83426,1467,1044,1255.5,0.016795016490051905,1.0,0.25919117647058826,0.23131127450980393
ATP-HTVS-C930A8816DDB,3521,1208,1308,1258.0,0.00093864138792772,1.0,0.061274509803921566,0.22977941176470584
ATP-HTVS-8E25FC822191,86497,1179,1337,1258.0,0.0023432243608227606,1.0,0.09681372549019608,0.2297794117647059
ATP-HTVS-83F93451062F,20931,1129,1389,1259.0,0.006345215782391387,1.0,0.15931372549019607,0.22916666666666669
ATP-HTVS-AFB94CABAED0,95970,1112,1406,1259.0,0.008113240700692042,1.0,0.1801470588235294,0.22916666666666663
ATP-HTVS-1C71F28794EF,86081,1203,1316,1259.5,0.001198551188244906,1.0,0.06924019607843138,0.22886029411764702
ATP-HTVS-2FF622879777,92707,1361,1159,1260.0,0.0038300323193002695,1.0,0.12377450980392157,0.22855392156862742
ATP-HTVS-2B2381835080,40034,1145,1378,1261.5,0.005095790230920799,1.0,0.14276960784313725,0.22763480392156865
ATP-HTVS-B798CBAC6C44,96577,1136,1388,1262.0,0.005960748269896194,1.0,0.15441176470588236,0.22732843137254904
ATP-HTVS-6480B695D089,74689,1083,1445,1264.0,0.012300332203960014,1.0,0.22181372549019607,0.22610294117647062
ATP-HTVS-563DC51EEC46,75746,1339,1190,1264.5,0.002083877745338331,1.0,0.09129901960784313,0.225796568627451
ATP-HTVS-6B709F2DA304,63171,1029,1502,1265.5,0.021000129907968092,1.0,0.28982843137254904,0.2251838235294118
ATP-HTVS-E80A62EE0257,22690,1333,1200,1266.5,0.0016603627511053442,1.0,0.08149509803921569,0.22457107843137253
ATP-HTVS-DB45F9B4D40D,94625,1445,1089,1267.0,0.011895965494040754,1.0,0.2181372549019608,0.22426470588235298
ATP-HTVS-95B9B67075F0,77443,1333,1205,1269.0,0.0015378700499807767,1.0,0.0784313725490196,0.2230392156862745
ATP-HTVS-C6A6F28FFA03,82401,1439,1102,1270.5,0.010660056378556323,1.0,0.20649509803921567,0.22212009803921567
ATP-HTVS-D67E347CF5B0,32641,1258,1284,1271.0,6.345215782391387e-05,0.0,0.015931372549019607,0.22181372549019607
ATP-HTVS-E8C4233BC4EE,98946,1296,1248,1272.0,0.00021626297577854672,0.0,0.029411764705882353,0.2212009803921569
ATP-HTVS-471B66EC874A,78945,1430,1115,1272.5,0.009313669171712804,1.0,0.19301470588235295,0.22089460784313725
ATP-HTVS-41DF5C276515,95649,1321,1226,1273.5,0.0008471238526047675,1.0,0.05821078431372549,0.22028186274509803
ATP-HTVS-B99F6A8D80C4,82786,1576,971,1273.5,0.034356621401624376,1.0,0.3707107843137255,0.22028186274509803
ATP-HTVS-3654BFD7575B,81409,1402,1149,1275.5,0.006008149659986544,1.0,0.15502450980392157,0.2190563725490196
ATP-HTVS-515F0CC44DE0,70113,949,1609,1279.0,0.04088721885813149,1.0,0.40441176470588236,0.2169117647058823
ATP-HTVS-6C10A5B04019,55619,983,1576,1279.5,0.033007230542339484,1.0,0.3633578431372549,0.21660539215686275
ATP-HTVS-16AC68300479,69859,1434,1127,1280.5,0.00884660121707997,1.0,0.1881127450980392,0.21599264705882354
ATP-HTVS-44A2C719C105,82307,1483,1078,1280.5,0.01539606536548443,1.0,0.24816176470588236,0.21599264705882354
ATP-HTVS-2D571D26B6AC,90529,1610,953,1281.5,0.04051636164576125,1.0,0.4025735294117647,0.21537990196078427
ATP-HTVS-4C091C5F609D,74754,1496,1070,1283.0,0.017034088451557097,1.0,0.2610294117647059,0.2144607843137255
ATP-HTVS-1DD46A13AEBB,58369,1444,1123,1283.5,0.00967185472534602,1.0,0.19669117647058823,0.2141544117647059
ATP-HTVS-5B1B34F83C18,97985,1125,1444,1284.5,0.009551708627691273,1.0,0.1954656862745098,0.21354166666666669
ATP-HTVS-09A833AE3D1D,90339,1401,1168,1284.5,0.005095790230920799,1.0,0.14276960784313725,0.21354166666666669
ATP-HTVS-BECDF8C854B5,82305,1284,1285,1284.5,9.386413879277201e-08,0.0,0.0006127450980392157,0.21354166666666669
ATP-HTVS-EDD9885A2235,72929,1534,1035,1284.5,0.023372264423539027,1.0,0.30575980392156865,0.21354166666666669
ATP-HTVS-F89CD1E9CA34,79201,1279,1295,1287.0,2.4029219530949635e-05,0.0,0.00980392156862745,0.21200980392156865
ATP-HTVS-07F3737128F1,86945,1184,1392,1288.0,0.004060938100730487,1.0,0.12745098039215685,0.21139705882352944
ATP-HTVS-0460857F35D6,52162,1220,1363,1291.5,0.0019194277741733947,1.0,0.08762254901960784,0.20925245098039214
ATP-HTVS-33706D459A7A,91618,1368,1215,1291.5,0.002197265625,1.0,0.09375,0.20925245098039214
ATP-HTVS-027CB3113620,20194,1156,1436,1296.0,0.007358948481353326,1.0,0.1715686274509804,0.20649509803921567
ATP-HTVS-51A8EA31A006,90307,1096,1497,1296.5,0.01509344738201653,1.0,0.24571078431372548,0.20618872549019612
ATP-HTVS-35F96912410D,85538,1430,1165,1297.5,0.006591609146722415,1.0,0.16237745098039216,0.20557598039215685
ATP-HTVS-F41DED161E75,76578,1459,1139,1299.0,0.009611687812379853,1.0,0.19607843137254902,0.20465686274509803
ATP-HTVS-B8459B836830,67074,1420,1178,1299.0,0.0054970594242599,1.0,0.1482843137254902,0.20465686274509803
ATP-HTVS-738A9E09AC53,76002,1340,1262,1301.0,0.0005710694204152249,1.0,0.04779411764705882,0.2034313725490196
ATP-HTVS-8EBB5954A050,85187,1387,1219,1303.0,0.002649221453287197,1.0,0.10294117647058823,0.20220588235294118
ATP-HTVS-9898F3268698,61313,1228,1380,1304.0,0.0021686370626682046,1.0,0.09313725490196079,0.20159313725490197
ATP-HTVS-79A32C942736,68642,1184,1425,1304.5,0.0054517230452229915,1.0,0.14767156862745098,0.20128676470588236
ATP-HTVS-CC7F9EDA8956,76001,1342,1269,1305.5,0.000500201995626682,1.0,0.044730392156862746,0.20067401960784315
ATP-HTVS-F52F884BA0B4,90082,1375,1239,1307.0,0.001736111111111111,1.0,0.08333333333333333,0.19975490196078433
ATP-HTVS-684B476D1E6A,72322,1545,1072,1308.5,0.021000129907968092,1.0,0.28982843137254904,0.1988357843137255
ATP-HTVS-337D10985B1B,47106,1562,1058,1310.0,0.023842993079584776,1.0,0.3088235294117647,0.19791666666666663
ATP-HTVS-0EB7A7111FDE,80385,1220,1409,1314.5,0.0033529209018166094,1.0,0.11580882352941177,0.19515931372549017
ATP-HTVS-CB08F8B01966,54499,1578,1053,1315.5,0.02587130325475779,1.0,0.32169117647058826,0.19454656862745096
ATP-HTVS-5C08F16C0BFC,24993,1011,1622,1316.5,0.03504145415825644,1.0,0.3743872549019608,0.19393382352941174
ATP-HTVS-69239F8CDE40,84739,1272,1365,1318.5,0.000811830936418685,1.0,0.05698529411764706,0.19270833333333331
ATP-HTVS-7F35209A363C,80099,1072,1571,1321.5,0.023372264423539027,1.0,0.30575980392156865,0.19087009803921567
ATP-HTVS-F4D02DC184DE,81059,1308,1338,1323.0,8.447772491349482e-05,0.0,0.01838235294117647,0.18995098039215685
ATP-HTVS-B699C037922C,89506,1277,1369,1323.0,0.0007944660707420223,1.0,0.056372549019607844,0.18995098039215685
ATP-HTVS-2801EC41FD47,97569,1419,1227,1323.0,0.0034602076124567475,1.0,0.11764705882352941,0.18995098039215685
ATP-HTVS-602F8E6702A7,98337,1470,1181,1325.5,0.007839626736111112,1.0,0.17708333333333334,0.18841911764705882
ATP-HTVS-0659C124A83C,70241,1384,1267,1325.5,0.001284906195934256,1.0,0.07169117647058823,0.18841911764705882
ATP-HTVS-E85D4903F0A1,48227,1131,1521,1326.0,0.014276735510380624,1.0,0.23897058823529413,0.1881127450980392
ATP-HTVS-7F4769B54268,71043,1415,1238,1326.5,0.0029406696042387544,1.0,0.10845588235294118,0.1878063725490196
ATP-HTVS-0F4AF3905209,96993,1414,1241,1327.5,0.0028092598099288732,1.0,0.10600490196078431,0.1871936274509804
ATP-HTVS-83F3A5AEE880,84835,1593,1065,1329.0,0.026167820069204154,1.0,0.3235294117647059,0.18627450980392157
ATP-HTVS-C9308A7164FF,83843,1348,1310,1329.0,0.00013553981641676279,0.0,0.023284313725490197,0.18627450980392157
ATP-HTVS-4E9E59A3DA5E,69218,1075,1583,1329.0,0.02422295511341792,1.0,0.3112745098039216,0.18627450980392157
ATP-HTVS-169071BECF96,81441,1396,1266,1331.0,0.0015863039455978468,1.0,0.07965686274509803,0.18504901960784315
ATP-HTVS-4418320CDB75,92835,1423,1242,1332.5,0.0030750830509900036,1.0,0.11090686274509803,0.18412990196078433
ATP-HTVS-7743C5ABCFDD,93987,1332,1340,1336.0,6.007304882737409e-06,0.0,0.004901960784313725,0.18198529411764708
ATP-HTVS-7F7812FC41A5,72321,1428,1252,1340.0,0.002907535563244906,1.0,0.10784313725490197,0.17953431372549017
ATP-HTVS-601F520459A4,94209,1368,1320,1344.0,0.00021626297577854672,0.0,0.029411764705882353,0.17708333333333331
ATP-HTVS-5E187255B48D,81057,1424,1265,1344.5,0.0023729792928200693,1.0,0.0974264705882353,0.1767769607843137
ATP-HTVS-A6CB9DE84F6F,84034,1462,1228,1345.0,0.005139624783737024,1.0,0.14338235294117646,0.1764705882352941
ATP-HTVS-C8D8BA0AA9EF,75042,1556,1136,1346.0,0.01655763408304498,1.0,0.25735294117647056,0.17585784313725494
ATP-HTVS-4A7957865725,86657,1430,1263,1346.5,0.0026177769667916186,1.0,0.10232843137254902,0.17555147058823528
ATP-HTVS-2912F4F66BA1,81186,1510,1187,1348.5,0.00979275173611111,1.0,0.19791666666666666,0.17432598039215685
ATP-HTVS-90D8E935D6BA,70531,1500,1199,1349.5,0.008504184838763938,1.0,0.18443627450980393,0.1737132352941177
ATP-HTVS-A8555051B7A8,26369,1206,1496,1351.0,0.007893974072472127,1.0,0.17769607843137256,0.17279411764705882
ATP-HTVS-590B92626142,45217,1302,1403,1352.5,0.0009575080798250674,1.0,0.061887254901960786,0.171875
ATP-HTVS-472161FD1CB3,82882,1282,1426,1354.0,0.0019463667820069207,1.0,0.08823529411764706,0.17095588235294118
ATP-HTVS-45EC04A30F13,45571,1298,1417,1357.5,0.0013292100694444447,1.0,0.07291666666666667,0.16881127450980393
ATP-HTVS-4042CFA848C2,91587,1134,1581,1357.5,0.018754899708044986,1.0,0.27389705882352944,0.16881127450980393
ATP-HTVS-14724C615932,53281,1397,1319,1358.0,0.0005710694204152249,0.0,0.04779411764705882,0.16850490196078433
ATP-HTVS-6286382C1C45,71299,1255,1463,1359.0,0.004060938100730487,1.0,0.12745098039215685,0.16789215686274506
ATP-HTVS-BCB25216F396,83875,1629,1090,1359.5,0.027269503466214914,1.0,0.33026960784313725,0.1675857843137255
ATP-HTVS-7CA2ECE32076,86177,1380,1339,1359.5,0.00015778561731064975,0.0,0.025122549019607844,0.1675857843137255
ATP-HTVS-9774402850E8,78433,1176,1548,1362.0,0.01298929498269896,1.0,0.22794117647058823,0.16605392156862747
ATP-HTVS-18AAC668D3EC,81058,1404,1322,1363.0,0.000631142469242599,0.0,0.05024509803921569,0.1654411764705882
ATP-HTVS-DAC48F0443BB,71459,1437,1292,1364.5,0.0019734935181180318,1.0,0.08884803921568628,0.16452205882352944
ATP-HTVS-CD6AA4CFEADB,78050,1550,1180,1365.0,0.012850000600730488,1.0,0.2267156862745098,0.16421568627450983
ATP-HTVS-327AC6849941,85090,1410,1321,1365.5,0.0007434978433775471,0.0,0.0545343137254902,0.16390931372549017
ATP-HTVS-3966CEFE893D,72705,1114,1619,1366.5,0.023937701995626684,1.0,0.30943627450980393,0.16329656862745096
ATP-HTVS-39C66FA1D927,91619,1317,1418,1367.5,0.0009575080798250674,0.0,0.061887254901960786,0.16268382352941174
ATP-HTVS-63A2B85F1850,85570,1480,1257,1368.5,0.004667769758025758,1.0,0.13664215686274508,0.16207107843137253
ATP-HTVS-3B500C8F5D3A,77442,1446,1293,1369.5,0.002197265625,1.0,0.09375,0.16145833333333337
ATP-HTVS-6E162A247368,73633,1481,1261,1371.0,0.004543024317570165,1.0,0.13480392156862744,0.1605392156862745
ATP-HTVS-461088EC3581,13442,1299,1447,1373.0,0.002056000096116878,1.0,0.09068627450980392,0.15931372549019612
ATP-HTVS-16140744D8E5,56385,1485,1270,1377.5,0.004338869815695886,1.0,0.13174019607843138,0.1565563725490196
ATP-HTVS-AF24076E5CF3,48513,1542,1221,1381.5,0.00967185472534602,1.0,0.19669117647058823,0.15410539215686275
ATP-HTVS-F6463DC49025,85091,1457,1309,1383.0,0.002056000096116878,0.0,0.09068627450980392,0.15318627450980388
ATP-HTVS-03F3A1A9B60E,77378,1374,1395,1384.5,4.1394085207612454e-05,0.0,0.012867647058823529,0.1522671568627451
ATP-HTVS-89495CC893EC,89889,1406,1367,1386.5,0.00014276735510380622,0.0,0.02389705882352941,0.15104166666666663
ATP-HTVS-3991B5D40CBE,95969,1165,1617,1391.0,0.019176819011918495,1.0,0.2769607843137255,0.14828431372549017
ATP-HTVS-FBE624773B31,69761,1512,1272,1392.0,0.005406574394463668,1.0,0.14705882352941177,0.14767156862745096
ATP-HTVS-E60052B60ACE,93731,1600,1186,1393.0,0.01608793793252595,1.0,0.2536764705882353,0.1470588235294118
ATP-HTVS-F60BECC0718F,6465,1607,1179,1393.0,0.01719440840061515,1.0,0.2622549019607843,0.1470588235294118
ATP-HTVS-D57D92118EC0,78850,1450,1341,1395.5,0.0011151998329969241,0.0,0.06678921568627451,0.14552696078431376
ATP-HTVS-71D6C35FE659,77570,1502,1290,1396.0,0.004218629853902346,1.0,0.12990196078431374,0.14522058823529416
ATP-HTVS-BB0F51DCED8B,87587,1395,1402,1398.5,4.59934280084583e-06,0.0,0.00428921568627451,0.14368872549019612
ATP-HTVS-702B49CD2E82,75043,1581,1216,1398.5,0.012505049890667053,1.0,0.22365196078431374,0.14368872549019607
ATP-HTVS-FB368C7A9127,88323,1588,1210,1399.0,0.013411683607266437,1.0,0.23161764705882354,0.14338235294117646
ATP-HTVS-A6599D500180,29250,1352,1448,1400.0,0.0008650519031141869,0.0,0.058823529411764705,0.1427696078431373
ATP-HTVS-FEE4C5F961F6,56193,1253,1553,1403.0,0.008447772491349483,1.0,0.18382352941176472,0.1409313725490196
ATP-HTVS-CE85F8224252,69185,1448,1359,1403.5,0.0007434978433775471,0.0,0.0545343137254902,0.140625
ATP-HTVS-1A8854DD1E1A,4003,1233,1579,1406.0,0.011237039239715493,1.0,0.21200980392156862,0.13909313725490197
ATP-HTVS-C3768FC48E4A,87394,1516,1296,1406.0,0.004543024317570165,1.0,0.13480392156862744,0.13909313725490197
ATP-HTVS-B860A68943EF,83874,1583,1235,1409.0,0.011367322664359861,1.0,0.21323529411764705,0.13725490196078433
ATP-HTVS-5DA5A3EB6624,30594,1409,1413,1411.0,1.5018262206843522e-06,0.0,0.0024509803921568627,0.13602941176470584
ATP-HTVS-9CE7151F0CF5,20835,1499,1328,1413.5,0.0027446812824394465,1.0,0.10477941176470588,0.13449754901960786
ATP-HTVS-697A85B30C1D,5217,1311,1520,1415.5,0.004100079446607074,1.0,0.12806372549019607,0.13327205882352938
ATP-HTVS-21B7BD60A2C7,81347,1481,1353,1417.0,0.0015378700499807767,1.0,0.0784313725490196,0.13235294117647056
ATP-HTVS-AC6C82062264,64258,1232,1606,1419.0,0.013129340277777776,1.0,0.22916666666666666,0.1311274509803922
ATP-HTVS-9BFBB44B9744,92161,1322,1518,1420.0,0.0036058847558631296,1.0,0.12009803921568628,0.13051470588235292
ATP-HTVS-D820D8B9E61C,28163,1367,1479,1423.0,0.0011774317570165324,1.0,0.06862745098039216,0.12867647058823528
ATP-HTVS-6012FFC9E47E,77729,1553,1297,1425.0,0.006151480199923107,1.0,0.1568627450980392,0.1274509803921569
ATP-HTVS-EEE4DEAD393E,83169,1219,1632,1425.5,0.016010312289744328,1.0,0.25306372549019607,0.12714460784313725
ATP-HTVS-4EA46F6E6AE0,20450,1378,1476,1427.0,0.0009014711889657824,1.0,0.06004901960784314,0.12622549019607843
ATP-HTVS-313D067647DC,54849,1473,1391,1432.0,0.000631142469242599,1.0,0.05024509803921569,0.12316176470588236
ATP-HTVS-2EE3FF4CB435,49219,1455,1410,1432.5,0.0001900748810553633,0.0,0.027573529411764705,0.1228553921568627
ATP-HTVS-7F76552361A7,92449,1521,1345,1433.0,0.002907535563244906,1.0,0.10784313725490197,0.12254901960784315
ATP-HTVS-C09627CFBEE5,62882,1417,1451,1434.0,0.00010850694444444444,0.0,0.020833333333333332,0.12193627450980393
ATP-HTVS-53CB9D69C030,33121,1515,1357,1436.0,0.0023432243608227606,1.0,0.09681372549019608,0.12071078431372545
ATP-HTVS-F8D25E752EF8,79427,1575,1298,1436.5,0.007202101505430604,1.0,0.16973039215686275,0.1204044117647059
ATP-HTVS-5F569EDABC80,82754,1540,1333,1436.5,0.004021984483131487,1.0,0.12683823529411764,0.1204044117647059
ATP-HTVS-5DB20AD11BEB,83713,1493,1383,1438.0,0.0011357560793925413,1.0,0.06740196078431372,0.11948529411764708
ATP-HTVS-C59D75D09D12,68706,1311,1568,1439.5,0.006199632503123798,1.0,0.15747549019607843,0.1185661764705882
ATP-HTVS-8FAB3387FC95,74083,1548,1332,1440.0,0.004379325259515571,1.0,0.1323529411764706,0.11825980392156865
ATP-HTVS-9640828E0D0B,57411,1596,1294,1445.0,0.00856078491445598,1.0,0.18504901960784315,0.11519607843137258
ATP-HTVS-A27D1CDFC59C,12003,1502,1393,1447.5,0.0011151998329969241,1.0,0.06678921568627451,0.11366421568627455
ATP-HTVS-A38ED211E8B3,94083,1387,1513,1450.0,0.0014901870674740485,1.0,0.07720588235294118,0.11213235294117646
ATP-HTVS-681E21A5C336,90402,1377,1524,1450.5,0.0020283101751730104,1.0,0.0900735294117647,0.11182598039215685
ATP-HTVS-D254F911DFD1,51233,1441,1460,1450.5,3.3884954104190696e-05,0.0,0.011642156862745098,0.11182598039215685
ATP-HTVS-27E43B44E6A8,92067,1541,1362,1451.5,0.003007500871059208,1.0,0.1096813725490196,0.11121323529411764
ATP-HTVS-E7CE93BF7585,40738,1358,1556,1457.0,0.0036798496972318337,1.0,0.1213235294117647,0.10784313725490197
ATP-HTVS-394457ED9ABE,67073,1488,1432,1460.0,0.0002943579392541331,1.0,0.03431372549019608,0.10600490196078433
ATP-HTVS-892E5C6BD7E4,94849,1522,1401,1461.5,0.001374264856064975,1.0,0.0741421568627451,0.1050857843137255
ATP-HTVS-CE0C62FD8EFC,70435,1472,1456,1464.0,2.4029219530949635e-05,1.0,0.00980392156862745,0.10355392156862742
ATP-HTVS-C31215E10DA6,83714,1381,1547,1464.0,0.0025865202085736255,1.0,0.1017156862745098,0.10355392156862747
ATP-HTVS-2E4BDA1C28D9,99937,1505,1430,1467.5,0.0005279857807093427,1.0,0.04595588235294118,0.10140931372549022
ATP-HTVS-F05D07B9382E,64417,1400,1551,1475.5,0.002140196228613995,1.0,0.09252450980392157,0.09650735294117652
ATP-HTVS-62207831F6CB,69763,1336,1615,1475.5,0.007306478427768166,1.0,0.17095588235294118,0.09650735294117646
ATP-HTVS-2B784D1D7344,72482,1344,1608,1476.0,0.0065419550173010385,1.0,0.16176470588235295,0.09620098039215685
ATP-HTVS-B685FDB22E51,6466,1507,1450,1478.5,0.0003049645869377163,1.0,0.034926470588235295,0.09466911764705882
ATP-HTVS-D3B596BB619E,74947,1403,1559,1481.0,0.0022842776816608995,1.0,0.09558823529411764,0.09313725490196079
ATP-HTVS-E5655BB07D18,88386,1511,1454,1482.5,0.0003049645869377163,1.0,0.034926470588235295,0.09221813725490197
ATP-HTVS-D6CA2B69D609,57026,1362,1605,1483.5,0.005542583531574394,1.0,0.1488970588235294,0.09160539215686275
ATP-HTVS-BAFA4202ACED,96321,1613,1354,1483.5,0.006296500294357938,1.0,0.15870098039215685,0.0916053921568627
ATP-HTVS-0A30D9D79A37,89123,1452,1525,1488.5,0.000500201995626682,1.0,0.044730392156862746,0.08854166666666669
ATP-HTVS-CEF12CE4FD32,29538,1506,1475,1490.5,9.020343737985388e-05,0.0,0.018995098039215685,0.0873161764705882
ATP-HTVS-A1381500D8FF,28897,1544,1442,1493.0,0.0009765625,1.0,0.0625,0.08578431372549022
ATP-HTVS-6C98FCD8FCFE,96322,1525,1464,1494.5,0.00034926846044790465,1.0,0.037377450980392156,0.08486519607843135
ATP-HTVS-8E7556763F42,90403,1492,1507,1499.5,2.1119431228373704e-05,0.0,0.009191176470588236,0.08180147058823528
ATP-HTVS-D76C38158727,59906,1579,1424,1501.5,0.0022550859344963475,1.0,0.09497549019607843,0.08057598039215685
ATP-HTVS-64A2B9E187D2,31651,1518,1485,1501.5,0.00010221804714532873,0.0,0.02022058823529412,0.08057598039215685
ATP-HTVS-DD1946FA5AC5,93185,1625,1387,1506.0,0.005316840277777779,1.0,0.14583333333333334,0.0778186274509804
ATP-HTVS-351CA3F2F79F,84738,1381,1633,1507.0,0.005960748269896194,1.0,0.15441176470588236,0.07720588235294118
ATP-HTVS-9D3CA67459E0,67746,1617,1399,1508.0,0.0044607993319876965,1.0,0.13357843137254902,0.07659313725490197
ATP-HTVS-1B9CB386F0F9,22755,1529,1487,1508.0,0.00016557634083044982,0.0,0.025735294117647058,0.07659313725490197
ATP-HTVS-792F02E01A4E,94081,1523,1495,1509.0,7.358948481353328e-05,0.0,0.01715686274509804,0.07598039215686275
ATP-HTVS-54ED83DE83DA,86306,1427,1595,1511.0,0.002649221453287197,1.0,0.10294117647058823,0.07475490196078433
ATP-HTVS-BBA3AD223423,28035,1489,1546,1517.5,0.0003049645869377163,0.0,0.034926470588235295,0.07077205882352944
ATP-HTVS-9F0B8180A605,37283,1569,1472,1520.5,0.0008831676819011918,0.0,0.05943627450980392,0.06893382352941174
ATP-HTVS-0852D38F8C28,46851,1469,1574,1521.5,0.0010348521301903112,1.0,0.06433823529411764,0.06832107843137253
ATP-HTVS-D41B937429B7,86307,1552,1509,1530.5,0.00017355479262783544,0.0,0.026348039215686275,0.0628063725490196
