stage,compound_id,current_rank,scaffold,evidence_completeness,uncertainty,model_disagreement,relative_cost,acquisition_rank,acquisition_score,reason,interpretation
SP,ATP-HTVS-2C72C850E8DC,245,O=C(NCc1ccccc1)NC[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,157,0.05735660338844663,rank=245; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-247B97B4CA47,249,c1ccc(NCc2cccc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,158,0.05725862420902226,rank=249; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-67024B617AFA,250,O=C(Cc1ccccc1)NCc1sc2ccccc2c1C#CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,159,0.05723412941416617,rank=250; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D773B3DD8BD5,251,O=C(Nc1c[nH+]c2ccccc2c1NCCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,160,0.05720963461931007,rank=251; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6C953A1E72F9,252,O=C(NCc1sc2ccccc2c1NCCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,161,0.05718513982445398,rank=252; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3C5237794D05,253,O=C(Nc1ccccc1)c1cc(-c2cccnc2)nc2ccccc12,0.3333333333333333,unknown,unknown,10,162,0.057160645029597876,rank=253; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C1AB9EDC96AF,254,O=C(NCc1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12,0.3333333333333333,unknown,unknown,10,163,0.05713615023474179,rank=254; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-54E64C0F11AA,255,O=C(NCc1ccccc1)c1cscc1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,164,0.0571116554398857,rank=255; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4AF467728185,257,O=C(NCc1ccccc1)c1cc(-c2ccncc2)nc2ccccc12,0.3333333333333333,unknown,unknown,10,165,0.05706266585017351,rank=257; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-555FA00075E9,258,O=C(CCc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,166,0.05703817105531742,rank=258; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-AD7D334F30DB,260,O=C(Nc1nc2ccccc2cc1C#CCCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,167,0.056989181465605235,rank=260; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-EF0129487CC6,263,O=C(Nc1ccc(Cc2ccccc2)c(-c2ccccc2)c1)c1ccccc1,0.3333333333333333,unknown,unknown,10,168,0.056915697081036956,rank=263; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0A8B3D0EFFB7,264,c1ccc(CCNc2cc(-c3ccncc3)[nH+]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,169,0.05689120228618085,rank=264; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-37F8BE6B2288,265,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,0.3333333333333333,unknown,unknown,10,170,0.05686670749132476,rank=265; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-AC48CD61B4D9,268,O=C(Nc1nc2ccccc2cc1NCCSc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,171,0.05679322310675648,rank=268; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B107F9A324A3,269,c1ccc(CNc2ncc(-c3ccccc3)s2)cc1,0.3333333333333333,unknown,unknown,10,172,0.0567687283119004,rank=269; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-11CEFB3A39DF,271,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,0.3333333333333333,unknown,unknown,10,173,0.056719738722188204,rank=271; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2A6980A94AB8,274,c1ccc(CCNc2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,10,174,0.056646254337619925,rank=274; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-32D1D0195572,276,O=C(Cc1ccccc1)Nc1ccncc1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,175,0.05659726474790774,rank=276; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-A719F0D3C4DA,279,O=C(Cc1ccccc1)Nc1ncc(NCCc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,10,176,0.05652378036333946,rank=279; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3676162553B8,281,O=C(NCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1,0.3333333333333333,unknown,unknown,10,177,0.05647479077362727,rank=281; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-7398D4493E72,285,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1,0.3333333333333333,unknown,unknown,10,178,0.0563768115942029,rank=285; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-47A17AC8C7BD,286,c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,179,0.05635231679934681,rank=286; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-A305C0BD9D10,290,C(#C[C@H](NCc1ccccc1)c1cc2ccccc2o1)c1ccccc1,0.3333333333333333,unknown,unknown,10,180,0.056254337619922434,rank=290; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2A91244EC1AD,291,O=C(CNc1nc2ccccc2nc1NCCc1ccccc1)NCc1ccccc1,0.3333333333333333,unknown,unknown,10,181,0.056229842825066344,rank=291; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-8C1C7F16DF05,292,O=C(Cc1ccccc1)Nc1ncc(Nc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,10,182,0.05620534803021025,rank=292; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-19DB56372FFA,298,O=C(Cc1ccccc1)Nc1[nH+]cc(NCc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,10,183,0.056058379261073696,rank=298; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-61A3D13E339F,299,O=C(NCc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12,0.3333333333333333,unknown,unknown,10,184,0.0560338844662176,rank=299; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-02DF9A19852D,303,c1ccc(Cn2c(C[NH2+]CC[C@@H](c3ccccc3)[NH+]3CCCC3)nc3ccccc32)cc1,0.3333333333333333,unknown,unknown,10,185,0.05593590528679323,rank=303; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-7CD79F872AFC,305,c1ccc(CNc2n/c(=[NH+]\Cc3cccc[nH+]3)c3ccccc3[nH]2)cc1,0.3333333333333333,unknown,unknown,10,186,0.05588691569708104,rank=305; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3D55EC2CCC26,306,O=C(NCc1ccccc1)c1ccncc1Nc1ccccc1,0.3333333333333333,unknown,unknown,10,187,0.05586242090222495,rank=306; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-675C8FFFA49B,308,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,188,0.05581343131251276,rank=308; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B13D85D04AEE,311,O=C(Nc1nc2ccccc2cc1C#CC[NH2+]Cc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,189,0.055739946927944484,rank=311; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-BFC0901B6A3C,312,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1Nc1ccccc1,0.3333333333333333,unknown,unknown,10,190,0.05571545213308839,rank=312; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-16D892EEAEA4,314,O=C(Nc1c[nH+]c2ccccc2c1NCCSc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,191,0.055666462543376205,rank=314; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C10AA91B306E,320,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)o2)cc1,0.3333333333333333,unknown,unknown,10,192,0.05551949377423965,rank=320; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4991CDEEDD30,324,C(#C[C@H]([NH2+]Cc1ccccc1)c1cc2ccccc2o1)c1ccccc1,0.3333333333333333,unknown,unknown,10,193,0.05542151459481528,rank=324; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B6BB4D9D6C90,325,O=C(NCc1cn(-c2ccccc2)nc1-c1ccncc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,194,0.05539701979995918,rank=325; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B7604789CEBF,328,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nn2)cc1,0.3333333333333333,unknown,unknown,10,195,0.0553235354153909,rank=328; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-138C9DBD3419,329,c1ccc(C[NH2+]CCOc2cccc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,196,0.05529904062053481,rank=329; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-30BD0ED907F3,331,O=C(CNc1nc(NCCc2ccccc2)[nH+]c2ccccc12)NCc1ccccc1,0.3333333333333333,unknown,unknown,10,197,0.055250051030822624,rank=331; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-56362DCB1C38,335,c1ccc(CCNc2nc3ccccc3nc2NCc2cccnc2)cc1,0.3333333333333333,unknown,unknown,10,198,0.055152071851398254,rank=335; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-DC74BD16E68F,336,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1,0.3333333333333333,unknown,unknown,10,199,0.05512757705654216,rank=336; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E0D09F3A28CB,338,c1ccc(Cc2cccc(NCc3ccccc3N3CC[NH2+]CC3)n2)cc1,0.3333333333333333,unknown,unknown,10,200,0.05507858746682996,rank=338; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-AC71774ACC4B,1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,0.3333333333333333,unknown,unknown,5,1,0.12666666666666668,rank=1; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-780990BE0E68,2,O=C(Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,5,2,0.12661767707695448,rank=2; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-66618B00A972,3,c1ccc(C[NH2+]Cc2csc(COc3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,5,3,0.1265686874872423,rank=3; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-D6043925B579,4,c1ccc(CC[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,4,0.1265196978975301,rank=4; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-65F4836C7042,5,O=C(NCc1sc2ccccc2c1C#CCCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,5,5,0.12647070830781793,rank=5; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-CEDCE5F1BEB7,6,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)nc2)cc1,0.3333333333333333,unknown,unknown,5,6,0.12642171871810576,rank=6; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-AD7FBCC01633,7,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1C#CCCc1ccccc1,0.3333333333333333,unknown,unknown,5,7,0.12637272912839356,rank=7; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-2AD5F3716208,8,c1ccc(CC[NH2+][C@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,5,8,0.12632373953868137,rank=8; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-99483DBEAA78,9,O=C(Cc1ccccc1)n1nc(-c2ccncc2)cc1CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,5,9,0.12627474994896917,rank=9; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-B0A71AB87D72,10,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1,0.3333333333333333,unknown,unknown,5,10,0.12622576035925698,rank=10; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-3B3954EE8C13,11,O=C(C#Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,5,11,0.1261767707695448,rank=11; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-DDBB6FEB6103,13,c1ccc(C[NH2+]Cc2oc3ccccc3c2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,12,0.12607879159012042,rank=13; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-D7583D638CF7,14,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCOc1ccccc1,0.3333333333333333,unknown,unknown,5,13,0.12602980200040825,rank=14; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-98E751432A52,15,O=C(C#Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1,0.3333333333333333,unknown,unknown,5,14,0.12598081241069606,rank=15; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-60D4F7FF4B6B,16,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)s2)cc1,0.3333333333333333,unknown,unknown,5,15,0.12593182282098386,rank=16; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-6EF9F712D3BB,17,c1ccc(C[NH2+]Cc2ccc(Oc3ccccc3)nc2)cc1,0.3333333333333333,unknown,unknown,5,16,0.1258828332312717,rank=17; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-F8BD3C119C5E,19,c1ccc(CC[NH2+][C@@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,5,17,0.1257848540518473,rank=19; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-1449F4F4BA71,20,O=C(c1ccccc1)c1cnc2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,18,0.1257358644621351,rank=20; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-D1462A8BE621,21,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,5,19,0.12568687487242294,rank=21; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-E14A9B461B4E,22,O=C(Cc1ccccc1)n1nc(-c2ccccc2)cc1CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,5,20,0.12563788528271075,rank=22; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-E71202E475AE,23,O=C(Nc1ccccc1)Nc1ccc(OCc2ccccc2)nc1,0.3333333333333333,unknown,unknown,5,21,0.12558889569299858,rank=23; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-92BA88CED8DA,24,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)cn2)cc1,0.3333333333333333,unknown,unknown,5,22,0.1255399061032864,rank=24; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-C188770C1FD9,25,O=C(Cc1ccccc1)n1nc(-c2cccnc2)cc1CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,5,23,0.1254909165135742,rank=25; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-CB3D9B3FDDC1,26,O=C(NCc1ccccc1)NC[C@@H]1c2ccccc2C(=O)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,5,24,0.125441926923862,rank=26; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-F08817EB9A7A,27,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1,0.3333333333333333,unknown,unknown,5,25,0.12539293733414983,rank=27; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-AD7FACE11FDD,28,O=C(Nc1ccccc1)c1cncc(NCc2ccccc2)c1,0.3333333333333333,unknown,unknown,5,26,0.12534394774443763,rank=28; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-8E3D409F2843,29,c1ccc(CC[NH2+]Cc2ccc(-c3ccccc3)s2)cc1,0.3333333333333333,unknown,unknown,5,27,0.12529495815472547,rank=29; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-8E1A44B1E9FD,30,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1,0.3333333333333333,unknown,unknown,5,28,0.1252459685650133,rank=30; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-3FEB13A0176D,32,C(#C[C@H](NCc1ccccc1)c1cc2ccccc2s1)C[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,5,29,0.12514798938558888,rank=32; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-4B144E96CFBE,33,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,5,30,0.12509899979587671,rank=33; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-D65E1879A1C4,34,O=C(Nc1ccccc1)c1sccc1Nc1ccccc1,0.3333333333333333,unknown,unknown,5,31,0.12505001020616452,rank=34; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-6B0687E57A6A,35,c1ccc(CC[NH2+][C@@H](c2ccccc2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,5,32,0.12500102061645235,rank=35; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-0F3A12BD04AB,38,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,33,0.12485405184731577,rank=38; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-3E71027F124F,40,c1ccc(C[NH2+]Cc2c[nH]nc2OCc2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,34,0.12475607266789142,rank=40; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
