compound_id,compound_code,canonical_smiles,scaffold,historical_HTVS_score,docking_rank_utility,reference_similarity,parent_reference_similarity,reference_compound,reference_key,reference_doi,source_file
ATP-HTVS-79BEB139CB8F,55745,C[NH+](C)Cc1ccc(CC[NH2+]Cc2ccc(-c3ccccc3[N+](=O)[O-])s2)cc1,c1ccc(CC[NH2+]Cc2ccc(-c3ccccc3)s2)cc1,-4.68131743987993,0.7107843137254901,0.13414634146341464,0.2753623188405797,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-79C7807006E2,74402,C[NH+](C)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)c2ccc(C#N)c(F)c2)c1,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-4.3946210399897,0.5753676470588236,0.21978021978021978,0.25925925925925924,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-79E4EBD82D6A,63777,CN(C)Cc1ccc(CNc2nc(NCC(=O)Nc3ccc(F)cc3)c3ccccc3[nH+]2)cc1,O=C(CNc1nc(NCc2ccccc2)[nH+]c2ccccc12)Nc1ccccc1,-1.73332368143626,0.05698529411764708,0.3013698630136986,0.34782608695652173,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-79EE8ED1543F,88993,CN(C)c1ccc([C@H](O)Cc2cc(-c3ccncc3)nc3ccccc23)cc1,c1ccc(CCc2cc(-c3ccncc3)nc3ccccc23)cc1,-4.43936529244241,0.5955882352941176,0.3125,0.3125,Ward2024 compound 11,IIRFHYMEOYQCBC-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7A394D6CE484,99713,C#CC[NH2+][C@@H](C)c1ccccc1Nc1nc2ccccc2cc1S(=O)(=O)c1ccccc1,O=S(=O)(c1ccccc1)c1cc2ccccc2nc1Nc1ccccc1,-3.97450067174064,0.40808823529411764,0.25,0.30666666666666664,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7A7B7DA644AB,49827,CN(C)Cc1ccccc1CNc1nc(NC[C@@H](c2ccccc2)[NH+](C)C)[nH+]c2ccccc12,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-3.20173177617402,0.1783088235294118,0.23684210526315788,0.2878787878787879,Ward2024 compound 6,LKLACXNGVWXYAW-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7A7BCDC0632F,1539,Cc1ccc([C@@H](O)CNc2cc(N(C)Cc3ccccc3)nc(Nc3ccc(O)cc3)[nH+]2)cc1,c1ccc(CCNc2cc(NCc3ccccc3)nc(Nc3ccccc3)[nH+]2)cc1,-4.49099959428896,0.6213235294117647,0.2261904761904762,0.24096385542168675,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7AB1442FC022,28993,COCC[N@@H+](C)Cc1ccc(C[N@@H+](C)Cc2nc3ccccc3n2Cc2ccccc2)cc1,c1ccc(C[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1,-5.14316799646612,0.8639705882352942,0.24,0.26865671641791045,WSA249,YEMLSUARMQTHJO-UHFFFAOYSA-N,10.1002/cmdc.202400952,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7ABEAEA32F74,93505,Cc1c([C@@H](C#Cc2ccc(C(=O)[O-])cc2)[NH2+]Cc2cccc(C[NH+](C)C)c2)sc2ccccc12,C(#CC([NH2+]Cc1ccccc1)c1cc2ccccc2s1)c1ccccc1,-4.63795800751344,0.6905637254901961,0.17708333333333334,0.2222222222222222,compound 19 (Steed 2022),DHQKBEDPXLHXAJ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7ACA80837BCE,95906,N#Cc1ccc(F)c(C(=O)Nc2nc3ccccc3cc2C#CC[NH2+]Cc2ccccc2)c1,O=C(Nc1nc2ccccc2cc1C#CC[NH2+]Cc1ccccc1)c1ccccc1,-3.82497392346877,0.34558823529411764,0.2441860465116279,0.30666666666666664,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7AEE8A51E1B1,46561,[NH3+]CCc1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,c1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,-5.27944754786965,0.8927696078431373,0.24193548387096775,0.23809523809523808,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7AFD271A302C,56897,C[NH+](C)Cc1ccc(C[N@H+](C)Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)cc1,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,-4.22779938077392,0.4987745098039216,0.16129032258064516,0.22535211267605634,WSA297,GXYVJEJKTGYEDL-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7B1416FC1373,96097,C#Cc1ccccc1NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1,-4.92847526415293,0.8002450980392157,0.18604651162790697,0.22077922077922077,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7B85D20A61B3,83969,CC[NH+](CC)Cc1ccc(CNc2c[nH+]c3ccccc3c2NC(=O)c2ccc(Cl)c(C#N)c2)cc1,O=C(Nc1c(NCc2ccccc2)c[nH+]c2ccccc12)c1ccccc1,-3.00335568874899,0.15870098039215685,0.17582417582417584,0.2289156626506024,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7B98CE40EDFD,70307,C#Cc1ccccc1C(=O)Nc1ncc(NCc2ccc(C[NH+](C)C)cc2)c2ccccc12,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,-3.93400441519171,0.39093137254901966,0.19753086419753085,0.273972602739726,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7BBDEC1762B0,28193,C[NH+](C)Cc1ccc(CNc2nc(NCc3ccc(Cl)cc3)c3ccccc3[nH+]2)cc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-3.72446897652609,0.2996323529411765,0.2028985507246377,0.39655172413793105,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7BEC4E93BD87,81249,CN(C)c1ccc(CCNc2c(NC(=O)c3cccc([S-])c3)c[nH+]c3ccccc23)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCCc1ccccc1)c1ccccc1,-3.78499474999287,0.32781862745098034,0.22784810126582278,0.27631578947368424,Ward2024 compound 11,IIRFHYMEOYQCBC-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7BF7B7486D45,67138,Cc1cc(CNc2nc(NCc3cccc(C[NH+](C)C)c3)[nH+]c3ccccc23)ccc1CO,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-3.69880272033171,0.29166666666666663,0.24358974358974358,0.34328358208955223,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7C2B62D08873,63427,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2NCc2ccccc2S(N)(=O)=O)c1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-3.81730885515424,0.34068627450980393,0.2535211267605634,0.36507936507936506,Ward2024 compound 6,LKLACXNGVWXYAW-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7C2D6468D489,82402,CCN(CC)[C@@H](C(=O)Nc1c[nH+]c2ccccc2c1N(C)[C@@H](C#N)c1ccccc1)c1ccccc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,-3.85298473893764,0.35906862745098034,0.16666666666666666,0.2159090909090909,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7C58C2B4F3B5,20035,C[NH+](C)Cc1ccc(C[NH2+]Cc2ccc(-c3ccc(O)cc3)cn2)cc1,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)cn2)cc1,-4.37677132058803,0.5686274509803921,0.2,0.39285714285714285,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7C6049B0D6CE,73154,C#C[C@H](c1cccc(Cl)c1)N1CC(=O)Nc2ccccc2[C@H]1c1ccccc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-1.44991480964365,0.030024509803921573,0.15730337078651685,0.15730337078651685,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7C6F09AC1D4C,90306,CN(C(=O)c1c(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH]c1=O)c1cccnc1,O=C(Nc1cccnc1)c1c(NCc2ccccc2)c2ccccc2[nH]c1=O,-3.00244647884665,0.15747549019607843,0.24719101123595505,0.24719101123595505,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7CA2ECE32076,86177,O=C1CN(Cc2cccc(C(=O)NCCO)c2F)[C@@H](c2ccccc2)c2ccccc2N1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-3.21743759404709,0.18014705882352944,0.1702127659574468,0.1702127659574468,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7CD79F872AFC,67937,C[NH+](C)Cc1cccc(CNc2n/c(=[NH+]\Cc3cccc[nH+]3)c3ccccc3[nH]2)c1,c1ccc(CNc2nc(=[NH+]Cc3cccc[nH+]3)c3ccccc3[nH]2)cc1,-4.97033467445703,0.8137254901960784,0.2,0.2702702702702703,compound 19 (Steed 2022),DHQKBEDPXLHXAJ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7CF383CE087B,75810,C[NH+](C)Cc1ccc(CNC(=O)c2[nH]c3ccccc3c2C#CCOc2ccccc2CO)cc1,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCOc1ccccc1,-4.55159596203046,0.6531862745098039,0.2247191011235955,0.2597402597402597,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7D198ACE4CB8,50529,Cc1ccccc1C[C@@H](C[NH2+]Cc1cc(OCc2ccccc2)c2ccccc2c1)C(=O)[O-],c1ccc(CCC[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1,-4.01760011912656,0.42524509803921573,0.2948717948717949,0.3333333333333333,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7D1C8522A3FA,27619,C[NH+](C)CCOc1ccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-1.64612587880599,0.04656862745098034,0.21505376344086022,0.22580645161290322,WSA296,HCBCVTVDQQQYPH-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7D663BEE19BA,79617,C[NH+](C)Cc1ccc(C(=O)Nc2nccc(-c3cc(O)cc(F)c3)c2C(=O)c2ccccc2)cc1,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1,-3.95975102541382,0.40318627450980393,0.23529411764705882,0.28,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7DAC8816801F,84385,CC[NH+](CC)Cc1cccc(CNc2c(NC(=O)c3ccc(C#N)c(F)c3)c[nH+]c3ccccc23)c1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-4.67551403282601,0.7077205882352942,0.17,0.21739130434782608,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7DBCC72663B9,59649,C[NH+](C)CCNc1ccccc1CNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,O=C(NCc1ccccc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,-4.60134720554815,0.6776960784313726,0.20238095238095238,0.2631578947368421,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7DD2E8BA0428,80835,CN(c1ccccc1O)c1c(C(=O)NCc2ccc(C[NH+](C)C)cc2)cnc2ccc(F)cc12,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,-4.34532901289307,0.5526960784313726,0.22988505747126436,0.3150684931506849,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7DE0A46CB904,32482,C[NH+](C)Cc1ccc(CCNc2nc(N[C@H](CF)c3ccc(C#N)cc3)c3ccccc3[nH+]2)cc1,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-3.23906717612951,0.18566176470588236,0.1827956989247312,0.28,WSA236,CJWSCOKTAUPKHM-UHFFFAOYSA-N,10.1002/cmdc.202400952,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-7DE5D821A3A4,82179,C[C@H](C[NH3+])Nc1ccc(CNC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,-5.29463490469927,0.8952205882352942,0.2894736842105263,0.2894736842105263,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7EF53BD61533,95426,C#Cc1cccc(C(=O)N(C)c2ccncc2NCc2cccc(C[NH+](C)C)c2)c1,O=C(Nc1ccncc1NCc1ccccc1)c1ccccc1,-4.18412501910755,0.4828431372549019,0.20454545454545456,0.23376623376623376,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7EF96EA99BCF,95361,CCN(c1c(NC(=O)c2cccc(C[NH+]3CCCC3)c2)c[nH+]c2ccccc12)[C@@H](C#N)c1ccccc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1cccc(C[NH+]2CCCC2)c1,-4.53121069133092,0.6433823529411764,0.1875,0.2808988764044944,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7F35209A363C,80099,C[NH+](C)Cc1ccc(CNc2c(C(=O)Nc3ccccc3)c(=O)[nH]c3ccccc23)cc1,O=C(Nc1ccccc1)c1c(NCc2ccccc2)c2ccccc2[nH]c1=O,-1.55091589110866,0.03799019607843135,0.2077922077922078,0.2714285714285714,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7F4769B54268,71043,CC(C)Nc1ccccc1NC(=O)c1cnc2ccc(F)cc2c1N(C)[C@H](C#N)c1ccccc1,O=C(Nc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1,-3.53029755710693,0.24203431372549022,0.21348314606741572,0.19148936170212766,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-7F76552361A7,92449,C[NH+](C)Cc1cccc(Nc2[nH+]cccc2OCc2ccc(Br)cc2)c1,c1ccc(COc2ccc[nH+]c2Nc2ccccc2)cc1,-3.18626509149358,0.17647058823529416,0.1875,0.2463768115942029,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7F7812FC41A5,72321,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2N(CC#N)Cc2ccccc2)cc1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-3.50273563289439,0.23345588235294112,0.2972972972972973,0.3880597014925373,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-7F83928F0467,70722,C[NH+](C)Cc1ccc(CNc2c(NC(=O)c3ccc(F)cc3F)c[nH+]c3ccccc23)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-4.93183795499032,0.8026960784313726,0.1978021978021978,0.3333333333333333,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-800B0B068CC6,45569,COc1cc(CN(C)Cc2cccc(C[NH+](C)C)c2)ccc1OCc1ccccc1,c1ccc(CNCc2ccc(OCc3ccccc3)cc2)cc1,-5.46030312381141,0.920343137254902,0.2328767123287671,0.2835820895522388,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-8033922A69C0,25505,C[NH+](C)C[C@H](C[NH2+]Cc1cn(-c2ccccc2)nc1-c1ccncc1)c1ccccc1,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,-5.6399666862665,0.9393382352941176,0.16279069767441862,0.2625,WSA280,XQBWCRMKNUAPEC-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-8095E17D3127,20707,Cc1cc(F)ccc1-c1cc(CC[NH2+]Cc2ccccc2)n(C(=O)[C@](C)(N)c2ccccc2)n1,O=C(Cc1ccccc1)n1nc(-c2ccccc2)cc1CC[NH2+]Cc1ccccc1,-6.0765389489099,0.9785539215686274,0.2087912087912088,0.26744186046511625,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-80A1BADD16E7,72066,C[NH+](C)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)c2ccc([S-])c(F)c2)c1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-3.75469145667868,0.3131127450980392,0.27380952380952384,0.3424657534246575,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-818D9CFDFCEA,71330,C[NH+](C)Cc1ccc(C(=O)Nc2ncc(N(C#N)c3ccccc3)c3ccccc23)cc1,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1,-3.81981118052559,0.3431372549019608,0.22077922077922077,0.2676056338028169,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-81A5FD53922A,40450,Nc1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1,c1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1,-4.14399062967975,0.4681372549019608,0.22857142857142856,0.22857142857142856,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-81EE647F8CA6,20322,C[NH+](C)Cc1ccc(CNc2nc(-c3ccccc3O)cs2)cc1,c1ccc(CNc2nc(-c3ccccc3)cs2)cc1,-4.88584457685571,0.7837009803921569,0.21212121212121213,0.3559322033898305,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-81F0F4B0A07A,32545,Cn1cc(C[NH2+]Cc2ccc(OCC[NH+](C)C)cc2)c(OCc2ccccc2)n1,c1ccc(C[NH2+]Cc2c[nH]nc2OCc2ccccc2)cc1,-4.49149454506483,0.6225490196078431,0.24358974358974358,0.31645569620253167,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-821B647876F5,39105,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(F)c(Br)c3)nc3ccccc23)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,-3.40400913375614,0.2144607843137255,0.2328767123287671,0.34328358208955223,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-822192B7646A,57442,C[NH+](C)Cc1ccccc1CNc1nc2ccccc2nc1N[C@H](CC(N)=O)c1ccccc1Cl,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-4.61788324268741,0.6856617647058824,0.2375,0.25675675675675674,compound 17 (Steed 2022),HXWNUGNSPIOUKJ-HNNXBMFYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-824DD36F4E64,69665,CN(Cc1sc2ccccc2c1NCc1cccc(C[NH+](C)C)c1)C(=O)[C@H](Cl)c1ccccc1,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1,-4.49121683703249,0.6219362745098039,0.20454545454545456,0.2261904761904762,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
