compound_id,historical_alias,SMILES,docking_score,mmgbsa_score,docking_features,quickprop_features,admet_features
ATP-HTVS-5AC0D5CB90EF,60835,C=C(CN1CC(=O)Nc2ccc(Cl)cc2[C@H]1c1ccccc1F)c1ccccc1,-1.75853160780959,unknown,"{""glide_ecoul"": -3.24382853507996, ""glide_eff_state_penalty"": 0.0094, ""glide_einternal"": 2.44164156913757, ""glide_emodel"": -32.9208827329578, ""glide_energy"": -30.7151591777802, ""glide_evdw"": -27.4713306427002, ""glide_gscore"": -1.76793160780959, ""glide_ligand_efficiency"": -0.0606390209589514, ""glide_ligand_efficiency_ln"": -0.40265914567437, ""glide_ligand_efficiency_sa"": -0.186302284176191}","{""quickprop_accpthb"": 4.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0069003, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -5.593, ""quickprop_cns"": 2.0, ""quickprop_dip_2_v"": 0.0003879, ""quickprop_dipole"": 0.684, ""quickprop_donorhb"": 1.0, ""quickprop_ea_ev"": 0.524, ""quickprop_fisa"": 56.989, ""quickprop_fosa"": 75.089, ""quickprop_glob"": 0.8402657, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 18.0, ""quickprop_ip_ev"": 9.036, ""quickprop_jm"": 0.0035711614627733, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 406.886, ""quickprop_nando"": 3.0, ""quickprop_noncon"": 2.0, ""quickprop_nonhatm"": 29.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 425.558, ""quickprop_psa"": 38.895, ""quickprop_qplogbb"": 0.475, ""quickprop_qplogherg"": -6.872, ""quickprop_qplogkhsa"": 0.903, ""quickprop_qplogkp"": -2.845, ""quickprop_qplogpc16"": 13.407, ""quickprop_qplogpo_w"": 4.916, ""quickprop_qplogpoct"": 19.077, ""quickprop_qplogpw"": 9.839, ""quickprop_qplogs"": -5.211, ""quickprop_qppcaco"": 711.828, ""quickprop_qppmdck"": 1248.519, ""quickprop_qppolrz"": 44.253, ""quickprop_ringatoms"": 23.0, ""quickprop_rotor"": 3.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 22.957, ""quickprop_sasa"": 652.146, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1206.133, ""quickprop_wpsa"": 94.511}",{}
ATP-HTVS-5B1B34F83C18,97985,O=c1c2cc(Cl)ccc2nc(-c2ccccc2Br)n1CCNCc1ccc(F)cc1,-2.46053830436546,unknown,"{""glide_ecoul"": -2.94527101516724, ""glide_eff_state_penalty"": 0.7786, ""glide_einternal"": 1.79698777198792, ""glide_emodel"": -44.4476215642281, ""glide_energy"": -37.4215321540833, ""glide_evdw"": -34.476261138916, ""glide_gscore"": -3.23913830436546, ""glide_ligand_efficiency"": -0.0820179434788488, ""glide_ligand_efficiency_ln"": -0.559061112463949, ""glide_ligand_efficiency_sa"": -0.254848819760035}","{""quickprop_accpthb"": 5.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0082629, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -7.201, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0131331, ""quickprop_dipole"": 4.032, ""quickprop_donorhb"": 1.0, ""quickprop_ea_ev"": 0.869, ""quickprop_fisa"": 62.206, ""quickprop_fosa"": 78.613, ""quickprop_glob"": 0.8376444, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 9.028, ""quickprop_jm"": 0.0071053572649808, ""quickprop_metab"": 2.0, ""quickprop_mol_mw"": 486.77, ""quickprop_nando"": 4.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 30.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 353.159, ""quickprop_psa"": 53.651, ""quickprop_qplogbb"": 0.431, ""quickprop_qplogherg"": -6.569, ""quickprop_qplogkhsa"": 0.659, ""quickprop_qplogkp"": -2.908, ""quickprop_qplogpc16"": 13.53, ""quickprop_qplogpo_w"": 4.87, ""quickprop_qplogpoct"": 19.513, ""quickprop_qplogpw"": 9.765, ""quickprop_qplogs"": -4.927, ""quickprop_qppcaco"": 635.188, ""quickprop_qppmdck"": 2920.703, ""quickprop_qppolrz"": 42.907, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 6.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 40.504, ""quickprop_sasa"": 665.627, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1237.909, ""quickprop_wpsa"": 171.65}",{}
ATP-HTVS-5B32A3AFA3A9,56418,COc1cc(CNC(=O)NCc2ccc([NH2+]C(C)C)cc2)c2ccccc2n1,-3.76487956836908,unknown,"{""glide_ecoul"": -11.2548561096191, ""glide_eff_state_penalty"": 1.714, ""glide_einternal"": 5.06961917877197, ""glide_emodel"": -49.53434425777, ""glide_energy"": -35.3112487792969, ""glide_evdw"": -24.0563926696777, ""glide_gscore"": -5.47887956836908, ""glide_ligand_efficiency"": -0.13445998458461, ""glide_ligand_efficiency_ln"": -0.869044746047046, ""glide_ligand_efficiency_sa"": -0.408299705894686}","{""quickprop_accpthb"": 4.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0096281, ""quickprop_amide"": 1.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 0.0, ""quickprop_ciqplogs"": -5.404, ""quickprop_cns"": -1.0, ""quickprop_dip_2_v"": 0.024063, ""quickprop_dipole"": 5.555, ""quickprop_donorhb"": 3.0, ""quickprop_ea_ev"": 0.89, ""quickprop_fisa"": 85.677, ""quickprop_fosa"": 337.63, ""quickprop_glob"": 0.793229, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 16.0, ""quickprop_ip_ev"": 8.792, ""quickprop_jm"": 0.0371183763064113, ""quickprop_metab"": 5.0, ""quickprop_mol_mw"": 378.473, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 28.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 296.276, ""quickprop_psa"": 77.76, ""quickprop_qplogbb"": -0.766, ""quickprop_qplogherg"": -4.916, ""quickprop_qplogkhsa"": 0.515, ""quickprop_qplogkp"": -1.383, ""quickprop_qplogpc16"": 13.565, ""quickprop_qplogpo_w"": 4.368, ""quickprop_qplogpoct"": 20.934, ""quickprop_qplogpw"": 12.518, ""quickprop_qplogs"": -5.626, ""quickprop_qppcaco"": 1006.377, ""quickprop_qppmdck"": 780.937, ""quickprop_qppolrz"": 43.496, ""quickprop_ringatoms"": 16.0, ""quickprop_rotor"": 7.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 22.697, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 719.583, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1282.247, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-5B9C564ED935,40865,C[NH+](C)CCOc1ccc(C[NH2+]Cc2ccnc(OCc3ccccc3)c2)cc1,-4.41592975128322,unknown,"{""glide_ecoul"": -13.2792129516602, ""glide_eff_state_penalty"": 0.1823, ""glide_einternal"": 3.60232639312744, ""glide_emodel"": -61.4695639838706, ""glide_energy"": -42.4272918701172, ""glide_evdw"": -29.148078918457, ""glide_gscore"": -4.59822975128322, ""glide_ligand_efficiency"": -0.152273439699421, ""glide_ligand_efficiency_ln"": -1.01113593472712, ""glide_ligand_efficiency_sa"": -0.467832250368481}","{""quickprop_accpthb"": 5.25, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0067456, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -4.058, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0003952, ""quickprop_dipole"": 0.738, ""quickprop_donorhb"": 1.0, ""quickprop_ea_ev"": 0.242, ""quickprop_fisa"": 33.924, ""quickprop_fosa"": 335.16, ""quickprop_glob"": 0.7698919, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 18.0, ""quickprop_ip_ev"": 8.884, ""quickprop_jm"": 0.0036364031279285, ""quickprop_metab"": 8.0, ""quickprop_mol_mw"": 391.512, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 29.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 409.206, ""quickprop_psa"": 43.688, ""quickprop_qplogbb"": 0.316, ""quickprop_qplogherg"": -8.659, ""quickprop_qplogkhsa"": 0.858, ""quickprop_qplogkp"": -3.772, ""quickprop_qplogpc16"": 14.565, ""quickprop_qplogpo_w"": 4.926, ""quickprop_qplogpoct"": 18.922, ""quickprop_qplogpw"": 8.816, ""quickprop_qplogs"": -4.26, ""quickprop_qppcaco"": 293.764, ""quickprop_qppmdck"": 161.094, ""quickprop_qppolrz"": 45.884, ""quickprop_ringatoms"": 18.0, ""quickprop_rotor"": 11.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 778.289, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1379.141, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-5BC6D09DB3F1,87234,C[C@H](CF)Nc1cccc(CC(=O)NCc2[nH+]c3ccccc3n2Cc2ccccc2)c1,-2.24325432904981,unknown,"{""glide_ecoul"": -9.21913433074951, ""glide_eff_state_penalty"": 1.4187, ""glide_einternal"": 4.10510778427124, ""glide_emodel"": -51.3419653949423, ""glide_energy"": -39.693169593811, ""glide_evdw"": -30.4740352630615, ""glide_gscore"": -3.66195432904981, ""glide_ligand_efficiency"": -0.0701016977828065, ""glide_ligand_efficiency_ln"": -0.502325793077784, ""glide_ligand_efficiency_sa"": -0.222559017353257}","{""quickprop_accpthb"": 5.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0119156, ""quickprop_amide"": 1.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 0.0, ""quickprop_ciqplogs"": -6.505, ""quickprop_cns"": 0.0, ""quickprop_dip_2_v"": 0.0159835, ""quickprop_dipole"": 4.409, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.459, ""quickprop_fisa"": 59.145, ""quickprop_fosa"": 190.964, ""quickprop_glob"": 0.9284385, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 21.0, ""quickprop_ip_ev"": 8.189, ""quickprop_jm"": 45.7838611655457, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 430.524, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 32.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 326.71, ""quickprop_psa"": 60.035, ""quickprop_qplogbb"": -0.335, ""quickprop_qplogherg"": -2.874, ""quickprop_qplogkhsa"": 0.296, ""quickprop_qplogkp"": -0.691, ""quickprop_qplogpc16"": 12.767, ""quickprop_qplogpo_w"": 4.133, ""quickprop_qplogpoct"": 19.307, ""quickprop_qplogpw"": 11.477, ""quickprop_qplogs"": -3.283, ""quickprop_qppcaco"": 1827.708, ""quickprop_qppmdck"": 1801.117, ""quickprop_qppolrz"": 40.494, ""quickprop_ringatoms"": 21.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 21.748, ""quickprop_safluorine"": 16.609, ""quickprop_sasa"": 593.428, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1216.001, ""quickprop_wpsa"": 16.609}",{}
ATP-HTVS-5BCFBB048AA1,79809,CC(F)(F)c1ccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(NCCO)cc2)cc1,-4.44417172328184,unknown,"{""glide_ecoul"": -8.53963184356689, ""glide_eff_state_penalty"": 0.0928, ""glide_einternal"": 6.40112972259521, ""glide_emodel"": -60.5830066640177, ""glide_energy"": -45.720871925354, ""glide_evdw"": -37.1812400817871, ""glide_gscore"": -4.53697172328184, ""glide_ligand_efficiency"": -0.12697633495091, ""glide_ligand_efficiency_ln"": -0.975594326337553, ""glide_ligand_efficiency_sa"": -0.415348010956907}","{""quickprop_accpthb"": 7.2, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0178796, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 0.0, ""quickprop_ciqplogs"": -7.089, ""quickprop_cns"": -2.0, ""quickprop_dip_2_v"": 0.0862071, ""quickprop_dipole"": 11.258, ""quickprop_donorhb"": 4.0, ""quickprop_ea_ev"": 1.043, ""quickprop_fisa"": 140.92, ""quickprop_fosa"": 193.548, ""quickprop_glob"": 0.7763864, ""quickprop_humanoralabsorption"": 1.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.294, ""quickprop_jm"": 0.0024660103015348, ""quickprop_metab"": 7.0, ""quickprop_mol_mw"": 476.525, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 35.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 404.152, ""quickprop_psa"": 91.392, ""quickprop_qplogbb"": -1.434, ""quickprop_qplogherg"": -7.078, ""quickprop_qplogkhsa"": 0.572, ""quickprop_qplogkp"": -1.733, ""quickprop_qplogpc16"": 16.351, ""quickprop_qplogpo_w"": 4.726, ""quickprop_qplogpoct"": 27.947, ""quickprop_qplogpw"": 16.133, ""quickprop_qplogs"": -6.553, ""quickprop_qppcaco"": 456.617, ""quickprop_qppmdck"": 492.166, ""quickprop_qppolrz"": 50.122, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 10.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 2.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 66.766, ""quickprop_sasa"": 805.387, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1470.198, ""quickprop_wpsa"": 66.766}",{}
ATP-HTVS-5BE3914F361A,91171,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12,-5.67579047127189,unknown,"{""glide_ecoul"": -11.8838682174683, ""glide_eff_state_penalty"": 0.5686, ""glide_einternal"": 6.74331665039062, ""glide_emodel"": -76.6206406293649, ""glide_energy"": -50.7087926864624, ""glide_evdw"": -38.8249244689941, ""glide_gscore"": -6.24439047127189, ""glide_ligand_efficiency"": -0.166935013860938, ""glide_ligand_efficiency_ln"": -1.2539413156342, ""glide_ligand_efficiency_sa"": -0.540804640314624}","{""quickprop_accpthb"": 6.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0101664, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.178, ""quickprop_cns"": -2.0, ""quickprop_dip_2_v"": 0.1198091, ""quickprop_dipole"": 13.251, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 1.298, ""quickprop_fisa"": 146.47, ""quickprop_fosa"": 118.573, ""quickprop_glob"": 0.7475851, ""quickprop_humanoralabsorption"": 1.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.527, ""quickprop_jm"": 6.64348302932e-05, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 450.496, ""quickprop_nando"": 7.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 34.0, ""quickprop_percenthumanoralabsorption"": 91.569, ""quickprop_pisa"": 569.597, ""quickprop_psa"": 101.041, ""quickprop_qplogbb"": -1.328, ""quickprop_qplogherg"": -9.059, ""quickprop_qplogkhsa"": 0.957, ""quickprop_qplogkp"": -3.411, ""quickprop_qplogpc16"": 17.7, ""quickprop_qplogpo_w"": 4.912, ""quickprop_qplogpoct"": 25.406, ""quickprop_qplogpw"": 13.452, ""quickprop_qplogs"": -6.42, ""quickprop_qppcaco"": 100.885, ""quickprop_qppmdck"": 45.865, ""quickprop_qppolrz"": 52.157, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 9.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 834.64, ""quickprop_stars"": 3.0, ""quickprop_volume"": 1465.522, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-5BF5224E50DC,52739,Cc1cc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)ccc1C#N,-5.19166155522709,unknown,"{""glide_ecoul"": -9.13235855102539, ""glide_eff_state_penalty"": 0.0995, ""glide_einternal"": 4.55723142623901, ""glide_emodel"": -62.7676493198777, ""glide_energy"": -44.1450958251953, ""glide_evdw"": -35.0127372741699, ""glide_gscore"": -5.29116155522709, ""glide_ligand_efficiency"": -0.17902281224921, ""glide_ligand_efficiency_ln"": -1.18875884696897, ""glide_ligand_efficiency_sa"": -0.550014797637492}","{""quickprop_accpthb"": 4.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0060371, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.361, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0402047, ""quickprop_dipole"": 7.271, ""quickprop_donorhb"": 1.0, ""quickprop_ea_ev"": 0.55, ""quickprop_fisa"": 95.245, ""quickprop_fosa"": 199.838, ""quickprop_glob"": 0.7787099, ""quickprop_humanoralabsorption"": 1.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 21.0, ""quickprop_ip_ev"": 8.659, ""quickprop_jm"": 8.53489307759e-05, ""quickprop_metab"": 5.0, ""quickprop_mol_mw"": 380.491, ""quickprop_nando"": 4.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 29.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 450.305, ""quickprop_psa"": 52.737, ""quickprop_qplogbb"": -0.567, ""quickprop_qplogherg"": -7.986, ""quickprop_qplogkhsa"": 0.969, ""quickprop_qplogkp"": -2.983, ""quickprop_qplogpc16"": 14.629, ""quickprop_qplogpo_w"": 4.991, ""quickprop_qplogpoct"": 19.47, ""quickprop_qplogpw"": 9.356, ""quickprop_qplogs"": -6.666, ""quickprop_qppcaco"": 308.741, ""quickprop_qppmdck"": 153.653, ""quickprop_qppolrz"": 45.631, ""quickprop_ringatoms"": 21.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 745.387, ""quickprop_stars"": 2.0, ""quickprop_volume"": 1314.888, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-5BFD90183104,77187,COC(=O)c1ccccc1C(=O)Nc1cnc2ccccc2c1NCc1cccc(C[NH+](C)C)c1,-2.94120134952684,unknown,"{""glide_ecoul"": -7.00358629226685, ""glide_eff_state_penalty"": 1.2571, ""glide_einternal"": 2.22197651863098, ""glide_emodel"": -57.1013633838698, ""glide_energy"": -42.8190884590149, ""glide_evdw"": -35.815502166748, ""glide_gscore"": -4.19830134952684, ""glide_ligand_efficiency"": -0.0840343242721955, ""glide_ligand_efficiency_ln"": -0.645658972668093, ""glide_ligand_efficiency_sa"": -0.274881846700475}","{""quickprop_accpthb"": 8.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0160948, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -5.569, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0786612, ""quickprop_dipole"": 10.614, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.974, ""quickprop_fisa"": 92.272, ""quickprop_fosa"": 229.068, ""quickprop_glob"": 0.822741, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.534, ""quickprop_jm"": 0.0282861770565721, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 468.554, ""quickprop_nando"": 7.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 35.0, ""quickprop_percenthumanoralabsorption"": 95.116, ""quickprop_pisa"": 425.535, ""quickprop_psa"": 90.235, ""quickprop_qplogbb"": -0.429, ""quickprop_qplogherg"": -7.156, ""quickprop_qplogkhsa"": 0.491, ""quickprop_qplogkp"": -3.016, ""quickprop_qplogpc16"": 15.582, ""quickprop_qplogpo_w"": 3.946, ""quickprop_qplogpoct"": 25.364, ""quickprop_qplogpw"": 14.576, ""quickprop_qplogs"": -4.204, ""quickprop_qppcaco"": 329.444, ""quickprop_qppmdck"": 164.819, ""quickprop_qppolrz"": 50.092, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 1.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 746.875, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1432.25, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-5C08F16C0BFC,24993,CN(C)Cc1ccccc1CNc1nc(N(C)Cc2ccccc2[N+](=O)[O-])[nH+]c2ccccc12,-0.740346838781324,unknown,"{""glide_ecoul"": -1.19293308258057, ""glide_eff_state_penalty"": 1.6484, ""glide_einternal"": 2.10794568061829, ""glide_emodel"": -36.6782668768235, ""glide_energy"": -31.1688585281372, ""glide_evdw"": -29.9759254455566, ""glide_gscore"": -2.38874683878132, ""glide_ligand_efficiency"": -0.0217749070229801, ""glide_ligand_efficiency_ln"": -0.16356338271223, ""glide_ligand_efficiency_sa"": -0.0705422456804472}","{""quickprop_accpthb"": 6.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0082433, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.372, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0521024, ""quickprop_dipole"": 8.546, ""quickprop_donorhb"": 1.0, ""quickprop_ea_ev"": 0.879, ""quickprop_fisa"": 80.4, ""quickprop_fosa"": 243.99, ""quickprop_glob"": 0.8321358, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.162, ""quickprop_jm"": 0.0188210257054106, ""quickprop_metab"": 5.0, ""quickprop_mol_mw"": 456.546, ""quickprop_nando"": 8.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 34.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 403.477, ""quickprop_psa"": 72.595, ""quickprop_qplogbb"": -0.354, ""quickprop_qplogherg"": -6.899, ""quickprop_qplogkhsa"": 0.872, ""quickprop_qplogkp"": -2.778, ""quickprop_qplogpc16"": 14.821, ""quickprop_qplogpo_w"": 4.972, ""quickprop_qplogpoct"": 21.368, ""quickprop_qplogpw"": 10.151, ""quickprop_qplogs"": -4.606, ""quickprop_qppcaco"": 426.938, ""quickprop_qppmdck"": 218.121, ""quickprop_qppolrz"": 48.012, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 9.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 727.867, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1401.594, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-5C1A90E0608A,85537,N#C[C@@H](N[C@H](C#CCNCc1ccccc1)c1cc2ccccc2s1)c1ccc(F)cc1,-4.57813248647456,unknown,"{""glide_ecoul"": -4.25520658493042, ""glide_eff_state_penalty"": 0.3352, ""glide_einternal"": 5.41321420669556, ""glide_emodel"": -55.3769677272312, ""glide_energy"": -43.5512690544128, ""glide_evdw"": -39.2960624694824, ""glide_gscore"": -4.91333248647456, ""glide_ligand_efficiency"": -0.14306664020233, ""glide_ligand_efficiency_ln"": -1.02516865889995, ""glide_ligand_efficiency_sa"": -0.454208269792747}","{""quickprop_accpthb"": 4.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0087489, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -6.426, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0217087, ""quickprop_dipole"": 5.431, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.918, ""quickprop_fisa"": 97.085, ""quickprop_fosa"": 86.245, ""quickprop_glob"": 0.8156762, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 21.0, ""quickprop_ip_ev"": 8.987, ""quickprop_jm"": 7.55937067228e-05, ""quickprop_metab"": 7.0, ""quickprop_mol_mw"": 439.549, ""quickprop_nando"": 3.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 32.0, ""quickprop_percenthumanoralabsorption"": 88.829, ""quickprop_pisa"": 473.319, ""quickprop_psa"": 51.125, ""quickprop_qplogbb"": -0.041, ""quickprop_qplogherg"": -8.224, ""quickprop_qplogkhsa"": 0.944, ""quickprop_qplogkp"": -4.807, ""quickprop_qplogpc16"": 15.43, ""quickprop_qplogpo_w"": 4.856, ""quickprop_qplogpoct"": 21.43, ""quickprop_qplogpw"": 10.53, ""quickprop_qplogs"": -4.958, ""quickprop_qppcaco"": 73.968, ""quickprop_qppmdck"": 88.565, ""quickprop_qppolrz"": 46.329, ""quickprop_ringatoms"": 21.0, ""quickprop_rotor"": 10.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 28.421, ""quickprop_sasa"": 727.402, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1358.909, ""quickprop_wpsa"": 70.753}",{}
