canonical_id,historical_alias,docking_score,rank,score_source
ATP-HTVS-52F407909F9A,88994;rxn112____EMOL300011657____EMOL193759265,-5.22710969195354,191,HTVS
ATP-HTVS-3BEA167C6DE4,61442;m_270004bca____10206040____24715140,-5.22632509337337,192,HTVS
ATP-HTVS-D4F4D34A0DC7,514;YAS_R004____OTV1509977____OTV7113231893____OTV7020410266,-5.21896454262999,193,HTVS
ATP-HTVS-99E4671812AC,87393;rxn502b____EMOL18624763____EMOL44466703____EMOL530647,-5.21773634407887,194,HTVS
ATP-HTVS-B8D4F4CA2980,25249;m_270004bbb____8288884____12209754,-5.21646540592077,195,HTVS
ATP-HTVS-D57FDE5925BA,51522;m_270004bbb____23868216____24720270,-5.21548994923698,196,HTVS
ATP-HTVS-3B1236037689,83073;rxn502b____EMOL18624763____EMOL30488121____EMOL4851670,-5.21467093159992,197,HTVS
ATP-HTVS-CC7A8C42BA33,30369;m_270004bbb____12219716____16529394,-5.20679757905425,198,HTVS
ATP-HTVS-0AE85D2EF5B8,94338;rxn505a____EMOL5415347____EMOL313123100____EMOL29480358,-5.19876401981564,199,HTVS
ATP-HTVS-C924AED67E53,55841;m_270004bbb____12219548____7547744,-5.19276246888143,200,HTVS
ATP-HTVS-5BF5224E50DC,52739;m_270004bbb____15772974____24720860,-5.19166155522709,201,HTVS
ATP-HTVS-F8CA9C936D19,66177;m_2230bbb____22404674____7471612,-5.1904878490302,202,HTVS
ATP-HTVS-B4F34B52DEEF,77313;rxn503c____EMOL300009321____EMOL44472687____EMOL1468452,-5.18852571458463,203,HTVS
ATP-HTVS-2F483D9FE7EF,3937;YAS_R005____OTV5753507____OTV2848234____OTV1000393,-5.18208981650727,204,HTVS
ATP-HTVS-B77025854F9D,70979;rxn207____EMOL952557____EMOL42769518,-5.18063790977782,205,HTVS
ATP-HTVS-FA0319FBED9B,77281;rxn512c____EMOL24630243____EMOL36725275____EMOL38100949,-5.17905081615349,206,HTVS
ATP-HTVS-C7E1AC016800,99361;rxn512b____EMOL493903____EMOL44846536____EMOL50155899,-5.17568981140632,207,HTVS
ATP-HTVS-512DB2E888C1,97313;rxn503b____EMOL1959427____EMOL30488121____EMOL313110234,-5.17019705043283,208,HTVS
ATP-HTVS-8FAC22D1DEE3,83011;rxn512b____EMOL480996____EMOL720738____EMOL44691345,-5.16915453027666,209,HTVS
ATP-HTVS-98A0502BF743,60257;m_269862bba____10120112____7201160,-5.16291107795336,210,HTVS
ATP-HTVS-0A1D74055304,29089;m_270004bbb____15507316____21002124,-5.16115024103222,211,HTVS
ATP-HTVS-1D0FF5192E4C,80545;rxn502b____EMOL32441976____EMOL30488121____EMOL2873214,-5.16069768672787,212,HTVS
ATP-HTVS-C9CB4EF32822,20449;WXDL_15E____QS5063____LN00171853____BT0972,-5.15927092847907,213,HTVS
ATP-HTVS-02527EDCA73D,62593;m_270004bbb____8293672____7549102,-5.15716390255472,214,HTVS
ATP-HTVS-93CB38BE3680,47971;m_527dbb____9746914____156372,-5.15580573349618,215,HTVS
ATP-HTVS-46F5C2C02CE5,81411;rxn512b____EMOL37359883____EMOL720738____EMOL2873214,-5.15240839453565,216,HTVS
ATP-HTVS-B16CEB425A58,94497;rxn503b____EMOL518545____EMOL30488121____EMOL313110234,-5.15097789395059,217,HTVS
ATP-HTVS-508A27B63548,61411;m_282030aaa____21928180____23157418____21950844,-5.15063493037038,218,HTVS
ATP-HTVS-2F9E11536268,92386;rxn503b____EMOL526127____EMOL44466703____EMOL313110234,-5.14884966862369,219,HTVS
ATP-HTVS-4CC80B7019B2,75234;rxn207____EMOL722295____EMOL50155899,-5.14583920167387,220,HTVS
ATP-HTVS-3B760C3B8D5C,71811;rxn502b____EMOL485008____EMOL30488121____EMOL50155899,-5.14442994870982,221,HTVS
ATP-HTVS-7752C713B971,90178;rxn102c____EMOL2799272____EMOL42975864,-5.14328146211405,222,HTVS
ATP-HTVS-7AB1442FC022,28993;m_270004bca____17609654____24720860,-5.14316799646612,223,HTVS
ATP-HTVS-0F900EB338B9,82082;rxn502b____EMOL31412043____EMOL13728749____EMOL8314610,-5.14238362081274,224,HTVS
ATP-HTVS-5801E8FB792E,25635;m_270004bbb____23868216____7547738,-5.14154727999399,225,HTVS
ATP-HTVS-5E561F95C670,44705;m_22bbb____625056____59141,-5.14077625711294,226,HTVS
ATP-HTVS-B7334B97F240,76226;rxn502b____EMOL43467976____EMOL4363915____EMOL50155899,-5.14055156452424,227,HTVS
ATP-HTVS-A5C0EA33BE09,60675;m_270004bbb____24792668____24720908,-5.13859875976645,228,HTVS
ATP-HTVS-C445C351F9C8,47970;m_527dbb____9746914____156471,-5.13308090245661,229,HTVS
ATP-HTVS-A2EC0CC51325,66753;m_270004bbb____25289968____7547724,-5.13011357087378,230,HTVS
ATP-HTVS-DB6DF45B456E,23457;m_270004bbb____8349656____24720270,-5.12756462447033,231,HTVS
ATP-HTVS-E912078D9741,5571;a4____241569____436756,-5.12427567475619,232,HTVS
ATP-HTVS-C12B4C379970,35235;m_269982bbb____22505392____7398250,-5.12059473422699,233,HTVS
ATP-HTVS-E82D7E524403,38786;m_282030aaa____21928796____22360182____21941646,-5.12016903990044,234,HTVS
ATP-HTVS-CB3E61D945F3,58177;m_282030aaa____21933634____22360182____21940840,-5.11977045755017,235,HTVS
ATP-HTVS-C302107B3554,71682;rxn502b____EMOL4849440____EMOL30488121____EMOL50155899,-5.11823752682086,236,HTVS
