compound_id,canonical_smiles,target,organism,activity_type,activity_value,unit,reference,source_level,confidence,task_type
CHEMBL2367614,CN(C)CCNC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)[C@H]2O)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,4.0,μg/mL,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007,B,high,Antibacterial
CHEMBL2367654,CCN(CC)CCCNC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)[C@H]2O)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007,B,high,Antibacterial
CHEMBL286374,COc1ccc(N2CCN(c3nc4c(s3)c3c(O)c5c(O)c(C)c6c(c54)C(=O)C(C)(O/C=C/C(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)/C=C/C=C(/C)C(=O)N3)O6)CC2)cc1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,B,high,Antibacterial
CHEMBL34588,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,B,high,Antibacterial
CHEMBL311136,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(CCc4ccnc5ccccc45)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,1.56,μg/mL,"ChEMBL | Synthesis and SAR of azalide 3,6-ketal aromatic derivatives as potent Gram-positive and Gram-negative antibacterial agents. | DOI:10.1016/s0960-894x(02)00434-1",B,high,Antibacterial
CHEMBL138183,CC1CN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3C2CC2)CCC1O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.03,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL138183,CC1CN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3C2CC2)CCC1O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.03,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL15170,CCOc1c(N2CCCC(N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL15186,Nc1c(F)c(N2CCC(N)C2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.006,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL430727,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,B,high,Antibacterial
CHEMBL2367625,N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@@H](C(=O)NCCN1CCOCC1)NC3=O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007,B,high,Antibacterial
CHEMBL2367611,CN(C)CCN(C)C(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)[C@H]2O)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007,B,high,Antibacterial
CHEMBL2348244,N[C@H]1C(=O)N[C@@H]2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@@H](C(=O)O)NC3=O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,64.0,μg/mL,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007,B,high,Antibacterial
CHEMBL6259,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.05,μg/mL,"ChEMBL | 1-Substituted 7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8- difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acids. New quantitative structure-activity relationships at N1 for the quinolone antibacterials. | DOI:10.1021/jm00400a017",B,high,Antibacterial
CHEMBL6259,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.4,μg/mL,"ChEMBL | 1-Substituted 7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8- difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acids. New quantitative structure-activity relationships at N1 for the quinolone antibacterials. | DOI:10.1021/jm00400a017",B,high,Antibacterial
CHEMBL312347,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(C(=O)c4cnccn4)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,1.56,μg/mL,"ChEMBL | Synthesis and SAR of azalide 3,6-ketal aromatic derivatives as potent Gram-positive and Gram-negative antibacterial agents. | DOI:10.1016/s0960-894x(02)00434-1",B,high,Antibacterial
CHEMBL96874,CN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCOCC5)c1c4n23,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.1,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL96874,CN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCOCC5)c1c4n23,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.1,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL2092912,COC[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL2092912,COC[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.39,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL335346,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCc2ccccc2C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,128.0,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL335346,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCc2ccccc2C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,32.0,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL47829,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,1.0,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL47829,CN1CCN(c2c(N)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.06,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL139058,Cc1c(N2CCCC(CO)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.016,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL139058,Cc1c(N2CCCC(CO)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.016,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL124970,Cc1c(N2CCc3ccccc3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.008,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL124970,Cc1c(N2CCc3ccccc3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.008,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL141053,Cc1c(N2C[C@@H](C)O[C@@H](C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.008,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL141053,Cc1c(N2C[C@@H](C)O[C@@H](C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.008,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL15738,CCOc1c(N2CCC(C)(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL15340,CCNCC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.4,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL15339,O=C(O)c1cn(-c2ccc(F)cc2F)c2cc(N3CCNCC3)c(F)cc2c1=O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.1,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL15523,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CN)C3)c(F)c21,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.1,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL274696,CC1(CN)CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL437765,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological activity of some derivatives of rifamycin P. | DOI:10.1021/jm00167a029,B,high,Antibacterial
CHEMBL2367657,CCN(CC)CCCNC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)[C@H]2O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2NC(C)=O)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,64.0,μg/mL,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007,B,high,Antibacterial
CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,5.0,μg/mL,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,B,high,Antibacterial
CHEMBL15324,CN(C)CC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL277099,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)c(F)c21,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.05,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL263075,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.8,μg/mL,"ChEMBL | 1-Substituted 7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8- difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acids. New quantitative structure-activity relationships at N1 for the quinolone antibacterials. | DOI:10.1021/jm00400a017",B,high,Antibacterial
CHEMBL263075,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,1.6,μg/mL,"ChEMBL | 1-Substituted 7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8- difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acids. New quantitative structure-activity relationships at N1 for the quinolone antibacterials. | DOI:10.1021/jm00400a017",B,high,Antibacterial
CHEMBL1795040,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,2.0,μg/mL,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,B,high,Antibacterial
CHEMBL1795040,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,16.0,μg/mL,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,B,high,Antibacterial
CHEMBL1795040,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,8.0,μg/mL,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,B,high,Antibacterial
CHEMBL1795040,C=C(C[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O.C=C(C[C@H](N)C(=O)O)C[C@H](N)C(=O)O,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,8.0,μg/mL,ChEMBL | The lysine pathway as a target for a new genera of synthetic antibacterial antibiotics? | DOI:10.1021/jm00156a021,B,high,Antibacterial
CHEMBL312774,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(C(=O)c4ccoc4)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.78,μg/mL,"ChEMBL | Synthesis and SAR of azalide 3,6-ketal aromatic derivatives as potent Gram-positive and Gram-negative antibacterial agents. | DOI:10.1016/s0960-894x(02)00434-1",B,high,Antibacterial
CHEMBL312025,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.39,μg/mL,"ChEMBL | Synthesis and SAR of azalide 3,6-ketal aromatic derivatives as potent Gram-positive and Gram-negative antibacterial agents. | DOI:10.1016/s0960-894x(02)00434-1",B,high,Antibacterial
CHEMBL93821,CN(C)CC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.39,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL93821,CN(C)CC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL45175,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCCC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.25,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL45175,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCCC1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.25,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL14990,CCOc1c(N2CCC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.05,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.05,μg/mL,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z,B,high,Antibacterial
CHEMBL311416,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(C(=O)c4ccc(-c5ccccc5)cc4)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,6.25,μg/mL,"ChEMBL | Synthesis and SAR of azalide 3,6-ketal aromatic derivatives as potent Gram-positive and Gram-negative antibacterial agents. | DOI:10.1016/s0960-894x(02)00434-1",B,high,Antibacterial
CHEMBL94545,CN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCOC(CCl)C5)c1c4n23,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL94545,CN1Cc2csc3c(C(=O)O)c(=O)c4cc(F)c(N5CCOC(CCl)C5)c1c4n23,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL96147,COCC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.2,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL96147,COCC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2N(C)C5)CCO1,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.39,μg/mL,ChEMBL | Synthesis and antibacterial activity of thiazolopyrazine-incorporated tetracyclic quinolone antibacterial agents. 2. | DOI:10.1021/jm00043a018,B,high,Antibacterial
CHEMBL344447,Cc1c(N2CCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.03,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL344447,Cc1c(N2CCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,0.03,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL47601,Cc1c(N2CCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,32.0,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
CHEMBL47601,Cc1c(N2CCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,whole-cell antibacterial activity (Escherichia coli),Escherichia coli,MIC,1.0,μg/mL,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v,B,high,Antibacterial
